Ad,Adres,Telefon,E-posta,Web Sitesi,Google Maps Link
Koçal Çiftliği Kafe&Restoran Yuvacık,"Mahallesi, Yuvacık Yakacık, Önder Sk. No:43, 41090 Başiskele/Kocaeli",0539 841 33 22,kocalciftligirestorant@gmail.com,http://www.kocalciftligi.com/,https://www.google.com/maps/place/K%C4%B1z+Kulesi+Restaurant/data=!4m7!3m6!1s0x14cb5ac0ce3e0603:0xe7165414891bf2d4!8m2!3d40.727669!4d29.9918508!16s%2Fg%2F11g690cd4f!19sChIJAwY-zsBayxQR1PIbiRRUFuc?authuser=0&hl=tr&rclk=1
Metin Usta Kokoreç Kebap Ciğer,"Körfez, Liman Cd. No:96, 41245 Başiskele/Kocaeli",0543 223 92 38,,N/A,https://www.google.com/maps/place/GENC%C4%B0+ALA/data=!4m7!3m6!1s0x14cb4585fd2e5d6f:0x83c03dac6d9bd80a!8m2!3d40.7151859!4d29.9112088!16s%2Fg%2F11s8fkz0dt!19sChIJb10u_YVFyxQRCtibbaw9wIM?authuser=0&hl=tr&rclk=1
Sommario Coffee Company,"Karabaş, Rauf Orbay Sk. No:11, 41040 İzmit/Kocaeli",(0262) 373 13 03,,N/A,https://www.google.com/maps/place/Ko%C3%A7al+%C3%87iftli%C4%9Fi+Kafe%26Restoran+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb5d9df3cd0965:0x630e118a86e211f5!8m2!3d40.6713709!4d29.9788658!16s%2Fg%2F11hz3cndc0!19sChIJZQnN851dyxQR9RHihooRDmM?authuser=0&hl=tr&rclk=1
Bilgiçler Et Köfte - Başiskele,"Körfez mah. D-130 Karayolu cad. No: 119, 41245 Başiskele/Kocaeli",(0262) 343 36 36,,http://www.bilgiclerkofte.com/,https://www.google.com/maps/place/Metin+Usta+Kokore%C3%A7+Kebap+Ci%C4%9Fer/data=!4m7!3m6!1s0x14cb45efa51b2c3f:0xbf2e55192d5eb8a3!8m2!3d40.715745!4d29.919666!16s%2Fg%2F11vymxg7g4!19sChIJPywbpe9FyxQRo7heLRlVLr8?authuser=0&hl=tr&rclk=1
Limon Cafe,"Ömerağa, 41300 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Sommario+Coffee+Company/data=!4m7!3m6!1s0x14cb45718dd9ebd7:0x81ec8da17052588c!8m2!3d40.7634238!4d29.9332549!16s%2Fg%2F11lsyzz6z2!19sChIJ1-vZjXFFyxQRjFhScKGN7IE?authuser=0&hl=tr&rclk=1
Krepi,"Karabaş, Hürriyet Cd. No:177, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Bilgi%C3%A7ler+Et+K%C3%B6fte+-+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb44695f96a585:0xfdb612eaa7487c8a!8m2!3d40.7119202!4d29.910578!16s%2Fg%2F11dyzc8f0t!19sChIJhaWWX2lEyxQRinxIp-oStv0?authuser=0&hl=tr&rclk=1
Soğuksu Restaurant,"Şehitekrem, Piknik Sk., 41030 Başiskele/Kocaeli",(0262) 342 43 42,,https://instagram.com/soguksurestaurantbahcecik?utm_medium=copy_link,https://www.google.com/maps/place/Limon+Cafe/data=!4m7!3m6!1s0x14cb4581e8d03ddd:0xf092ca1e55860a1c!8m2!3d40.7626257!4d29.9268467!16s%2Fg%2F113hdxfhh!19sChIJ3T3Q6IFFyxQRHAqGVR7KkvA?authuser=0&hl=tr&rclk=1
Miel FIO,"Zeray Perla Sitesi, Fatih, Galip Erenoğlu Cd. c-16, 41190 Başiskele/Kocaeli",0532 643 53 46,,https://mielfio.com/,https://www.google.com/maps/place/Krepi/data=!4m7!3m6!1s0x14cb4f737f9f48e1:0x3d538a696e5da49e!8m2!3d40.7646268!4d29.9341976!16s%2Fg%2F11r4c2jdpd!19sChIJ4Uiff3NPyxQRnqRdbmmKUz0?authuser=0&hl=tr&rclk=1
Kebapçım by gusta,"Ovacık, D100 no:34 Symbol Avm, 41190 Başiskele/Kocaeli",0507 722 68 59,,N/A,https://www.google.com/maps/place/So%C4%9Fuksu+Restaurant/data=!4m7!3m6!1s0x14cb43a63f9e910b:0xffa28acc36f6abe6!8m2!3d40.6665169!4d29.9235336!16s%2Fg%2F11b7lnck6y!19sChIJC5GeP6ZDyxQR5qv2NsyKov8?authuser=0&hl=tr&rclk=1
Danyal Chef Çorba&Pilav,"Yeşilyurt, Mahmutpaşa Cd NO:2/A, 41190 Başiskele/Kocaeli",0538 788 41 53,,N/A,https://www.google.com/maps/place/Miel+FIO/data=!4m7!3m6!1s0x14cb45156a588507:0xc8fcb99955a635ff!8m2!3d40.7107211!4d29.9659925!16s%2Fg%2F11vkdq_v7p!19sChIJB4VYahVFyxQR_zWmVZm5_Mg?authuser=0&hl=tr&rclk=1
"Refiye Restoran - Cağ Kebap , Izgara , Serpme Kahvaltı , İzmit","Yahyakaptan, Kara Yolu Cd. No:21/B, 41050 İzmit/Kocaeli",(0262) 333 11 12,,https://www.refiyerestaurant.com/,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1m+by+gusta/data=!4m7!3m6!1s0x14cb51132bfe6b8b:0x19696a3d6ac1e97e!8m2!3d40.7585913!4d29.9790307!16s%2Fg%2F11kr9nz52g!19sChIJi2v-KxNRyxQRfunBaj1qaRk?authuser=0&hl=tr&rclk=1
Little Caesars Başiskele Şubesi,"Yeşilyurt, Hürler Cd. No:258D, 41190 Başiskele/Kocaeli",(0262) 999 68 61,,https://www.littlecaesars.com.tr/?utm_source=GMB&utm_medium=local&utm_campaign=LC-Kocaeli-Basiskele-Profile-Click,https://www.google.com/maps/place/Danyal+Chef+%C3%87orba%26Pilav/data=!4m7!3m6!1s0x14cb452cd4ab2305:0x9c16f5a94e74930a!8m2!3d40.7226109!4d29.9506803!16s%2Fg%2F11vrxfnqsz!19sChIJBSOr1CxFyxQRCpN0Tqn1Fpw?authuser=0&hl=tr&rclk=1
Izgara köşk,"Servetiye Cami, yuvacık köyü, 41090 Başiskele/Kocaeli",0532 138 73 41,,N/A,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Yeni Damak Lezzeti,"37-31, Serdar, Pasinler Cd., 41190 Başiskele/Kocaeli",(0262) 346 61 00,,N/A,https://www.google.com/maps/place/Little+Caesars+Ba%C5%9Fiskele+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4547d0856619:0xc05ce34b030b4526!8m2!3d40.71997!4d29.968667!16s%2Fg%2F11w1cpkr7q!19sChIJGWaF0EdFyxQRJkULA0vjXMA?authuser=0&hl=tr&rclk=1
Karaaslan Kamping & Bungalow Otel & Restaurant,"Servetiye Cami Köyü, Yuvacık Yakacık, Baraj Yolu 8. Km, 41090 Başiskele/Kocaeli",(0262) 345 01 07,bilgi@karaaslankamping.com,https://www.karaaslankamping.com/,https://www.google.com/maps/place/Izgara+k%C3%B6%C5%9Fk/data=!4m7!3m6!1s0x14cb434a43f8b661:0xe6dbc7492d750aff!8m2!3d40.6379375!4d29.9445371!16s%2Fg%2F11lc_psm0p!19sChIJYbb4Q0pDyxQR_wp1LUnH2-Y?authuser=0&hl=tr&rclk=1
Adanalı Kebapçı Namık Usta,"Ovacık, D100 No:24, 41140 Başiskele/Kocaeli",0539 642 87 87,,N/A,https://www.google.com/maps/place/Yeni+Damak+Lezzeti/data=!4m7!3m6!1s0x14cb44eeb69b7c3d:0x2e6b3cb7f377f0d0!8m2!3d40.7113852!4d29.9448498!16s%2Fg%2F11gfd7jvrq!19sChIJPXybtu5EyxQR0PB387c8ay4?authuser=0&hl=tr&rclk=1
İskele Naila Cafe Restaurant,"No:, Körfez, Liman Cd. No:17, 41090 Başiskele/Kocaeli",(0262) 343 48 33,,http://www.iskelenaila.com/,https://www.google.com/maps/place/Karaaslan+Kamping+%26+Bungalow+Otel+%26+Restaurant/data=!4m10!3m9!1s0x14cb429555555555:0xe809652244943cd9!5m2!4m1!1i2!8m2!3d40.640505!4d29.941586!16s%2Fg%2F1tg83_4x!19sChIJVVVVVZVCyxQR2TyURCJlCeg?authuser=0&hl=tr&rclk=1
BİLGEM CAFE,"Cedit, Atatürk Blv. no:1/2, 41300 İzmit/Kocaeli",(0262) 322 60 70,,N/A,https://www.google.com/maps/place/Adanal%C4%B1+Kebap%C3%A7%C4%B1+Nam%C4%B1k+Usta/data=!4m7!3m6!1s0x14cb513985e6f4b9:0xe34c64da846e7216!8m2!3d40.759487!4d29.9761528!16s%2Fg%2F11ss3kfcng!19sChIJufTmhTlRyxQRFnJuhNpkTOM?authuser=0&hl=tr&rclk=1
Kullar Balıkçı Dörtyol Balık Restoran,"Yakacık Mah.Yakacık Cad Paşazade Sk No:1 Kullar Mah, 41320 Başiskele/Kocaeli",0542 604 00 41,,N/A,https://www.google.com/maps/place/%C4%B0skele+Naila+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb44427ed059dd:0x20564b1aee4128e2!8m2!3d40.7151074!4d29.9130462!16s%2Fg%2F11b7q30q0x!19sChIJ3VnQfkJEyxQR4ihB7hpLViA?authuser=0&hl=tr&rclk=1
alpin yeri,"alpin yeri, cengiz topel caddesi, Şht. Musa Sk. zemin kat, 41000 İzmit/Kocaeli",0536 913 97 00,,N/A,https://www.google.com/maps/place/B%C4%B0LGEM+CAFE/data=!4m7!3m6!1s0x14cb4f87b07141c5:0x2268589fecb9555f!8m2!3d40.7651303!4d29.9358146!16s%2Fg%2F11dxkxl8jx!19sChIJxUFxsIdPyxQRX1W57J9YaCI?authuser=0&hl=tr&rclk=1
Pizza V Yahyakaptan,"Yahyakaptan, Şht. Ergün Köncü Sk. NO:29/1, 41050 İzmit/Kocaeli",(0262) 311 31 00,,https://www.v.pizza/,https://www.google.com/maps/place/Kullar+Bal%C4%B1k%C3%A7%C4%B1+D%C3%B6rtyol+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb5ac5409c242b:0x76578cc0dc18d56!8m2!3d40.722423!4d29.987046!16s%2Fg%2F11gd67tchg!19sChIJKyScQMVayxQRVo3BDcx4ZQc?authuser=0&hl=tr&rclk=1
Pizza V Yahyakaptan,"Yahyakaptan, Şht. Ergün Köncü Sk. NO:29/1, 41050 İzmit/Kocaeli",(0262) 311 31 00,,https://www.v.pizza/,https://www.google.com/maps/place/alpin+yeri/data=!4m7!3m6!1s0x14cb4f87eb5eee6f:0x547fa3660f8c7ff2!8m2!3d40.7644674!4d29.9376618!16s%2Fg%2F11c7vvf65f!19sChIJb-5e64dPyxQR8n-MD2ajf1Q?authuser=0&hl=tr&rclk=1
Nosta&Mira Cafe,"D:No, Paşadağ, 41190 Başiskele/Kocaeli",0530 371 88 93,,http://nostamiracafe.eatbu.com/,https://www.google.com/maps/place/Pizza+V+Yahyakaptan/data=!4m7!3m6!1s0x14cb4fd7cca338fd:0x5992b699cbf0db6d!8m2!3d40.7696691!4d29.9690847!16s%2Fg%2F11n0097nh9!19sChIJ_TijzNdPyxQRbdvwy5m2klk?authuser=0&hl=tr&rclk=1
Pure Black Coffee Symbol,"Ovacık, Adapazarı İzmit Yolu No:34, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Nosta%26Mira+Cafe/data=!4m7!3m6!1s0x14cb5bd366231f2b:0x46f007f3f389faf!8m2!3d40.7068666!4d29.9746859!16s%2Fg%2F11gj_k2mcd!19sChIJKx8jZtNbyxQRr584P38AbwQ?authuser=0&hl=tr&rclk=1
Maydonoz Döner Kocaeli Başiskele,"Yaylacık, Hürler Cd. no: 270/A, 41190 Başiskele/Kocaeli",(0262) 302 00 15,info@maydonozdoner.com,https://www.maydonozdoner.com/,https://www.google.com/maps/place/Refiye+Sahil+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb45360f9172a9:0x881fac4f182e939f!8m2!3d40.716348!4d29.921953!16s%2Fg%2F11svf9_6y3!19sChIJqXKRDzZFyxQRn5MuGE-sH4g?authuser=0&hl=tr&rclk=1
Maydonoz Döner Kocaeli Başiskele,"Yaylacık, Hürler Cd. no: 270/A, 41190 Başiskele/Kocaeli",(0262) 302 00 15,info@maydonozdoner.com,https://www.maydonozdoner.com/,https://www.google.com/maps/place/Pure+Black+Coffee+Symbol/data=!4m7!3m6!1s0x14cb51376dcaf01f:0x7113b7ffc5661c66!8m2!3d40.7591349!4d29.9799021!16s%2Fg%2F11p00cgt1d!19sChIJH_DKbTdRyxQRZhxmxf-3E3E?authuser=0&hl=tr&rclk=1
,"Karabaş, Süleymanpaşa Sk, 41000 İzmit/Kocaeli",0530 529 90 30,,https://hera.coffee/,https://www.google.com/maps/place/Maydonoz+D%C3%B6ner+Kocaeli+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb4571ec7211bd:0x8a8b0a6b25376eb5!8m2!3d40.7212991!4d29.9681845!16s%2Fg%2F11vxjx_pj1!19sChIJvRFy7HFFyxQRtW43JWsKi4o?authuser=0&hl=tr&rclk=1
Kalbin cafe,"Karabaş mah.süleyman paşa sok. Turan ap.no:3 izmit Apartmanı no:3, 41310 İzmit/Kocaeli",0541 123 00 41,,N/A,https://www.google.com/maps/place/Kuzu+Yemek+%26+Catering/data=!4m7!3m6!1s0x14cb4544525aa2a5:0x86aebaff4f7e75c2!8m2!3d40.7452184!4d29.9592974!16s%2Fg%2F11h8k_twgx!19sChIJpaJaUkRFyxQRwnV-T_-6roY?authuser=0&hl=tr&rclk=1
Klida Karadeniz,"Yenişehir, Ziynet Sk. No:2, 41050 İzmit/Kocaeli",(0262) 331 33 41,,http://tr-tr.facebook.com/Klida-Karadeniz-920081214766839/,https://www.google.com/maps/place/Hera+Coffee/data=!4m7!3m6!1s0x14cb452bb8a64d47:0x311a3ee4f8f8e065!8m2!3d40.7638739!4d29.9355646!16s%2Fg%2F11ln4gxcvv!19sChIJR02muCtFyxQRZeD4-OQ-GjE?authuser=0&hl=tr&rclk=1
Ganita Garden Cafe Restaurant,"Cedit, Gazanfer Bilge Sk. No:1, 41300 İzmit/Kocaeli",0539 488 41 61,,N/A,https://www.google.com/maps/place/Kalbin+cafe/data=!4m7!3m6!1s0x14cb4f56e3e16d2f:0xf9994276923dfb8f!8m2!3d40.7641728!4d29.9355915!16s%2Fg%2F11hktfh4s0!19sChIJL23h41ZPyxQRj_s9knZCmfk?authuser=0&hl=tr&rclk=1
Duble Çay,"Dolphin Center AVM, Körfez, Ömer Türkçakal Blv., 41100 İzmit/Kocaeli",0533 439 37 07,,N/A,https://www.google.com/maps/place/Klida+Karadeniz/data=!4m7!3m6!1s0x14cb4fe5ac0c6c91:0x15c7fdf54fb0d0ec!8m2!3d40.7673461!4d29.9650201!16s%2Fg%2F11cst2l7yc!19sChIJkWwMrOVPyxQR7NCwT_X9xxU?authuser=0&hl=tr&rclk=1
Flat coffee,"Karabaş, Rauf Orbay Sk. Orkide Apartmanı No/14, 41100 İzmit/Kocaeli",0537 334 75 14,,N/A,https://www.google.com/maps/place/Ganita+Garden+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f88cf27bb03:0xd9b563abb0ec07eb!8m2!3d40.7658187!4d29.9403074!16s%2Fg%2F1v_swbys!19sChIJA7snz4hPyxQR6wfssKtjtdk?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Ovacık, D100 No:18, 41140 Başiskele/Kocaeli",444 6 162,,https://www.kofteciyusuf.com/,https://www.google.com/maps/place/Duble+%C3%87ay/data=!4m7!3m6!1s0x14cb45e037183a1d:0x9a010f6ea623262e!8m2!3d40.7644281!4d29.9396962!16s%2Fg%2F11f61q9nt8!19sChIJHToYN-BFyxQRLiYjpm4PAZo?authuser=0&hl=tr&rclk=1
Sinerit Restaurant,"Yuvacık Yakacık, Temel Ay Sk. No:15, 41090 Başiskele/Kocaeli",0552 541 64 25,,N/A,https://www.google.com/maps/place/Flat+coffee/data=!4m7!3m6!1s0x14cb4518a9227617:0x662ecc7ea21d1658!8m2!3d40.7633745!4d29.9332668!16s%2Fg%2F11l2m6zcb0!19sChIJF3YiqRhFyxQRWBYdon7MLmY?authuser=0&hl=tr&rclk=1
PİLAVCI Teyze Oğulları,"Barbaros, Pınar Cd. No:51, 41090, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x408703b02dc8c6cd:0x9195ea3dcd417229!8m2!3d40.7598112!4d29.9742297!16s%2Fg%2F11clwj6t6q!19sChIJzcbILbADh0ARKXJBzT3qlZE?authuser=0&hl=tr&rclk=1
Tesaduf Cafe,"Yenişehir, Özden Sk. No:28, 41050 İzmit/Kocaeli",0532 710 41 65,,N/A,https://www.google.com/maps/place/Sinerit+Restaurant/data=!4m7!3m6!1s0x14cb45f895ebbbab:0x1252ba41ef4644d5!8m2!3d40.6840103!4d29.9565868!16s%2Fg%2F11c40pjprf!19sChIJq7vrlfhFyxQR1URG70G6UhI?authuser=0&hl=tr&rclk=1
Packet Burger Yenişehir,"Yenişehir, Demokrasi Cd. 86/1, 41000 İzmit/Kocaeli",(0262) 333 06 66,,http://www.packetburger.com/,https://www.google.com/maps/place/P%C4%B0LAVCI+Teyze+O%C4%9Fullar%C4%B1/data=!4m7!3m6!1s0x14cb45211ce2cb33:0x1490fb69c9012fc4!8m2!3d40.7112286!4d29.9324636!16s%2Fg%2F11flc178n_!19sChIJM8viHCFFyxQRxC8ByWn7kBQ?authuser=0&hl=tr&rclk=1
MİDYECİ YASİN BAŞİSKELE,"Barbaros, Pınar Cd. No:2 D:C, 41100 Başiskele/Kocaeli",0505 082 98 98,,N/A,https://www.google.com/maps/place/Tesaduf+Cafe/data=!4m7!3m6!1s0x14cb4fef3159da21:0x61597524a9277761!8m2!3d40.7703396!4d29.9606368!16s%2Fg%2F11n__xxh85!19sChIJIdpZMe9PyxQRYXcnqSR1WWE?authuser=0&hl=tr&rclk=1
Başiskele Antik Köfte,"Sahil, Liman Cd. No: 35/13, 41090 Başiskele/Kocaeli",0530 018 49 59,,N/A,https://www.google.com/maps/place/Packet+Burger+Yeni%C5%9Fehir/data=!4m7!3m6!1s0x14cb4ff6b656568f:0xf197a7fae84a63de!8m2!3d40.7636062!4d29.959509!16s%2Fg%2F11p5gkm187!19sChIJj1ZWtvZPyxQR3mNK6Pqnl_E?authuser=0&hl=tr&rclk=1
Monte Air Cafe,"Karabaş, Şahabettin Bilgisu Cd. No:24, 41040, 41040 İzmit/Kocaeli",(0262) 332 00 10,,http://monteair.com/,https://www.google.com/maps/place/M%C4%B0DYEC%C4%B0+YAS%C4%B0N+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb45e962712731:0x73329469db676aee!8m2!3d40.7099889!4d29.9240575!16s%2Fg%2F11yc0dcqf8!19sChIJMSdxYulFyxQR7mpn22mUMnM?authuser=0&hl=tr&rclk=1
Gazi'nin Yeri Konaklama & Restoran,"Yuvacık Barajı Sonu, Yakacık Mah, Hamdi Taşdemir Cd. No:16, 41090 Başiskele/Kocaeli",(0262) 345 00 22,info@gazininyeri.com,http://www.gazininyeri.com/,https://www.google.com/maps/place/Ba%C5%9Fiskele+Antik+K%C3%B6fte/data=!4m7!3m6!1s0x14cb45b5e37d7cbb:0x9ade54ad675140e4!8m2!3d40.7175529!4d29.9265047!16s%2Fg%2F11vds1f9jt!19sChIJu3x947VFyxQR5EBRZ61U3po?authuser=0&hl=tr&rclk=1
Gazi'nin Yeri Konaklama & Restoran,"Yuvacık Barajı Sonu, Yakacık Mah, Hamdi Taşdemir Cd. No:16, 41090 Başiskele/Kocaeli",(0262) 345 00 22,info@gazininyeri.com,http://www.gazininyeri.com/,https://www.google.com/maps/place/Monte+Air+Cafe/data=!4m7!3m6!1s0x14cb45259430dcbd:0x59d6c1bc01759803!8m2!3d40.7626636!4d29.9317799!16s%2Fg%2F11flhs070v!19sChIJvdwwlCVFyxQRA5h1AbzB1lk?authuser=0&hl=tr&rclk=1
Seyir 360 Cafe Restaurant,"ışıltı sok. Mikav, Yuvacık Yakacık, mesire alanı 16/33, 41090 Başiskele/Kocaeli",0530 341 53 60,,https://www.seyir360.com/qr-menu/,https://www.google.com/maps/place/Gazi%27nin+Yeri+Konaklama+%26+Restoran/data=!4m10!3m9!1s0x14cb42f165a14ce9:0x502ea3841a5629dd!5m2!4m1!1i2!8m2!3d40.6397833!4d29.9347286!16s%2Fg%2F11btwmhytn!19sChIJ6UyhZfFCyxQR3SlWGoSjLlA?authuser=0&hl=tr&rclk=1
Seyir 360 Cafe Restaurant,"ışıltı sok. Mikav, Yuvacık Yakacık, mesire alanı 16/33, 41090 Başiskele/Kocaeli",0530 341 53 60,,https://www.seyir360.com/qr-menu/,https://www.google.com/maps/place/Nouf+Coffee+%26+Dessert/data=!4m7!3m6!1s0x14cb4517d6d93c63:0xf5bf66bdd5792f5b!8m2!3d40.7165081!4d29.9271063!16s%2Fg%2F11vy_h72yb!19sChIJYzzZ1hdFyxQRWy951b1mv_U?authuser=0&hl=tr&rclk=1
Maçka İşkembe,"Yenişehir, Demokrasi Cd. No:74, 41050 İzmit/Kocaeli",(0262) 313 00 11,info@macka.com.tr,http://www.macka.com.tr/,https://www.google.com/maps/place/Seyir+360+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb5d1fb2372987:0x4d3d6eb308327c54!8m2!3d40.6879521!4d29.9502844!16s%2Fg%2F11sh4bwcw6!19sChIJhyk3sh9dyxQRVHwyCLNuPU0?authuser=0&hl=tr&rclk=1
,"Körfez, Liman Cd. No: 70, 41245 Başiskele/Kocaeli",(0262) 343 43 42,"cerenkanberoglu@ilepa.com.tr, arif@ilepa.com.tr, ilkeracay@jumbokunefe.com, burakbektas@jumbokunefe.com, info@jumbokunefe.com, e.kekliik@gmail.com",https://jumbokunefe.com/,https://www.google.com/maps/place/%C3%87%C4%B1naralt%C4%B1+K%C3%BCnefe+%26+Kahvalt%C4%B1+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb45d432b5becd:0x335fba193c4ea300!8m2!3d40.7162941!4d29.9217853!16s%2Fg%2F11tws2mz49!19sChIJzb61MtRFyxQRAKNOPBm6XzM?authuser=0&hl=tr&rclk=1
Serin dere köyü sosyal tesisleri,"Serindere, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Ma%C3%A7ka+%C4%B0%C5%9Fkembe/data=!4m7!3m6!1s0x14cb4ff07dc91143:0x9af16d88cbc1dcf8!8m2!3d40.763416!4d29.962055!16s%2Fg%2F1q66xsn89!19sChIJQxHJffBPyxQR-NzBy4ht8Zo?authuser=0&hl=tr&rclk=1
Kare Restaurant,"Yenişehir, Adnan Menderes Blv. No:8/1, 41100 İzmit/Kocaeli",(0262) 335 50 80,,N/A,https://www.google.com/maps/place/Jumbo+K%C3%BCnefe+Ba%C5%9Fiskele+Sahil/data=!4m7!3m6!1s0x14cb455089b9075d:0x599248a3e3fa37dc!8m2!3d40.713712!4d29.916774!16s%2Fg%2F11v097zmc_!19sChIJXQe5iVBFyxQR3Df646NIklk?authuser=0&hl=tr&rclk=1
Taze kruvasan kahve,"Karabaş, Şht. Musa Sk. 12-1, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Serin+dere+k%C3%B6y%C3%BC+sosyal+tesisleri/data=!4m7!3m6!1s0x14cb5dbb9accff81:0xc023f571b23bfb54!8m2!3d40.6345274!4d30.0017313!16s%2Fg%2F11t4x2vv8d!19sChIJgf_MmrtdyxQRVPs7snH1I8A?authuser=0&hl=tr&rclk=1
Sülo Babanın Yeri,"6, Karabaş, Hafız Binbaşı Cd., 41040 İzmit/Kocaeli",(0262) 322 70 55,,N/A,https://www.google.com/maps/place/Kare+Restaurant/data=!4m7!3m6!1s0x14cb4f2066d3b0cb:0xb19f2d36a3f158bc!8m2!3d40.7641456!4d29.9595979!16s%2Fg%2F11j285cpcn!19sChIJy7DTZiBPyxQRvFjxozYtn7E?authuser=0&hl=tr&rclk=1
Olbion İzmit,"Körfez, Berk Sk. dolphin avm no:1/5, 41040 İzmit/Kocaeli",0552 849 50 87,,http://www.instagram.com/_olbion,https://www.google.com/maps/place/Taze+kruvasan+kahve/data=!4m7!3m6!1s0x14cb4f005dd3f379:0xc782ff41ef5313d9!8m2!3d40.7649186!4d29.9426626!16s%2Fg%2F11wxgp8y_h!19sChIJefPTXQBPyxQR2RNT70H_gsc?authuser=0&hl=tr&rclk=1
Asgana Taş Ev,"Seymen, Hacıbey Sk. No:42, 41245 Başiskele/Kocaeli",0536 496 09 11,,http://www.asganatasev.com/,https://www.google.com/maps/place/S%C3%BClo+Baban%C4%B1n+Yeri/data=!4m7!3m6!1s0x14cb4f87c440c2e9:0xa454337c5a6e1ce1!8m2!3d40.764637!4d29.9383751!16s%2Fg%2F1tt95xfm!19sChIJ6cJAxIdPyxQR4RxuWnwzVKQ?authuser=0&hl=tr&rclk=1
Sema Ocakbaşı,"Kadıköy, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Olbion+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fe8a5132dd1:0x5ee356237a6d3c31!8m2!3d40.7644179!4d29.9391148!16s%2Fg%2F11yc309x7z!19sChIJ0S0TpehPyxQRMTxteiNW414?authuser=0&hl=tr&rclk=1
Sunset Patisserie,"Karabaş, Şht. Musa Sk. No:5, 41000 İzmit/Kocaeli",0544 883 70 80,,N/A,https://www.google.com/maps/place/Asgana+Ta%C5%9F+Ev/data=!4m7!3m6!1s0x14cb456ac1726f31:0x917fc3b41cb15095!8m2!3d40.7113945!4d29.9013922!16s%2Fg%2F11f6xk49x2!19sChIJMW9ywWpFyxQRlVCxHLTDf5E?authuser=0&hl=tr&rclk=1
Barista Plus - 41 Burda AVM,"Sanayi, Ömer Türkçekal BUlvarı 41 Burda AVM No:7, 41040 İzmit/Kocaeli",(0262) 332 33 77,,N/A,https://www.google.com/maps/place/Sema+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb4f8c845b30e1:0x5d65f5362a220a1a!8m2!3d40.7652349!4d29.9485361!16s%2Fg%2F113k1p8zr!19sChIJ4TBbhIxPyxQRGgoiKjb1ZV0?authuser=0&hl=tr&rclk=1
Konsept Kafe,"Karabaş Mh. Oramiral Salim Dervişoğlu cd. Ncity AVM Bowlingo 2. Kat, 41040 İzmit/Kocaeli",(0262) 322 52 72,,N/A,https://www.google.com/maps/place/Sunset+Patisserie/data=!4m7!3m6!1s0x14cb4fe7beb68075:0xacacb02378b67a45!8m2!3d40.7645604!4d29.9378149!16s%2Fg%2F11x0tvnzdw!19sChIJdYC2vudPyxQRRXq2eCOwrKw?authuser=0&hl=tr&rclk=1
RUF Restoran & Bar,"Sahil, Körfez, Cevher Dudayev Cd. No: 53, 41245 Başiskele/Kocaeli",(0262) 343 27 27,,http://www.rufrestaurant.com/,https://www.google.com/maps/place/Barista+Plus+-+41+Burda+AVM/data=!4m7!3m6!1s0x14cb457d00000001:0x9d809320d7f73cca!8m2!3d40.7561547!4d29.946276!16s%2Fg%2F11f3cn9hnb!19sChIJAQAAAH1FyxQRyjz31yCTgJ0?authuser=0&hl=tr&rclk=1
