Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Koçal Çiftliği Kafe&Restoran Yuvacık,"Mahallesi, Yuvacık Yakacık, Önder Sk. No:43, 41090 Başiskele/Kocaeli",0539 841 33 22,kocalciftligirestorant@gmail.com,https://www.google.com/url?q=http://www.kocalciftligi.com/&opi=79508299&sa=U&ved=0ahUKEwjzg5mQ1JWMAxWiVfEDHTTyMgYQ61gIFygS&usg=AOvVaw0NeI9RDsyYe-nN-PsU1dRy,https://www.google.com/maps/place/Ko%C3%A7al+%C3%87iftli%C4%9Fi+Kafe%26Restoran+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb5d9df3cd0965:0x630e118a86e211f5!8m2!3d40.6713709!4d29.9788658!16s%2Fg%2F11hz3cndc0!19sChIJZQnN851dyxQR9RHihooRDmM?authuser=0&hl=tr&rclk=1
Best Simit Cafe,"Karabaş, Cengiz Topel Cd. No:36, 41900 İzmit/Kocaeli",(0262) 324 00 00,No Website,,https://www.google.com/maps/place/Best+Simit+Cafe/data=!4m7!3m6!1s0x14cb4f87bcc398e3:0x3322fa10d4d79a58!8m2!3d40.7647281!4d29.9374017!16s%2Fg%2F1tsyxwnv!19sChIJ45jDvIdPyxQRWJrX1BD6IjM?authuser=0&hl=tr&rclk=1
Meram Restaurant,"Mimar Sinan Mah, no : 1, 41000 Dilovası/Kocaeli",(0262) 754 07 54,No Website,,https://www.google.com/maps/place/Meram+Restaurant/data=!4m7!3m6!1s0x14cb2377bec32a9d:0xf9aa9eb8f6bfed88!8m2!3d40.7892094!4d29.5317284!16s%2Fg%2F11k80jbzkw!19sChIJnSrDvncjyxQRiO2_9rieqvk?authuser=0&hl=tr&rclk=1
Halit Balık Restoran,"Agah Ateş, Tayyar Yıldırım Cd. No: 31 D, 41800 Körfez/Kocaeli",(0262) 511 34 34,info@halitbalik.com,https://www.google.com/url?q=http://www.halitbalik.com/&opi=79508299&sa=U&ved=0ahUKEwjy08-W1JWMAxWVQ_EDHTR3JXsQ61gIGSgQ&usg=AOvVaw2mi7nXy3BVZIKGJYSTkwfK,https://www.google.com/maps/place/Halit+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb3bc7a0f4808b:0x2581ad9abc4e89c2!8m2!3d40.7837994!4d29.6184658!16s%2Fg%2F11j3ry7gp0!19sChIJi4D0oMc7yxQRwolOvJqtgSU?authuser=0&hl=tr&rclk=1
Gurme Steak House,"Sarımeşe, Sapanca Yolu Cd., 41100 Kartepe/Kocaeli",0532 628 07 41,info@gurmesteakhouse.com,https://www.google.com/url?q=http://www.gurmesteakhouse.com/&opi=79508299&sa=U&ved=0ahUKEwinsZqZ1JWMAxVIRvEDHWRrHbcQ61gIFCgQ&usg=AOvVaw3E0xuxvh2GaZm2mz2JnrNp,https://www.google.com/maps/place/Gurme+Steak+House/data=!4m7!3m6!1s0x14cb51d5b677edf9:0x26545be7c98a3ee4!8m2!3d40.728898!4d30.0691049!16s%2Fg%2F11j3v8c3ny!19sChIJ-e13ttVRyxQR5D6KyedbVCY?authuser=0&hl=tr&rclk=1
doy çık lokantası,"Tepecik, Feridun Özbay Cd. no 6, 41200 İzmit/Kocaeli",0507 675 65 77,No Website,,https://www.google.com/maps/place/doy+%C3%A7%C4%B1k+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4596f54fd1dd:0xfcb275a7012ad0e3!8m2!3d40.7637842!4d29.9247625!16s%2Fg%2F11g1pcpzn5!19sChIJ3dFP9ZZFyxQR49AqAad1svw?authuser=0&hl=tr&rclk=1
Georgian Cafe - Gürcü Kafe,"Hacıhalil, 1212. Sk. 4B, 41400 Gebze/Kocaeli",0545 660 63 33,info@tikla.com.tr,https://www.google.com/url?q=http://www.gurcukafe.com/&opi=79508299&sa=U&ved=0ahUKEwieg-2g1JWMAxX9BNsEHWDDBRcQ61gIGigQ&usg=AOvVaw3o3ErnL1ysxca3vAfi4FMm,https://www.google.com/maps/place/Georgian+Cafe+-+G%C3%BCrc%C3%BC+Kafe/data=!4m7!3m6!1s0x14cb208be8512147:0x534003dbfec9fd10!8m2!3d40.7970812!4d29.4362322!16s%2Fg%2F11cn6b_yjt!19sChIJRyFR6IsgyxQREP3J_tsDQFM?authuser=0&hl=tr&rclk=1
Başdeğirmen Aşıklar Tepesi,"Oluklu, Oluklu Mah, Oluklu, Çamçukur Merkez Mevkii Küme Evler No:173, 41500 Karamürsel/Kocaeli",0535 349 34 34,No Website,,https://www.google.com/maps/place/Ba%C5%9Fde%C4%9Firmen+A%C5%9F%C4%B1klar+Tepesi/data=!4m10!3m9!1s0x14cb193d56f18e45:0x214866da977ca664!5m2!4m1!1i2!8m2!3d40.6675404!4d29.5859288!16s%2Fg%2F11c55btg7k!19sChIJRY7xVj0ZyxQRZKZ8l9pmSCE?authuser=0&hl=tr&rclk=1
Sahil Sofrası,"Eskihisar, 3024. Sk. No:18, 41400 Gebze/Kocaeli",(0262) 655 71 61,webmaster@sahilrestaurant.net,https://www.google.com/url?q=http://www.sahilsofrasi.com/&opi=79508299&sa=U&ved=0ahUKEwiU6Ymq1JWMAxUoSfEDHa6wOuAQ61gIGCgQ&usg=AOvVaw0TFqyFh1B6aLmpLkEoJ-jM,https://www.google.com/maps/place/Sahil+Sofras%C4%B1/data=!4m7!3m6!1s0x14cb21db81ea8217:0x53cce9a732b257ad!8m2!3d40.7696075!4d29.4284458!16s%2Fg%2F11nmt5z3xd!19sChIJF4LqgdshyxQRrVeyMqfpzFM?authuser=0&hl=tr&rclk=1
Voge Restaurant,"Wes Hotel, Kozluk Mah. Ruşen Hakkı Caddesi, Dut Sk. No:2 Kat:1, 41200 İzmit/Kocaeli",0533 400 62 41,info@voge.com.tr,https://www.google.com/url?q=https://voge.com.tr/&opi=79508299&sa=U&ved=0ahUKEwi208is1JWMAxWlQPEDHcU9MyQQ61gIFigS&usg=AOvVaw2G7FiTusqbr5oyfMhuy6yi,https://www.google.com/maps/place/Voge+Restaurant/data=!4m7!3m6!1s0x14cb453c38ca9db1:0x7f180d7cecc00899!8m2!3d40.763032!4d29.9184416!16s%2Fg%2F11kc8nxcj0!19sChIJsZ3KODxFyxQRmQjA7HwNGH8?authuser=0&hl=tr&rclk=1
Saklı Bahçe Restaurant Maşukiye,"Maşukiye Mahallesi Kartepe Caddesi, Alabalık Sk. No:28, 41295 Kartepe/Kocaeli",(0262) 354 21 90,info@saklibahcerestaurant.com,https://www.google.com/url?q=http://saklibahcerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjziu2v1JWMAxWXSfEDHXThLKUQ61gIFSgQ&usg=AOvVaw22ap8uDWGVESTj26MJeyKj,https://www.google.com/maps/place/Sakl%C4%B1+Bah%C3%A7e+Restaurant+Ma%C5%9Fukiye/data=!4m7!3m6!1s0x14cb5847e9fa25d1:0xd93ac300f531c73e!8m2!3d40.6903859!4d30.1251441!16s%2Fg%2F1hc5c_pm5!19sChIJ0SX66UdYyxQRPscx9QDDOtk?authuser=0&hl=tr&rclk=1
La Baia Bistro,"F.Sultan Mehmet Caddesi, Kaptan Sokak, No: 18. Darıca, 41700 Gebze/Kocaeli",(0262) 653 84 18,info@labaiabistro.com,https://www.google.com/url?q=https://www.labaiabistro.com/&opi=79508299&sa=U&ved=0ahUKEwiGh4Sz1JWMAxUWRPEDHWM8M_4Q61gIEigO&usg=AOvVaw2wd5SaopJnQ-UNsPEhwz3A,https://www.google.com/maps/place/La+Baia+Bistro/data=!4m7!3m6!1s0x14cadff827534323:0x9af3bcef9c3c83a6!8m2!3d40.7896499!4d29.3476867!16s%2Fg%2F11rckv5jd8!19sChIJI0NTJ_jfyhQRpoM8nO-885o?authuser=0&hl=tr&rclk=1
Güllüova Et Restoran,"Demirciler Mahallesi Hafizehanım Sokak No:11 Dilovası KOCAELİ Çerkeşli İmes Osb, Demirciler, Hafize Hanım Sk. No:11, 41455 Dilovası/Kocaeli",0532 353 72 99,No Website,,https://www.google.com/maps/place/G%C3%BCll%C3%BCova+Et+Restoran/data=!4m7!3m6!1s0x14cb5b04808e5a4f:0xfd14bd31c793cd8c!8m2!3d40.8458678!4d29.5563262!16s%2Fg%2F11rcwgy8dj!19sChIJT1qOgARbyxQRjM2TxzG9FP0?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,https://www.google.com/url?q=http://www.golbasirestaurant.net/&opi=79508299&sa=U&ved=0ahUKEwintMa31JWMAxXOA9sEHSjgK-4Q61gIFSgQ&usg=AOvVaw2HpH_c8Zz11ouMUQKIXl7P,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
Şehri Vane Restaurant,"Hacıhalil, Zübeyde Hanım Cd. No:42, 41400 Gebze/Kocaeli",(0262) 646 00 53,No Website,,https://www.google.com/maps/place/%C5%9Eehri+Vane+Restaurant/data=!4m7!3m6!1s0x14cb2151ab302cff:0xc15d864cd4719275!8m2!3d40.798479!4d29.435107!16s%2Fg%2F11r_wg07b2!19sChIJ_ywwq1EhyxQRdZJx1EyGXcE?authuser=0&hl=tr&rclk=1
Kızılkaya Lezzet Grubu,"Güney, Tuğrul Cd. No:11, 41780 Körfez/Kocaeli",(0262) 527 15 15,No Website,,https://www.google.com/maps/place/K%C4%B1z%C4%B1lkaya+Lezzet+Grubu/data=!4m7!3m6!1s0x14cb389d2ac0334d:0x8b1b49a3d6ce491c!8m2!3d40.7600667!4d29.7862853!16s%2Fg%2F11c52rdfhj!19sChIJTTPAKp04yxQRHEnO1qNJG4s?authuser=0&hl=tr&rclk=1
Sahil Restaurant Eskihisar,"Köyiçi Mevkii, Eskihisar Köyü, Eskihisar, 3024. Sk. No:16, 41400 Gebze/Kocaeli",(0262) 655 55 02,webmaster@sahilrestaurant.net,https://www.google.com/url?q=http://sahilrestaurant.net/&opi=79508299&sa=U&ved=0ahUKEwjwjuy-1JWMAxU-SfEDHc9VG0UQ61gIGigS&usg=AOvVaw0GrIb7IVPuxvpeCCiHJi1I,https://www.google.com/maps/place/Sahil+Restaurant+Eskihisar/data=!4m7!3m6!1s0x14cb200fc8ef7859:0x4df06295e0c22d2f!8m2!3d40.7696274!4d29.4281198!16s%2Fg%2F1tf_kn06!19sChIJWXjvyA8gyxQRLy3C4JVi8E0?authuser=0&hl=tr&rclk=1
Keyifli Vadi Restaurant,"Muallimköy, Deniz Cd. No 35/2, 41400 Gebze/Kocaeli",0544 526 41 40,No Website,,https://www.google.com/maps/place/Keyifli+Vadi+Restaurant/data=!4m7!3m6!1s0x14cb21f875a00f97:0xf4418ca05b228b1!8m2!3d40.7899743!4d29.4967092!16s%2Fg%2F11gyd1vqbg!19sChIJlw-gdfghyxQRsSiyBcoYRA8?authuser=0&hl=tr&rclk=1
Denizatı Restaurant,"Köyiçi Mevkii, 3024. Sk. No:14, 41400 Gebze/Kocaeli",0533 600 87 82,eskihisardenizati@gmail.com,https://www.google.com/url?q=http://www.denizatieskihisar.com.tr/&opi=79508299&sa=U&ved=0ahUKEwig-vDC1JWMAxWxRPEDHeiGOfIQ61gIGigQ&usg=AOvVaw3LJzBJlWzRB2e9YigHTy6_,https://www.google.com/maps/place/Denizat%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb21eb0d43a307:0x3af9aa2f7dac7ec6!8m2!3d40.769666!4d29.4280171!16s%2Fg%2F11mvzwvkqk!19sChIJB6NDDeshyxQRxn6sfS-q-To?authuser=0&hl=tr&rclk=1
TEPE RESTAURANT,"Çerkeşli, 41455 Dilovası/Kocaeli",0532 742 04 54,info@tikla.com.tr,https://www.google.com/url?q=https://tr-tr.facebook.com/Tepe-Restaurant-597992960232662/&opi=79508299&sa=U&ved=0ahUKEwipvsHF1JWMAxU5RPEDHXDBI9UQ61gIEygO&usg=AOvVaw1g5_4RUPj4wcjkQ2-73b93,https://www.google.com/maps/place/TEPE+RESTAURANT/data=!4m7!3m6!1s0x14cb24c01f0eed91:0xfde9653794dfac4d!8m2!3d40.8097894!4d29.5805726!16s%2Fg%2F11bxdvsht0!19sChIJke0OH8AkyxQRTazflDdl6f0?authuser=0&hl=tr&rclk=1
Köy Konağı Restoran,"Maşukiye, Leyla Atakan Cd. No:25, 41295 Kartepe/Kocaeli",0536 317 82 13,No Website,,https://www.google.com/maps/place/K%C3%B6y+Kona%C4%9F%C4%B1+Restoran/data=!4m7!3m6!1s0x14cb583bffa6052d:0x4ddf2b132d2868f0!8m2!3d40.6947945!4d30.1302075!16s%2Fg%2F11dfj25z3k!19sChIJLQWm_ztYyxQR8GgoLRMr300?authuser=0&hl=tr&rclk=1
Akasya Alabalık,"Maşukiye, Alabalık Sk. No:45/A, 41295 Kartepe/Kocaeli",(0262) 354 31 36,No Email Found,https://www.google.com/url?q=https://www.akasyaalabalik.com/&opi=79508299&sa=U&ved=0ahUKEwjnlYbK1JWMAxWxRPEDHS7EOOkQ61gIGSgQ&usg=AOvVaw2thK1T4Krzw2rM6MZVocGE,https://www.google.com/maps/place/Akasya+Alabal%C4%B1k/data=!4m7!3m6!1s0x14cb581955555555:0x805cf4c63294c580!8m2!3d40.6891282!4d30.1259993!16s%2Fg%2F1td82r3j!19sChIJVVVVVRlYyxQRgMWUMsb0XIA?authuser=0&hl=tr&rclk=1
Nail Bey Restoran,"Çerkeşli OSB Mah. İmes 2 Bulvarı No:3, D:1, 41455 Dilovası/Kocaeli",(0262) 742 04 44,No Website,,https://www.google.com/maps/place/Nail+Bey+Restoran/data=!4m7!3m6!1s0x14cacfe651f4496b:0xf63cabbb18c3355!8m2!3d40.8269882!4d29.572031!16s%2Fg%2F11rg_nz4j2!19sChIJa0n0UebPyhQRVTOMsbvKYw8?authuser=0&hl=tr&rclk=1
Cammekan Restaurant Şişecam Sosyal Tesisleri,"Emek, Fatih Sultan Mehmet Cd. No:23, 41700 Gebze/Kocaeli",0543 442 43 49,No Website,,https://www.google.com/maps/place/Cammekan+Restaurant+%C5%9Ei%C5%9Fecam+Sosyal+Tesisleri/data=!4m7!3m6!1s0x14cade4c5c6cd877:0x7ce0232bdf857aa2!8m2!3d40.798809!4d29.3478775!16s%2Fg%2F11cn9m3_7w!19sChIJd9hsXEzeyhQRonqF3ysj4Hw?authuser=0&hl=tr&rclk=1
AVCININ YERİ AKSE SAPAĞI,"Güzeller, İbrahim Ağa Cd. No:82, 41400 Gebze/Kocaeli",(0262) 641 66 99,No Website,,https://www.google.com/maps/place/AVCININ+YER%C4%B0+AKSE+SAPA%C4%9EI/data=!4m7!3m6!1s0x14cb2090e50e9fe1:0x96c07f697dfe4552!8m2!3d40.8072081!4d29.4318416!16s%2Fg%2F11c6cxsx2f!19sChIJ4Z8O5ZAgyxQRUkX-fWl_wJY?authuser=0&hl=tr&rclk=1
Salman Et Kasap & Izgara Darıca,"Emek, Fatih Sultan Mehmet Cd. No:17, 41700 Darıca/Kocaeli",(0262) 653 61 69,info@salmanet.com.tr,https://www.google.com/url?q=http://www.salmanet.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjHh9bS1JWMAxVNQ_EDHZeWFPQQ61gIFSgQ&usg=AOvVaw1uwciL7wIn5lklldyMHzXx,https://www.google.com/maps/place/Salman+Et+Kasap+%26+Izgara+Dar%C4%B1ca/data=!4m7!3m6!1s0x14cade4daf1ce78b:0xb5e1e5ac5269f6ea!8m2!3d40.8012893!4d29.3680253!16s%2Fg%2F11j4lpfl21!19sChIJi-ccr03eyhQR6vZpUqzl4bU?authuser=0&hl=tr&rclk=1
DOYUM ET MANGAL,"Balçık, Atatürk Cd. 42/B, 41400 Gebze/Kocaeli",(0262) 751 41 94,elif@doyumyemek.com.tr,https://www.google.com/url?q=http://www.doyumyemek.com.tr/&opi=79508299&sa=U&ved=0ahUKEwicx5DW1JWMAxXUQ_EDHYR_I5EQ61gIFSgQ&usg=AOvVaw1juHVeQEdQf_bM2iJAiDEl,https://www.google.com/maps/place/DOYUM+ET+MANGAL/data=!4m7!3m6!1s0x14cb279a16b618db:0xdf0d175aa3a2cb8d!8m2!3d40.8765748!4d29.4342335!16s%2Fg%2F1th463k1!19sChIJ2xi2FponyxQRjcuio1oXDd8?authuser=0&hl=tr&rclk=1
Nikriz Cafe Restaurant,"Bilişim Vadisi, 41400 Gebze/Kocaeli",0530 442 28 23,No Email Found,https://www.google.com/url?q=http://www.nikriz.com.tr/&opi=79508299&sa=U&ved=0ahUKEwir6qfY1JWMAxV_SPEDHafcJyQQ61gIEigO&usg=AOvVaw1Rbj1HSXEgMbbmDC0CsyOJ,https://www.google.com/maps/place/Nikriz+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb23e01c4c6003:0xd1a24b6eb560894f!8m2!3d40.7920245!4d29.5106229!16s%2Fg%2F11ggyz1jq3!19sChIJA2BMHOAjyxQRT4lgtW5LotE?authuser=0&hl=tr&rclk=1
Küçük Ev Restoran,"Eskihisar, 3024. Sk., 41400 Gebze/Kocaeli",(0262) 655 56 30,No Website,,https://www.google.com/maps/place/K%C3%BC%C3%A7%C3%BCk+Ev+Restoran/data=!4m7!3m6!1s0x14cb200fbc602fe9:0xf9046ae193f207b2!8m2!3d40.7695452!4d29.4276682!16s%2Fg%2F1ty2b79b!19sChIJ6S9gvA8gyxQRsgfyk-FqBPk?authuser=0&hl=tr&rclk=1
Kilim Cafe,"Ömerağa Mahallesi Belsa Plaza İş Merkezi Teras kat, 41040 İzmit",(0262) 324 46 17,No Website,,https://www.google.com/maps/place/Kilim+Cafe/data=!4m7!3m6!1s0x14cb457f5fa77c77:0x70df4421a509d46f!8m2!3d40.76514!4d29.9287806!16s%2Fg%2F1hc23hkt7!19sChIJd3ynX39FyxQRb9QJpSFE33A?authuser=0&hl=tr&rclk=1
Hancı Restoran,"Muallimköy, İstanbul İzmit Yolu, 41400 Gebze/Kocaeli",(0262) 754 12 24,No Website,,https://www.google.com/maps/place/Hanc%C4%B1+Restoran/data=!4m7!3m6!1s0x14cb213c42f59b2d:0x1a52d32f3385954e!8m2!3d40.8030881!4d29.4804546!16s%2Fg%2F11cmscq16f!19sChIJLZv1QjwhyxQRTpWFMy_TUho?authuser=0&hl=tr&rclk=1
Çardak Cağ - Kebap - Pide - Çorba,"Şekerpınar, Muhsin Yazıcıoğlu Cd. no:107, 41420 Çayırova/Kocaeli",(0262) 658 98 28,No Website,,https://www.google.com/maps/place/%C3%87ardak+Ca%C4%9F+-+Kebap+-+Pide+-+%C3%87orba/data=!4m7!3m6!1s0x14cad8dd81d70299:0x9a5deb8acd31cdfb!8m2!3d40.8645851!4d29.3802286!16s%2Fg%2F11b7q1xq_n!19sChIJmQLXgd3YyhQR-80xzYrrXZo?authuser=0&hl=tr&rclk=1
Gözde Et Lokantası,"Osman Gazi, Aşıroğlu Cd. No:71, 41700 Darıca/Kocaeli",(0262) 653 65 52,No Website,,https://www.google.com/maps/place/G%C3%B6zde+Et+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cadfcae265b301:0xc682656b6c005e09!8m2!3d40.7881142!4d29.3729154!16s%2Fg%2F1tfx_75g!19sChIJAbNl4srfyhQRCV4AbGtlgsY?authuser=0&hl=tr&rclk=1
Tarihi Karaköy Fırını,"Osman Yılmaz, 607/1. Sk. 17-17/A, 41400 Gebze/Kocaeli",(0262) 644 44 54,tarihi@tarihikarakoyfirini.com.tr,https://www.google.com/url?q=http://www.tarihikarakoyfirini.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj0kOnl1JWMAxUpQ_EDHePhM6YQ61gIFSgQ&usg=AOvVaw0g4iZHiFxIaFk_Epy7IbuU,https://www.google.com/maps/place/Tarihi+Karak%C3%B6y+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb20795ca4a0a9:0x8bdf588858456d6f!8m2!3d40.7916319!4d29.4230607!16s%2Fg%2F11bx8rdd8n!19sChIJqaCkXHkgyxQRb21FWIhY34s?authuser=0&hl=tr&rclk=1
Ballıkayalar Hasbahçe Cafe Restaurant,"Tavşanlı, Atatürk Cd. No:4546, 41400 Gebze/Kocaeli",0532 266 37 30,No Website,,https://www.google.com/maps/place/Ball%C4%B1kayalar+Hasbah%C3%A7e+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb25b49e690e0f:0xfcbffbda02a5065c!8m2!3d40.8305511!4d29.519802!16s%2Fg%2F11j8tng2hz!19sChIJDw5pnrQlyxQRXAalAtr7v_w?authuser=0&hl=tr&rclk=1
GÖNÜL SOFRASI,"Osman Yılmaz, İstanbul Cd. 12/B, 41400 Gebze/Kocaeli",(0262) 643 13 10,No Website,,https://www.google.com/maps/place/G%C3%96N%C3%9CL+SOFRASI/data=!4m7!3m6!1s0x14cadf4de7718783:0x2384a3dfbdb3546b!8m2!3d40.7887139!4d29.4175198!16s%2Fg%2F11gnpxyygb!19sChIJg4dx503fyhQRa1Szvd-jhCM?authuser=0&hl=tr&rclk=1
Güzeller Vadi Restaurant,"İnönü Gebze Güzeller OSB, Ziya Gökalp Cd. No:1, 41400 Gebze/Kocaeli",(0262) 751 27 47,info@guzellervadi.com,https://www.google.com/url?q=http://www.guzellervadi.com/&opi=79508299&sa=U&ved=0ahUKEwjysNzs1JWMAxUvRPEDHXvgOLIQ61gIFSgQ&usg=AOvVaw2_D8vRuVf6PVrZ0svxF_Pg,https://www.google.com/maps/place/G%C3%BCzeller+Vadi+Restaurant/data=!4m7!3m6!1s0x14cb2733e8cd1cd1:0x8f93e54ae0577305!8m2!3d40.8312092!4d29.4480717!16s%2Fg%2F11cltwy4mf!19sChIJ0RzN6DMnyxQRBXNX4Erlk48?authuser=0&hl=tr&rclk=1
İzmit Sahil,"Sanayi, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/%C4%B0zmit+Sahil/data=!4m7!3m6!1s0x14cb451c9c30e6ab:0x24a6d07c5830e316!8m2!3d40.729722!4d29.9412287!16s%2Fg%2F11f15jpndq!19sChIJq-YwnBxFyxQRFuMwWHzQpiQ?authuser=0&hl=tr&rclk=1
Karya Restaurant & Cafe,"Yeni, Fatih Cd. No:170/A, 41420 Çayırova/Kocaeli",(0262) 744 67 44,info@cevserimedya.com,https://www.google.com/url?q=http://karyacafe.com/&opi=79508299&sa=U&ved=0ahUKEwjlrI7x1JWMAxUeR_EDHe7NL1QQ61gIFSgQ&usg=AOvVaw1c-TyBX2KkIqXq0-Zgz4xE,https://www.google.com/maps/place/Karya+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cadf1deec853e3:0x67d8701642b9411!8m2!3d40.8242503!4d29.3726053!16s%2Fg%2F11f554p0nj!19sChIJ41PI7h3fyhQREZQrZAGHfQY?authuser=0&hl=tr&rclk=1
Paradise Cafe & Restaurant,"Hacıhalil, Atatürk Cd. Birlik İş Hanı D:24, 41400 Gebze/Kocaeli",0544 195 00 41,No Website,,https://www.google.com/maps/place/Paradise+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cb208851d97bfd:0x89677a05fd4d18cb!8m2!3d40.7965393!4d29.4319839!16s%2Fg%2F11cjkgws9v!19sChIJ_XvZUYggyxQRyxhN_QV6Z4k?authuser=0&hl=tr&rclk=1
Villa Restoran,"Kocaeli Üniversitesi Veziroğlu Mevki Sefa Sirmen Bulv. Eski Gölcük Yolu, İzmit Merkez, İzmit, Kocaeli (İzmit), 41300",(0262) 335 54 46,No Website,,https://www.google.com/maps/place/Villa+Restoran/data=!4m7!3m6!1s0x14cb4f8883609e65:0x2f262ad7382f9a4e!8m2!3d40.7655889!4d29.9396994!16s%2Fg%2F1ptwhx6zn!19sChIJZZ5gg4hPyxQRTpovONcqJi8?authuser=0&hl=tr&rclk=1
Sera Cafe & Restaurant,"Sırrıpaşa, Çavdar Cd. No:48, 41000 Derince/Kocaeli",0541 724 28 29,bilgi@derince.org,https://www.google.com/url?q=https://www.instagram.com/seracaferestaurant/&opi=79508299&sa=U&ved=0ahUKEwjzjeL41JWMAxX6RPEDHUc8A54Q61gIFCgQ&usg=AOvVaw0_oASKsKDtEkKCrxLetvUk,https://www.google.com/maps/place/Sera+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cb4717c3f4b7b9:0x9b84a49d21cad153!8m2!3d40.761514!4d29.815144!16s%2Fg%2F11fsn021k9!19sChIJubf0wxdHyxQRU9HKIZ2khJs?authuser=0&hl=tr&rclk=1
Kerpediem Restaurant,"Kerpe Kayalıklar Mevki, 41600 Kandıra/Kocaeli",(0262) 561 22 20,No Website,,https://www.google.com/maps/place/Kerpediem+Restaurant/data=!4m7!3m6!1s0x409e6ceeb28cc579:0x49f34096bec26448!8m2!3d41.1580334!4d30.1929282!16s%2Fg%2F1hc4_z05b!19sChIJecWMsu5snkARSGTCvpZA80k?authuser=0&hl=tr&rclk=1
Ihlamur Restaurant,"Umuttepe Mevki Kocaeli Üniversitesi, İzmit Merkez, İzmit, Kocaeli (İzmit), 41300",(0262) 359 11 85,No Website,,https://www.google.com/maps/place/Ihlamur+Restaurant/data=!4m7!3m6!1s0x14cb4f8883609e65:0x458634f34ae68d89!8m2!3d40.7654843!4d29.9388042!16s%2Fg%2F1ptwx_j_2!19sChIJZZ5gg4hPyxQRiY3mSvM0hkU?authuser=0&hl=tr&rclk=1
Özgünhan Restaurant,"M. Alipaşa, Demokrasi Cd. No:78 D:78, 41100 İzmit/Kocaeli",(0262) 333 71 71,No Website,,https://www.google.com/maps/place/%C3%96zg%C3%BCnhan+Restaurant/data=!4m7!3m6!1s0x14cb4ff0f48e6023:0x13234de461e6853f!8m2!3d40.763703!4d29.9588!16s%2Fg%2F1pt_rs_2b!19sChIJI2CO9PBPyxQRP4XmYeRNIxM?authuser=0&hl=tr&rclk=1
