Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Gülhane Şark Sofrası,"Alemdar, Alayköşkü Cd. No:22, 34110 Fatih/İstanbul",0542 433 66 52,No Website,,https://www.google.com/maps/place/G%C3%BClhane+%C5%9Eark+Sofras%C4%B1/data=!4m7!3m6!1s0x14cac8f5da1be9bf:0x2cde93a2af68367f!8m2!3d41.0107029!4d28.9777066!16s%2Fg%2F1tvrfd0l!19sChIJv-kb2vXIyhQRfzZor6KT3iw?authuser=0&hl=tr&rclk=1
Şerbethane Cafe & Restaurant,"Sultanahmet Mahallesi Arasta Çarşısı Sokağı No:98, 34122 Fatih/İstanbul",(0212) 517 00 04,info@serbethane.com.tr,https://serbethane.net/,https://www.google.com/maps/place/%C5%9Eerbethane+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9bd52627a13:0x4965295265fd2fdd!8m2!3d41.0042721!4d28.9767969!16s%2Fg%2F11cjkq2mzq!19sChIJE3piUr25yhQR3S_9ZVIpZUk?authuser=0&hl=tr&rclk=1
Bitlisli,"Hoca Paşa, Hoca Camii Sokak 2/B, 34110 Sirkeci Fatih/Fatih/İstanbul",(0212) 513 77 63,No Website,,https://www.google.com/maps/place/Bitlisli/data=!4m7!3m6!1s0x14cab9eaad5acf29:0x9e99627808f628c3!8m2!3d41.0136709!4d28.9755556!16s%2Fg%2F11c467dl92!19sChIJKc9areq5yhQRwyj2CHhimZ4?authuser=0&hl=tr&rclk=1
İmren Lokantasi Kadirga,"Emin Sinan Mahallesi Kadirga Liman caddesi No:81no:81, 34126 Fatih/İstanbul",(0212) 638 11 96,No Website,,https://www.google.com/maps/place/%C4%B0mren+Lokantasi+Kadirga/data=!4m7!3m6!1s0x14cab99a1a303f47:0x4a83e50089e43a5c!8m2!3d41.0052154!4d28.9697476!16s%2Fg%2F1vcvljyk!19sChIJRz8wGpq5yhQRXDrkiQDlg0o?authuser=0&hl=tr&rclk=1
Konyali Restaurant,"Topkapı Sarayı Müzesi İçi Bab-I Hümayun Avlusu Tarihi Karakol Binası, Cankurtaran, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Konyali+Restaurant/data=!4m7!3m6!1s0x14cab9bd686aff7b:0x27ca5a6eb12cedd1!8m2!3d41.0092777!4d28.9810963!16s%2Fg%2F1w0dw92v!19sChIJe_9qaL25yhQR0e0ssW5ayic?authuser=0&hl=tr&rclk=1
Queb Rooftop Restaurant,"The Byzantium Hotel Teras, Cankurtaran, Akbıyık Cd. No:29 D:Kat, 34122 Fatih/İstanbul",(0212) 458 08 80,info@queblounge.com,https://queblounge.com/,https://www.google.com/maps/place/Queb+Rooftop+Restaurant/data=!4m7!3m6!1s0x14cab964004bdc2b:0x4bcdf78a054123ad!8m2!3d41.0055509!4d28.9803879!16s%2Fg%2F11h4zflnpv!19sChIJK9xLAGS5yhQRrSNBBYr3zUs?authuser=0&hl=tr&rclk=1
istanbul anatolian Cuisine,"Küçük Ayasofya, Cami Sk. No:7, 34122 Fatih/İstanbul",0536 547 24 21,Error Accessing Site,https://www.facebook.com/Istanbul-Anatolian-Cuisine-547716285719200/,https://www.google.com/maps/place/istanbul+anatolian+Cuisine/data=!4m7!3m6!1s0x14cab99b6bf50d51:0x920cae478f51736f!8m2!3d41.0033804!4d28.9722744!16s%2Fg%2F11h3hyt7dy!19sChIJUQ31a5u5yhQRb3NRj0euDJI?authuser=0&hl=tr&rclk=1
Panoramic Restaurant,"Alemdar, Yerebatan Cd. No:37, 34110 Fatih/İstanbul",(0212) 511 19 37,info@panoramicrestaurant.com,https://panoramicrestaurant.com/,https://www.google.com/maps/place/Panoramic+Restaurant/data=!4m7!3m6!1s0x14cab9be1a70e9a1:0xcd8716e15724d04!8m2!3d41.0096468!4d28.9764206!16s%2Fg%2F1wn79qyy!19sChIJoelwGr65yhQRBE1yFW5x2Aw?authuser=0&hl=tr&rclk=1
İstanbul Kitap Kafe,"Binbirdirek, Piyer Loti Cd. No:25, 34122, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Kitap+Kafe/data=!4m7!3m6!1s0x14cab95df2ee55ef:0xc97ec529bf9bbcdc!8m2!3d41.007274!4d28.9723846!16s%2Fg%2F11jks1yjbf!19sChIJ71Xu8l25yhQR3LybvynFfsk?authuser=0&hl=tr&rclk=1
Dükkan Galata,"Müeyyetzade, Tatar Beyi Sk. No:15/B, 34425 Beyoğlu/İstanbul",0537 427 90 30,info@webimonline.com,https://instagram.com/dukkangalata?utm_medium=copy_link,https://www.google.com/maps/place/D%C3%BCkkan+Galata/data=!4m7!3m6!1s0x14cab9b43983f1f5:0xa7da6c8337211fde!8m2!3d41.0259924!4d28.975319!16s%2Fg%2F11j07v2ktf!19sChIJ9fGDObS5yhQR3h8hN4Ns2qc?authuser=0&hl=tr&rclk=1
Garden Mezze,"hoca paşa mah nöbethane cad, Serdar Sk. No:13, 34110 Fatih/İstanbul",0532 349 02 38,No Email Found,https://gardenmezze.com/,https://www.google.com/maps/place/Garden+Mezze/data=!4m7!3m6!1s0x14cab9864a4cbcc3:0xf307bb36e2c932ff!8m2!3d41.0145817!4d28.9774054!16s%2Fg%2F11gjh9x2zd!19sChIJw7xMSoa5yhQR_zLJ4ja7B_M?authuser=0&hl=tr&rclk=1
Kafe Ara,"Tomtom, Ara Güler Sokağı No:2, 34433 Beyoğlu/İstanbul",(0212) 245 41 05,Error Accessing Site,https://www.instagram.com/arakafe?igsh=MTdsejhkMGR0Y2FrYg==,https://www.google.com/maps/place/Kafe+Ara/data=!4m7!3m6!1s0x14cab7606959f6fb:0x83b6bea6eb18e14c!8m2!3d41.0329725!4d28.9770838!16s%2Fg%2F1tyh4pv6!19sChIJ-_ZZaWC3yhQRTOEY66a-toM?authuser=0&hl=tr&rclk=1
Istanbul coffee,"Molla Gürani, Muratpaşa Sk. No:25/1, 34096 Fatih/İstanbul",0505 090 99 37,No Website,,https://www.google.com/maps/place/Istanbul+coffee/data=!4m7!3m6!1s0x14cabb966828555f:0x82735e3faa7165ec!8m2!3d41.0111041!4d28.947576!16s%2Fg%2F11rt_slvgj!19sChIJX1UoaJa7yhQR7GVxqj9ec4I?authuser=0&hl=tr&rclk=1
Chef Ramo Restaurant,"Hoca Paşa Mahallesi, Nöbet Hane caddesi - Dervişler Sokağı crossection, no:12A, 34110 Fatih/İstanbul",0546 797 49 35,No Website,,https://www.google.com/maps/place/Chef+Ramo+Restaurant/data=!4m7!3m6!1s0x14cab97c10914b57:0x9e0dccb68da178cf!8m2!3d41.01408!4d28.9779305!16s%2Fg%2F11nnr8b6nq!19sChIJV0uREHy5yhQRz3ihjbbMDZ4?authuser=0&hl=tr&rclk=1
Ayfer'in Mutfağı Ev Yemekleri,"25 A, Evliya Çelebi, Refik Saydam Cd., 34430 Beyoğlu/İstanbul",(0212) 245 15 36,No Website,,https://www.google.com/maps/place/Ayfer%27in+Mutfa%C4%9F%C4%B1+Ev+Yemekleri/data=!4m7!3m6!1s0x14cab9e13dd9664f:0x5da351d24e9991ae!8m2!3d41.0295783!4d28.97217!16s%2Fg%2F11g6nyrbxh!19sChIJT2bZPeG5yhQRrpGZTtJRo10?authuser=0&hl=tr&rclk=1
Pleasure Terrace Roof Restaurant in Istanbul,"Hocapaşa Mah, Hüdavendigar Cd. No:4 Kat:5, 34112 Fatih/İstanbul",0539 377 07 43,terracepleasure@gmail.com,https://pleasureterracerooftop.com/,https://www.google.com/maps/place/Pleasure+Terrace+Roof+Restaurant+in+Istanbul/data=!4m7!3m6!1s0x14cab9be12fd21e9:0xdea984776133276d!8m2!3d41.012584!4d28.9783271!16s%2Fg%2F11t04czzbh!19sChIJ6SH9Er65yhQRbSczYXeEqd4?authuser=0&hl=tr&rclk=1
Cafe Osmanoğlu Nargile & Cafe,"Molla Gürani, Aksaray Mektebi Sk. 9/A, 34093 Fatih/İstanbul",0532 176 42 44,No Website,,https://www.google.com/maps/place/Cafe+Osmano%C4%9Flu+Nargile+%26+Cafe/data=!4m7!3m6!1s0x14caba28c02c1893:0xdbfab74bd8192dbe!8m2!3d41.0106646!4d28.9477612!16s%2Fg%2F11cn94gfdv!19sChIJkxgswCi6yhQRvi0Z2Eu3-ts?authuser=0&hl=tr&rclk=1
Kebab House Cafe & Restaurant,"Alemdar, Çatalçeşme Sk. No:15, 34093 Fatih/İstanbul",(0212) 522 11 77,No Website,,https://www.google.com/maps/place/Kebab+House+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab996078d34fb:0x8513eec33a375f96!8m2!3d41.0091138!4d28.9754021!16s%2Fg%2F11cm11n30x!19sChIJ-zSNB5a5yhQRll83OsPuE4U?authuser=0&hl=tr&rclk=1
Lokanta 1741,"Alemdar, Prof. Kazım İsmail Gürkan Cd. No:34, 34110 Fatih/İstanbul",0533 145 17 41,info@lokanta1741.com,https://www.lokanta1741.com/,https://www.google.com/maps/place/Lokanta+1741/data=!4m7!3m6!1s0x14cab97f4e3e2b35:0x55a7f0a361ca425a!8m2!3d41.0106091!4d28.9753116!16s%2Fg%2F11flvvmb7_!19sChIJNSs-Tn-5yhQRWkLKYaPwp1U?authuser=0&hl=tr&rclk=1
Seyr-i İstanbul Haliç Cafe,"Demirtaş, Ayrancı Sk. No:9, 34134 Fatih/İstanbul",0538 487 77 14,info@thehalicbosphorus.com,https://thehalicbosphorus.com/,https://www.google.com/maps/place/Seyr-i+%C4%B0stanbul+Hali%C3%A7+Cafe/data=!4m7!3m6!1s0x14cab9f28d684f83:0xa2666fdf8f02d1b2!8m2!3d41.0188571!4d28.9632056!16s%2Fg%2F1tj5hg_r!19sChIJg09ojfK5yhQRstECj99vZqI?authuser=0&hl=tr&rclk=1
Esto Restaurant,"Alemdar, Çatalçeşme Sk. 29/E, 34110 Fatih/İstanbul",0536 929 70 69,info@estorestaurant.com,https://www.estorestaurant.com/,https://www.google.com/maps/place/Esto+Restaurant/data=!4m7!3m6!1s0x14cab9f166ee6fbd:0x77dc0da113acf5ca!8m2!3d41.0097927!4d28.9762471!16s%2Fg%2F11f8fsqbdc!19sChIJvW_uZvG5yhQRyvWsE6EN3Hc?authuser=0&hl=tr&rclk=1
old istanbul cuisine,"Cankurtaran, Akbıyık Cd. no:14-2, 34122 Fatih/İstanbul",0538 244 32 21,No Website,,https://www.google.com/maps/place/old+istanbul+cuisine/data=!4m7!3m6!1s0x14cab9d8e594735b:0x60ac96645df2df7c!8m2!3d41.0061615!4d28.9808762!16s%2Fg%2F11tmk7pdc1!19sChIJW3OU5di5yhQRfN_yXWSWrGA?authuser=0&hl=tr&rclk=1
Babylonia Restaurant Kebab Fish Steak Pub,"Cankurtaran, Akbıyık Cd. No:19, 34122 Fatih/İstanbul",(0212) 517 46 08,No Email Found,https://babyloniarestaurant.eatbu.com/,https://www.google.com/maps/place/Babylonia+Restaurant+Kebab+Fish+Steak+Pub/data=!4m7!3m6!1s0x14cab9f6a9298e8d:0xdf6e9892e432486d!8m2!3d41.005817!4d28.980677!16s%2Fg%2F12ll6sq6m!19sChIJjY4pqfa5yhQRbUgy5JKYbt8?authuser=0&hl=tr&rclk=1
Yeni Lokanta,"Tomtom, Kumbaracı Ykş. No:66/B, 34433 Beyoğlu/İstanbul",(0212) 292 25 50,"dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, info@yenilokanta.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com",http://www.yenilokanta.com/,https://www.google.com/maps/place/Yeni+Lokanta/data=!4m7!3m6!1s0x14cab9e0851af0a5:0x4ea7cd502d773958!8m2!3d41.0295319!4d28.9756319!16s%2Fg%2F1ptz3rm_z!19sChIJpfAaheC5yhQRWDl3LVDNp04?authuser=0&hl=tr&rclk=1
TURK FATIH TUTAK,"Cumhuriyet Hacıahmet Silahşör Cad, Yeniyol Sk. No:2, 34440 Şişli/İstanbul",(0212) 709 56 79,No Email Found,https://turkft.com/,https://www.google.com/maps/place/TURK+FATIH+TUTAK/data=!4m7!3m6!1s0x14cab7f6b0eaac85:0x99db1127dde8dc58!8m2!3d41.0583419!4d28.9777673!16s%2Fg%2F11h942t0fm!19sChIJhazqsPa3yhQRWNzo3ScR25k?authuser=0&hl=tr&rclk=1
Hamdi Restaurant - Eminönü,"Rüstem Paşa Mah Tahmis Caddesi, Kalçin Sk. No:11, 34116",(0212) 528 03 90,info@hamdirestorant.com.tr,http://hamdi.com.tr/tr/eminonu,https://www.google.com/maps/place/Hamdi+Restaurant+-+Emin%C3%B6n%C3%BC/data=!4m7!3m6!1s0x14cab9ec83cac31d:0xe3c65d9af8d24110!8m2!3d41.017173!4d28.969859!16s%2Fg%2F1tp5nxv1!19sChIJHcPKg-y5yhQREEHS-JpdxuM?authuser=0&hl=tr&rclk=1
Rumist Cafe & Restaurant,"Sultan Ahmet, Akbıyık Cd. No:5, 34122 Fatih/İstanbul",(0212) 458 66 41,webmaps-revolution@yandex-team.ru,https://www.instagram.com/caferumist,https://www.google.com/maps/place/Rumist+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9bcf70306a1:0xdf1f3e666c3f7de8!8m2!3d41.0061493!4d28.9810907!16s%2Fg%2F1tvdxslk!19sChIJoQYD97y5yhQR6H0_bGY-H98?authuser=0&hl=tr&rclk=1
Pino Gare Roof Restaurant,"Orient Express Hotel, Hoca Paşa, Hüdavendigar Cd. No : 24, 34120 sirkeci/İstanbul",0546 950 36 36,pinogarerestaurant6@gmail.com,https://pinogareroofrestaurant.com/,https://www.google.com/maps/place/Pino+Gare+Roof+Restaurant/data=!4m7!3m6!1s0x14cab9eb250e49f5:0x68a38a0fbb83d33a!8m2!3d41.0132713!4d28.9776074!16s%2Fg%2F11v0j7w3x9!19sChIJ9UkOJeu5yhQROtODuw-Ko2g?authuser=0&hl=tr&rclk=1
Şehr-i Payitaht Nargile Cafe & Restaurant,"Hoca Paşa, 34110 Fatih/İstanbul",(0212) 512 11 21,No Website,,https://www.google.com/maps/place/%C5%9Eehr-i+Payitaht+Nargile+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9af0b243bb9:0xb688453a43d95a73!8m2!3d41.015973!4d28.977547!16s%2Fg%2F11h3c4dj9x!19sChIJuTskC6-5yhQRc1rZQzpFiLY?authuser=0&hl=tr&rclk=1
Menbat Cafe,"İmrahor Cd, Sütlüce, Sivaseli Sk No:1, 34445 Beyoğlu",(0212) 314 04 40,info@menbat.cafe,http://menbat.cafe/,https://www.google.com/maps/place/Menbat+Cafe/data=!4m7!3m6!1s0x14cab13d652e4351:0xb36c29775f1730fa!8m2!3d41.0589996!4d28.950879!16s%2Fg%2F11h3m7mf6v!19sChIJUUMuZT2xyhQR-jAXX3cpbLM?authuser=0&hl=tr&rclk=1
Miran Nargile Cafe,"Alemdar, Biçki Yurdu Sk. no:1 D:101, 34122 Fatih/İstanbul",0533 553 74 78,Error Accessing Site,https://m.facebook.com/Miran-Cafe-2310638755862659/,https://www.google.com/maps/place/Miran+Nargile+Cafe/data=!4m7!3m6!1s0x14cab9573a08aa35:0x40002682ea335282!8m2!3d41.008481!4d28.974932!16s%2Fg%2F11hyfv30n7!19sChIJNaoIOle5yhQRglIz6oImAEA?authuser=0&hl=tr&rclk=1
"Sultan Doner Kebab Restaurant /Grand Bazaar İstanbul ,","Grand Bazaar Gate 1 Nuru Osmaniye, Mollafenari Çarşı Kapı, çarşıkapı cad Caddesi No:19, 34120 Fatih/İstanbul",(0212) 522 44 15,info@tadar.app,https://www.sultandoner.com/,"https://www.google.com/maps/place/Sultan+Doner+Kebab+Restaurant+%2FGrand+Bazaar+%C4%B0stanbul+,/data=!4m7!3m6!1s0x14cab996a5555555:0xbc6765ed20bfe46d!8m2!3d41.0100161!4d28.9699888!16s%2Fg%2F11h3vk7hzs!19sChIJVVVVpZa5yhQRbeS_IO1lZ7w?authuser=0&hl=tr&rclk=1"
Poiká Breakfast & Cafe,"Alemdar, Hacı Tahsin Bey Sk. No:9/A, 34110 Fatih/İstanbul",0543 595 61 16,No Website,,https://www.google.com/maps/place/Poik%C3%A1+Breakfast+%26+Cafe/data=!4m7!3m6!1s0x14cab99613ff5b53:0xdd9cbde1551bca0d!8m2!3d41.0084269!4d28.9750752!16s%2Fg%2F11f3v2yhr1!19sChIJU1v_E5a5yhQRDcobVeG9nN0?authuser=0&hl=tr&rclk=1
Ortaklar Kebap Restaurant,"Binbirdirek, Peykhane Cd. No:27/a, 34122 Fatih/İstanbul",(0212) 517 61 98,ortaklaryt1997@gmail.com,https://ortaklarkebaprestaurant.com/,https://www.google.com/maps/place/Ortaklar+Kebap+Restaurant/data=!4m7!3m6!1s0x14cab9f6dccdc703:0x64b18fa727e7f483!8m2!3d41.0072314!4d28.9721228!16s%2Fg%2F11sqw7chhj!19sChIJA8fN3Pa5yhQRg_TnJ6ePsWQ?authuser=0&hl=tr&rclk=1
Yakamoz Teras Restorant,"Alemdar Bab-ı Ali Cd. No:20 34122 Sultanahmet, Giriş Great Fortune Concept, Yakamoz Teras Kat 4, 34122 Fatih/İstanbul",0552 314 73 72,No Website,,https://www.google.com/maps/place/Yakamoz+Teras+Restorant/data=!4m7!3m6!1s0x14cab9c362b6755f:0x20d57b8bf41e23db!8m2!3d41.0093552!4d28.9738567!16s%2Fg%2F11hd_j_92w!19sChIJX3W2YsO5yhQR2yMe9It71SA?authuser=0&hl=tr&rclk=1
Orient Express Restaurant,"Hoca Paşa, Sirkeci İstasyon Cd. No:2, 34110 Fatih/İstanbul",(0212) 522 22 80,info@orientexpressrestaurant.net,https://orientexpressrestaurant.net/,https://www.google.com/maps/place/Orient+Express+Restaurant/data=!4m7!3m6!1s0x14cab9c036a104eb:0x69bbcc7c42d23572!8m2!3d41.0153017!4d28.9772955!16s%2Fg%2F11ddy1fb93!19sChIJ6wShNsC5yhQRcjXSQnzMu2k?authuser=0&hl=tr&rclk=1
Süleymaniye Lokantası,"Molla hüsrev mah kirazlı mescid sok no :2, Fatih/İstanbul",(0212) 527 10 47,No Website,,https://www.google.com/maps/place/S%C3%BCleymaniye+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab98db591406b:0xb5f42959bd80e217!8m2!3d41.0136337!4d28.9611332!16s%2Fg%2F11c30_j052!19sChIJa0CRtY25yhQRF-KAvVkp9LU?authuser=0&hl=tr&rclk=1
The Ottomans Kitchen Cafe Restaurant,"Sultan Ahmet, Akbıyık Cd. No:70, 34122 Fatih/İstanbul",0531 639 30 18,theottomanskitchen@gmail.com,https://theottomanskitchencaferestaurant.com/,https://www.google.com/maps/place/The+Ottomans+Kitchen+Cafe+Restaurant/data=!4m7!3m6!1s0x14cab90687f59b7b:0x6fb48abc1063f7fc!8m2!3d41.0045626!4d28.9790628!16s%2Fg%2F11sfr96cgp!19sChIJe5v1hwa5yhQR_PdjELyKtG8?authuser=0&hl=tr&rclk=1
Ali Ocakbaşı Karaköy,"Grifin Han, Tersane Caddesi, Kardeşim Sk. No:45, 34420 Beyoğlu/İstanbul",(0212) 293 10 11,kurucesme@aliocakbasi.com,http://www.aliocakbasi.com/,https://www.google.com/maps/place/Ali+Ocakba%C5%9F%C4%B1+Karak%C3%B6y/data=!4m7!3m6!1s0x14cab9e8f30c7905:0xb2c87d51a4ed4815!8m2!3d41.0224857!4d28.9727743!16s%2Fg%2F11b5pjl390!19sChIJBXkM8-i5yhQRFUjtpFF9yLI?authuser=0&hl=tr&rclk=1
Mezopotamya Nergile Cafe and Resturant,"Hoca Paşa, Dervişler Sokağı No:13, 34110 Fatih/İstanbul",0530 260 57 29,No Website,,https://www.google.com/maps/place/Mezopotamya+Nergile+Cafe+and+Resturant/data=!4m7!3m6!1s0x14cab9c06b9ff33b:0x537e0b4a79041347!8m2!3d41.0139603!4d28.977755!16s%2Fg%2F11c30_ys_l!19sChIJO_Ofa8C5yhQRRxMEeUoLflM?authuser=0&hl=tr&rclk=1
Turgut Kebab Restaurant -Sultanahmet-,"Sultan Ahmet, Akbıyık Cd. No:64, 34122 Fatih/İstanbul",0554 012 12 02,turgutdurumpide@hotmail.com,https://www.turgutkebap.com/,https://www.google.com/maps/place/Turgut+Kebab+Restaurant+-Sultanahmet-/data=!4m7!3m6!1s0x14cab9bce057739d:0xfc3349384daf02f9!8m2!3d41.004723!4d28.979098!16s%2Fg%2F11hbprfx4v!19sChIJnXNX4Ly5yhQR-QKvTThJM_w?authuser=0&hl=tr&rclk=1
Hocapaşa Lokantalar Sokağı,"Hoca Paşa, Hoca Paşa Sk. No:13, 34110 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Hocapa%C5%9Fa+Lokantalar+Soka%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cab9eaadc03821:0x4bf1fd31bc2de99f!8m2!3d41.0139777!4d28.975523!16s%2Fg%2F11dzsvxb40!19sChIJITjAreq5yhQRn-ktvDH98Us?authuser=0&hl=tr&rclk=1
İstanbul Cafe & Restaurant,"Kazım Karabekir Paşa, Çayırbaşı Cad.& Bahçeköy Yolu No:22, 34453 Sarıyer/İstanbul",(0212) 242 15 98,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab547e1470b0b:0xd04d27b2456df488!8m2!3d41.1575304!4d29.0238917!16s%2Fg%2F11g6n88qk_!19sChIJCwtH4Ue1yhQRiPRtRbInTdA?authuser=0&hl=tr&rclk=1
Roof Panorama İstanbul,"Kemal Paşa, Şehzadebaşı Cd. No:9 Kat:6, 34000 Fatih/İstanbul",0533 956 94 35,No Email Found,https://www.roofpanorama.com/,https://www.google.com/maps/place/Roof+Panorama+%C4%B0stanbul/data=!4m7!3m6!1s0x14cab9e0f8b87c35:0x9c2526cf9fbe1e62!8m2!3d41.0129399!4d28.9574581!16s%2Fg%2F11v0dv06px!19sChIJNXy4-OC5yhQRYh6-n88mJZw?authuser=0&hl=tr&rclk=1
Sefa Restaurant,"Alemdar, Nuru Osmaniye Cd. No:15, 34110 Fatih/İstanbul",(0212) 520 06 70,No Website,,https://www.google.com/maps/place/Sefa+Restaurant/data=!4m7!3m6!1s0x14cab995ea58d461:0x59d870fa00bfccea!8m2!3d41.0102288!4d28.9747337!16s%2Fg%2F1td5bv8m!19sChIJYdRY6pW5yhQR6sy_APpw2Fk?authuser=0&hl=tr&rclk=1
kebap house cafe restourant,"Küçük Ayasofya, Pideci Sk. 8 a, 34122 Fatih/İstanbul",0537 213 38 62,No Website,,https://www.google.com/maps/place/kebap+house+cafe+restourant/data=!4m7!3m6!1s0x14cab9b57298c03d:0xaf2e93dd9f866a1!8m2!3d41.0036074!4d28.9693084!16s%2Fg%2F11p76tyq80!19sChIJPcCYcrW5yhQRoWb42T3p8go?authuser=0&hl=tr&rclk=1
Emek Saray Restaurant,"Galeria Laleli, Balabanağa, Harikzedeler Sk. No:19 Kat:2, 34134 Fatih/İstanbul",(0212) 522 06 35,No Website,,https://www.google.com/maps/place/Emek+Saray+Restaurant/data=!4m7!3m6!1s0x14cab988ea9df6d9:0x83bfdecf463b8a1e!8m2!3d41.0113771!4d28.9582966!16s%2Fg%2F1vt_shd_!19sChIJ2fad6oi5yhQRHoo7Rs_ev4M?authuser=0&hl=tr&rclk=1
Matbah Restaurant,"Cankurtaran, Caferiye Sk. No:6 D:1, 34122 Fatih/İstanbul",(0212) 514 61 51,info@matbahrestaurant.com,https://www.matbahrestaurant.com/,https://www.google.com/maps/place/Matbah+Restaurant/data=!4m7!3m6!1s0x14cab9be61a3118b:0xbe72239e4a62fce7!8m2!3d41.0092761!4d28.979114!16s%2Fg%2F1tfn5k5r!19sChIJixGjYb65yhQR5_xiSp4jcr4?authuser=0&hl=tr&rclk=1
Turk Art Terrace Restaurant,"Cankurtaran, Tevkifhane Sk. no:12, 34122 Fatih/İstanbul",0530 562 44 21,No Website,,https://www.google.com/maps/place/Turk+Art+Terrace+Restaurant/data=!4m7!3m6!1s0x14cab9bc4498d289:0x2c30f7c4593a2edc!8m2!3d41.0062299!4d28.97996!16s%2Fg%2F11hcj726ry!19sChIJidKYRLy5yhQR3C46WcT3MCw?authuser=0&hl=tr&rclk=1
Constantines Ark,"Hoca Paşa, İbni Kemal Cd. No:13, 34110 Fatih/İstanbul",(0212) 522 34 21,info@constantinesark.istanbul,https://constantinesark.istanbul/,https://www.google.com/maps/place/Constantines+Ark/data=!4m7!3m6!1s0x14cab9bff2526c9d:0x9b97b142d440e6c3!8m2!3d41.0129705!4d28.9770832!16s%2Fg%2F11clvtf_x1!19sChIJnWxS8r-5yhQRw-ZA1EKxl5s?authuser=0&hl=tr&rclk=1
Ayasofya asmaalti Cafe&restaurant,"Küçük Ayasofya, Küçük Ayasofya Camii Sokagi No:14, 34122 Fatih/İstanbul",0531 967 13 39,No Website,,https://www.google.com/maps/place/Ayasofya+asmaalti+Cafe%26restaurant/data=!4m7!3m6!1s0x14cab999a0915e9d:0x374ee7f0a77ac7c8!8m2!3d41.0031729!4d28.9719573!16s%2Fg%2F11crzv6_sv!19sChIJnV6RoJm5yhQRyMd6p_DnTjc?authuser=0&hl=tr&rclk=1
Cafe Society,"Rüstem Paşa, Kalçin Sk. No:13, 34116 Fatih/İstanbul",(0212) 251 31 21,support@maps.yandex.ru,https://www.instagram.com/cafesocietyistanbul/,https://www.google.com/maps/place/Cafe+Society/data=!4m7!3m6!1s0x14cab9ec847c595d:0xf457188ade6030f6!8m2!3d41.0171213!4d28.9699337!16s%2Fg%2F11gd21nz3m!19sChIJXVl8hOy5yhQR9jBg3ooYV_Q?authuser=0&hl=tr&rclk=1
İstanbul Restaurant,"Mimar Hayrettin, Gedikpaşa Caddesi , Beyazıt 14/1, 34126 Fatih/İstanbul",0535 473 72 65,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Restaurant/data=!4m7!3m6!1s0x14cab990592593b1:0xbc9e3db199f56312!8m2!3d41.0082461!4d28.9672049!16s%2Fg%2F11c74fhw_z!19sChIJsZMlWZC5yhQREmP1mbE9nrw?authuser=0&hl=tr&rclk=1
Cafe istanbul,"Cumhuriyet, Şenlik Sk. No:2 D:10, 34186 Bahçelievler/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Cafe+istanbul/data=!4m7!3m6!1s0x14caa52285c381b5:0xd5fef92966ae4319!8m2!3d41.0156497!4d28.8525599!16s%2Fg%2F11fq7mpy27!19sChIJtYHDhSKlyhQRGUOuZin5_tU?authuser=0&hl=tr&rclk=1
The Balat Mekan,"Cibali, Hisaraltı Cd. No:1, 34083 Fatih/İstanbul",0544 510 00 44,No Website,,https://www.google.com/maps/place/The+Balat+Mekan/data=!4m7!3m6!1s0x14cab9f171e5cb35:0x84c170713565a029!8m2!3d41.0231268!4d28.9608576!16s%2Fg%2F11c6q7wk09!19sChIJNcvlcfG5yhQRKaBlNXFwwYQ?authuser=0&hl=tr&rclk=1
Deraliye Ottoman Cuisine Restaurant,"Alemdar Mahallesi Ticaret Hane Sokak Giriş Kat No 10, 34122",(0212) 520 77 78,info@deraliyerestaurant.com,https://deraliyerestaurant.com/,https://www.google.com/maps/place/Deraliye+Ottoman+Cuisine+Restaurant/data=!4m7!3m6!1s0x14cab996011ea127:0xfcefecb3d43b2028!8m2!3d41.008827!4d28.9761024!16s%2Fg%2F11b8789m0g!19sChIJJ6EeAZa5yhQRKCA71LPs7_w?authuser=0&hl=tr&rclk=1
