Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Sarmaşık Restaurant,"Kadıköy, Gelibolu Sk No: 10/A, 41050 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sarma%C5%9F%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4f942c0eeb93:0x16d3bfdc3f217fa1!8m2!3d40.766745!4d29.942378!16s%2Fg%2F11vyxpdhgp!19sChIJk-sOLJRPyxQRoX8hP9y_0xY?authuser=0&hl=tr&rclk=1
Maide Kafe & Restoran & Düğün Salonu,"Sekapark 2.Etap, Serdar, Güneş Cd., 41100 İzmit/Kocaeli",0536 313 33 11,musterihizmetleri@antikkapi.com.tr,https://www.google.com/url?q=http://www.antikkapi.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj7vtGJkaeMAxW0QfEDHfEfBLcQ61gIFygS&usg=AOvVaw1jYZnI_T56XplKLHQKkYwO,https://www.google.com/maps/place/Maide+Kafe+%26+Restoran+%26+D%C3%BC%C4%9F%C3%BCn+Salonu/data=!4m7!3m6!1s0x14cb454254fa935b:0xf04d8cacb6e27f40!8m2!3d40.7599655!4d29.8909353!16s%2Fg%2F11cs5y2pg5!19sChIJW5P6VEJFyxQRQH_itqyMTfA?authuser=0&hl=tr&rclk=1
KAPTAN KEBAP,"Yahyakaptan, Şht. Ergün Köncü Sk. No: 13, 41100 İzmit/Kocaeli",(0262) 311 41 11,No Website,,https://www.google.com/maps/place/KAPTAN+KEBAP/data=!4m7!3m6!1s0x14cb4fb7e4f9caf9:0x750d9cb92e6b1dd6!8m2!3d40.7686327!4d29.9687586!16s%2Fg%2F11rd3l_4sy!19sChIJ-cr55LdPyxQR1h1rLrmcDXU?authuser=0&hl=tr&rclk=1
Kebapçı Mehmet Usta,"Çenedağ, Denizciler Cd. No:17 D:2a, 41900 Derince/Kocaeli",(0262) 229 87 44,info@kebapcimehmetusta.com,https://www.google.com/url?q=https://instagram.com/kebapcimehmetusta&opi=79508299&sa=U&ved=0ahUKEwjZlY-OkaeMAxUqRvEDHUihBQMQ61gIFSgQ&usg=AOvVaw3gja5t22Q6FVRceTYSULpt,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1+Mehmet+Usta/data=!4m7!3m6!1s0x14cb4654d83a064d:0x2a5b85839fbd870d!8m2!3d40.757589!4d29.836052!16s%2Fg%2F113h7w0zy!19sChIJTQY62FRGyxQRDYe9n4OFWyo?authuser=0&hl=tr&rclk=1
Fiskkos Cafe Restaurant,"Körfez, Hafız Binbaşı Cd. No:7, 41040 İzmit/Kocaeli",0530 610 64 41,No Website,,https://www.google.com/maps/place/Fiskkos+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f333d9fb3c7:0x8daa37ceaaae4980!8m2!3d40.7630781!4d29.9393618!16s%2Fg%2F11g4cjwl61!19sChIJx7OfPTNPyxQRgEmuqs43qo0?authuser=0&hl=tr&rclk=1
Tablacı Kebap,"Cedit, Sıra Kavaklar Sk. No:5, 41300 İzmit/Kocaeli",(0262) 331 00 31,No Website,,https://www.google.com/maps/place/Tablac%C4%B1+Kebap/data=!4m7!3m6!1s0x14cb4f83d8d1402d:0x8acc426939925c43!8m2!3d40.7654908!4d29.9383823!16s%2Fg%2F11h5p272wv!19sChIJLUDR2INPyxQRQ1ySOWlCzIo?authuser=0&hl=tr&rclk=1
Tavacı Recep Usta Kocaeli,"Self Office, Yenişehir, Konak Sk. 19C, 41050 İzmit/Kocaeli",0533 571 75 41,No Website,,https://www.google.com/maps/place/Tavac%C4%B1+Recep+Usta+Kocaeli/data=!4m7!3m6!1s0x14cb4fe4d2ec8285:0xfcb02d074f011551!8m2!3d40.7655862!4d29.9665036!16s%2Fg%2F11y63twf6g!19sChIJhYLs0uRPyxQRURUBTwctsPw?authuser=0&hl=tr&rclk=1
Keyfi İkram Belsa Şubesi,"Ömerağa Mh İstiklal Caddesi Belsa plaza No:12, 41100 Merkez/Kocaeli",(0262) 331 85 04,No Email Found,https://www.google.com/url?q=https://keyfiikram.com.tr/&opi=79508299&sa=U&ved=0ahUKEwi3y8mWkaeMAxUeRPEDHafwDDcQ61gIFygO&usg=AOvVaw2R-75-QPT4neO_EO0GUg6M,https://www.google.com/maps/place/Keyfi+%C4%B0kram+Belsa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb457fec68c359:0x52d7d5ed7999e3c!8m2!3d40.7647106!4d29.9288251!16s%2Fg%2F11cfd2srs!19sChIJWcNo7H9FyxQRPJ6Z1159LQU?authuser=0&hl=tr&rclk=1
Heef,"Körfez Mah. Sanayi Cad, Berk Sk., 41000 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Heef/data=!4m7!3m6!1s0x14cb4fd157d391b1:0x950f950e9dc39ae5!8m2!3d40.7641142!4d29.9405081!16s%2Fg%2F11r2jd25v3!19sChIJsZHTV9FPyxQR5ZrDnQ6VD5U?authuser=0&hl=tr&rclk=1
Aslar Kebap Salonu,"Karabaş, Cengiz Topel Cd. No:16, 41040 İzmit/Kocaeli",(0262) 321 47 77,No Website,,https://www.google.com/maps/place/Aslar+Kebap+Salonu/data=!4m7!3m6!1s0x14cb4f8771bd7f45:0x86ddc05735cb339d!8m2!3d40.764479!4d29.9355666!16s%2Fg%2F1tlr2kwr!19sChIJRX-9cYdPyxQRnTPLNVfA3YY?authuser=0&hl=tr&rclk=1
Happymoon's Cafe,"Arastapark AVM, Yahyakaptan, Akasyalar Cd. No:24 kat:2, 41050 İzmit/Kocaeli",(0262) 311 75 32,harita@destek.yandex.com.tr,https://www.google.com/url?q=http://www.happymoons.com.tr/&opi=79508299&sa=U&ved=0ahUKEwiT246dkaeMAxW3Z_EDHeBKPAgQ61gIFygS&usg=AOvVaw33MAs6ikzBSnfn5WNimTu2,https://www.google.com/maps/place/Happymoon%27s+Cafe/data=!4m7!3m6!1s0x14cb501e7d5a2ad5:0x6232f163c2079d25!8m2!3d40.7671045!4d29.975776!16s%2Fg%2F11cjlw7f28!19sChIJ1SpafR5QyxQRJZ0HwmPxMmI?authuser=0&hl=tr&rclk=1
Antepkale Kebap,"Yenişehir, Demokrasi Cd. No:66, 41050 İzmit/Kocaeli",(0262) 313 00 33,No Website,,https://www.google.com/maps/place/Antepkale+Kebap/data=!4m7!3m6!1s0x14cb4f087e8748d9:0x42fa3ecaec0a6cca!8m2!3d40.7633955!4d29.9633406!16s%2Fg%2F11p5qlx2m2!19sChIJ2UiHfghPyxQRymwK7Mo--kI?authuser=0&hl=tr&rclk=1
Mahmut Usta Künefe ve Baklava Salonları,"Kemalpaşa, Hürriyet Cd. No:21, 41200 İzmit/Kocaeli",(0262) 321 88 03,info@mahmutustatatlilari.com,https://www.google.com/url?q=https://mahmutustatatlilari.com/&opi=79508299&sa=U&ved=0ahUKEwjt7dehkaeMAxVrS_EDHbtWCEkQ61gIGCgQ&usg=AOvVaw3IV9i3pRWX1iu9Ay4PFF6Z,https://www.google.com/maps/place/Mahmut+Usta+K%C3%BCnefe+ve+Baklava+Salonlar%C4%B1/data=!4m7!3m6!1s0x14cb4583e33924a3:0xfd1365eca1b9b83!8m2!3d40.762723!4d29.9230038!16s%2Fg%2F113fjj8sd!19sChIJoyQ544NFyxQRg5sbyl420Q8?authuser=0&hl=tr&rclk=1
Tarihi Köfteci Niyazi,"Yenişehir, Gazi Mustafa Kemal Blv. No:82/A, 41050 İzmit/Kocaeli",(0262) 324 85 95,No Website,,https://www.google.com/maps/place/Tarihi+K%C3%B6fteci+Niyazi/data=!4m7!3m6!1s0x14cb4fefb5d1e7eb:0x2fab3df00e1f3290!8m2!3d40.7671124!4d29.9578385!16s%2Fg%2F1q674bw8x!19sChIJ6-fRte9PyxQRkDIfDvA9qy8?authuser=0&hl=tr&rclk=1
Romano Cafe Restaurant,"Cumhuriyet, Sahil Sk. No:15, 41100 İzmit/Kocaeli",(0262) 226 88 75,info@romanorestorancafe.com,https://www.google.com/url?q=http://www.romanorestorancafe.com/&opi=79508299&sa=U&ved=0ahUKEwixy-OrkaeMAxV1BNsEHfr5Ei8Q61gIFSgQ&usg=AOvVaw2Ywkx9eWypfYzRbwNJrhrt,https://www.google.com/maps/place/Romano+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb446a2336b7d5:0xbbb18e8e21b18115!8m2!3d40.760134!4d29.879708!16s%2Fg%2F1ptwr5_ft!19sChIJ1bc2I2pEyxQRFYGxIY6Osbs?authuser=0&hl=tr&rclk=1
Hoşgör Pastaneleri,"Karabaş, Cumhuriyet Cd. No:190, 41040 İzmit/Kocaeli",(0262) 322 55 35,inonu@hosgor.com.tr,https://www.google.com/url?q=http://www.hosgorpastaneleri.com/&opi=79508299&sa=U&ved=0ahUKEwjm2cevkaeMAxWYQ_EDHZucEp4Q61gIFSgQ&usg=AOvVaw1iTgpdCbUB_l0-hAQBwGLe,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastaneleri/data=!4m7!3m6!1s0x14cb4613fa4f3571:0xb98beb7dbd4230ac!8m2!3d40.7641667!4d29.9341667!16s%2Fg%2F1v86h0r1!19sChIJcTVP-hNGyxQRrDBCvX3ri7k?authuser=0&hl=tr&rclk=1
Kavuret Kebap Ciğer Salonu,"Yenişehir Mahallesi Gazi Mustafa Kemal Bulvarı No:122 D:1d, 41050 İzmit",(0262) 311 17 13,No Website,,https://www.google.com/maps/place/Kavuret+Kebap+Ci%C4%9Fer+Salonu/data=!4m7!3m6!1s0x14cb4fef83cc14ef:0xc2149b32a34085db!8m2!3d40.7676456!4d29.9620444!16s%2Fg%2F11bzrgtlxr!19sChIJ7xTMg-9PyxQR24VAozKbFMI?authuser=0&hl=tr&rclk=1
MehmET kebap ciğer,"Yenişehir, Dönmez Sk. No:40, 41050 İzmit/Kocaeli",0537 795 56 66,No Website,,https://www.google.com/maps/place/MehmET+kebap+ci%C4%9Fer/data=!4m7!3m6!1s0x14cb4ffadef6b607:0xa1b274eb616b556d!8m2!3d40.7636415!4d29.9651126!16s%2Fg%2F11clygwg1n!19sChIJB7b23vpPyxQRbVVrYet0sqE?authuser=0&hl=tr&rclk=1
Kare Restaurant,"Palmiye, Adnan Menderes Blv. 8/2, 41050 İzmit/Kocaeli",0530 042 33 41,harita@destek.yandex.com.tr,https://www.google.com/url?q=https://www.instagram.com/karesahne/&opi=79508299&sa=U&ved=0ahUKEwiX4Yi2kaeMAxUERvEDHQeZMYIQ61gIEigP&usg=AOvVaw1BDyLNwYIZaN9KRG0Lq2aQ,https://www.google.com/maps/place/Kare+Restaurant/data=!4m7!3m6!1s0x14cb4f007529d8ad:0xc1dca010663d8abe!8m2!3d40.764134!4d29.9596176!16s%2Fg%2F11x83zlxyg!19sChIJrdgpdQBPyxQRvoo9ZhCg3ME?authuser=0&hl=tr&rclk=1
Mert Abinin Yeri ( Hamburger & Taco ),"fatih mahallesi, Horasan Cd. no:9, 41100 İzmit/Kocaeli",(0262) 504 70 70,No Email Found,https://www.google.com/url?q=http://mertabininyeri.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjLpYe4kaeMAxXGBtsEHQ46On8Q61gIGSgQ&usg=AOvVaw2gXp8C9WlKk-esSINcE9YZ,https://www.google.com/maps/place/Mert+Abinin+Yeri+%28+Hamburger+%26+Taco+%29/data=!4m7!3m6!1s0x14c0600db4e4d633:0x6c2296ed85bcd9b1!8m2!3d40.7749207!4d29.9783834!16s%2Fg%2F11f1zlf2km!19sChIJM9bktA1gwBQRsdm8he2WImw?authuser=0&hl=tr&rclk=1
Şen Balık,"Ömerağa, Oramiral Salim Dervişoğlu Cd. No:74/1, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/%C5%9Een+Bal%C4%B1k/data=!4m7!3m6!1s0x14cb45005f7ba38b:0x6fcb6bb06d5ebe99!8m2!3d40.7601539!4d29.9282572!16s%2Fg%2F11ltkt3qt_!19sChIJi6N7XwBFyxQRmb5ebbBry28?authuser=0&hl=tr&rclk=1
KÖZZ Ocakbaşı İzmit,"Sabancı Kültür Merkezi Yanı, Ömerağa, Oramiral Salim Dervişoğlu Cd. No:6, 41200 İzmit/Kocaeli",(0262) 322 79 70,No Website,,https://www.google.com/maps/place/K%C3%96ZZ+Ocakba%C5%9F%C4%B1+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5aaafe7925c3:0xad0088aef5464827!8m2!3d40.760711!4d29.9299!16s%2Fg%2F1tglw9gw!19sChIJwyV5_qpayxQRJ0hG9a6IAK0?authuser=0&hl=tr&rclk=1
doy çık lokantası,"Tepecik, Feridun Özbay Cd. no 6, 41200 İzmit/Kocaeli",0507 675 65 77,No Website,,https://www.google.com/maps/place/doy+%C3%A7%C4%B1k+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4596f54fd1dd:0xfcb275a7012ad0e3!8m2!3d40.7637842!4d29.9247625!16s%2Fg%2F11g1pcpzn5!19sChIJ3dFP9ZZFyxQR49AqAad1svw?authuser=0&hl=tr&rclk=1
Masala Kebap,"Körfez Mahallesi, Berk Sokak No:1 - Dolphin AVM Karşısı, 41040 İzmit/Kocaeli",(0262) 324 40 70,info@masalakebap.com,https://www.google.com/url?q=https://www.masalakebap.com/&opi=79508299&sa=U&ved=0ahUKEwiylvXAkaeMAxVvRPEDHYHdDyEQ61gIFCgQ&usg=AOvVaw0QSAMW4nTRRuxFDfMJ_YLt,https://www.google.com/maps/place/Masala+Kebap/data=!4m7!3m6!1s0x14cb4f87d7a3f2eb:0x5953f0cb1e4e4c0f!8m2!3d40.7647183!4d29.9401826!16s%2Fg%2F11bz_vjj_c!19sChIJ6_Kj14dPyxQRD0xOHsvwU1k?authuser=0&hl=tr&rclk=1
Lotus Meat,"Yenişehir, Dönmez Sk., 41040 İzmit/Kocaeli",0506 871 49 28,info@lafloraotel.com,https://www.google.com/url?q=https://lafloraotel.com/restaurant/lotus-1&opi=79508299&sa=U&ved=0ahUKEwi9-6rEkaeMAxXPQPEDHbiuO3sQ61gIGigQ&usg=AOvVaw0UH0BdHIiRb3jKeXhoqD6M,https://www.google.com/maps/place/Lotus+Meat/data=!4m7!3m6!1s0x14cb4f1eb6bbb193:0x9badc0bd4cce3c92!8m2!3d40.7658064!4d29.9660805!16s%2Fg%2F11hdjhm653!19sChIJk7G7th5PyxQRkjzOTL3ArZs?authuser=0&hl=tr&rclk=1
Sopung Kocaeli,"Ömerağa, Şahabettin Bilgisu Cd. No:97, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sopung+Kocaeli/data=!4m7!3m6!1s0x14cb45661beff54d:0xc7a52c2d1eee698e!8m2!3d40.7620839!4d29.9269282!16s%2Fg%2F11ss7x_b5q!19sChIJTfXvG2ZFyxQRjmnuHi0spcc?authuser=0&hl=tr&rclk=1
AliBaba Kocaeli,"Körfez, Liman Cd. No:54, 41245 Başiskele/Kocaeli",0537 501 03 49,No Website,,https://www.google.com/maps/place/AliBaba+Kocaeli/data=!4m7!3m6!1s0x14cb45d7f93ed019:0x754c576a73ad8eff!8m2!3d40.7140887!4d29.9146421!16s%2Fg%2F11sj663lgg!19sChIJGdA--ddFyxQR_46tc2pXTHU?authuser=0&hl=tr&rclk=1
Nefis Karadeniz Pide,"Karabaş, Şht. Musa Sk. No:2, 41040 İzmit/Kocaeli",(0262) 331 58 69,No Website,,https://www.google.com/maps/place/Nefis+Karadeniz+Pide/data=!4m7!3m6!1s0x14cb4f87b900ec7d:0x9ce3038ffc07e264!8m2!3d40.7648376!4d29.9377995!16s%2Fg%2F1vntxwxr!19sChIJfewAuYdPyxQRZOIH_I8D45w?authuser=0&hl=tr&rclk=1
Sofram Pide Bank,"Karabaş, Cengiz Topel Cd. No:22, 41040 İzmit/Kocaeli",(0262) 321 18 27,No Email Found,https://www.google.com/url?q=https://soframpidebank.eatbu.com/&opi=79508299&sa=U&ved=0ahUKEwjG_onPkaeMAxWgSvEDHRmvJ10Q61gIGCgQ&usg=AOvVaw17IMQsdMPX2lkumELJR7od,https://www.google.com/maps/place/Sofram+Pide+Bank/data=!4m7!3m6!1s0x14cb4f311d096633:0xccf3038d9dfb434!8m2!3d40.7645294!4d29.9359778!16s%2Fg%2F1q670xfpq!19sChIJM2YJHTFPyxQRNLTf2Tgwzww?authuser=0&hl=tr&rclk=1
Kocabey Konyali Etli Ekmek,"Kadıköy Mah. Bulvar Cad. No: 41, Kadıköy, Esendal Sk., 41050 Kocaeli/İzmit/Kocaeli",(0262) 331 28 01,No Website,,https://www.google.com/maps/place/Kocabey+Konyali+Etli+Ekmek/data=!4m7!3m6!1s0x14cb4f8c8388a907:0xdf02ed76c1f95a90!8m2!3d40.7649087!4d29.9485847!16s%2Fg%2F1tg_1b1h!19sChIJB6mIg4xPyxQRkFr5wXbtAt8?authuser=0&hl=tr&rclk=1
İkilim Tantuni,"Yahyakaptan, Şht. Ergün Köncü Sk. No:11, 41050 İzmit/Kocaeli",(0262) 311 56 85,info@tikla.com.tr,https://www.google.com/url?q=https://www.tikla.com.tr/ikilim-tantuni-izmit.html&opi=79508299&sa=U&ved=0ahUKEwi9v9zTkaeMAxV3bvEDHRJPK_8Q61gIFSgQ&usg=AOvVaw2m9Ku-_KBenvanCeLlc42Z,https://www.google.com/maps/place/%C4%B0kilim+Tantuni/data=!4m7!3m6!1s0x14cb4fe1564ed9b9:0x2e8946ddbf7f2bd2!8m2!3d40.7684534!4d29.9686981!16s%2Fg%2F113gr2y5t!19sChIJudlOVuFPyxQR0it_v91GiS4?authuser=0&hl=tr&rclk=1
TEPE CAFE & RESTORAN,"Kabaoğlu, Kabaoğlu Mahallesi, Kocaeli Ünv. Araştırma Hastanesi Yanı Umuttepe Kampüsü, 41000 İzmit/Kocaeli",(0262) 303 78 37,No Website,,https://www.google.com/maps/place/TEPE+CAFE+%26+RESTORAN/data=!4m7!3m6!1s0x14cb4e8cb7bb75a7:0x300be2253335f670!8m2!3d40.8234432!4d29.9167358!16s%2Fg%2F11g_jbjxr!19sChIJp3W7t4xOyxQRcPY1MyXiCzA?authuser=0&hl=tr&rclk=1
Ala Restaurant,"metropol avn, Kemalpaşa, Cumhuriyet Cd. Kat:4, 41200 İzmit/Kocaeli",0541 485 54 70,No Website,,https://www.google.com/maps/place/Ala+Restaurant/data=!4m7!3m6!1s0x14cb457993e198b5:0x24bb292a43189934!8m2!3d40.7622974!4d29.9205501!16s%2Fg%2F11pv372y63!19sChIJtZjhk3lFyxQRNJkYQyopuyQ?authuser=0&hl=tr&rclk=1
SushiCo,"Baltürk Hotel, Yahyakaptan, Şht. Ergün Köncü Sk. No:38 Altı, 41050 İzmit/Kocaeli",444 7 874,No Email Found,https://www.google.com/url?q=https://www.sushico.com.tr/tr/subeler.php%3Fsube%3Dizmit-yahyakaptan&opi=79508299&sa=U&ved=0ahUKEwie5Y3akaeMAxVRSvEDHVAUHDYQ61gIFygS&usg=AOvVaw2E3588WX7WIFHsO3iZ9MHZ,https://www.google.com/maps/place/SushiCo/data=!4m7!3m6!1s0x14cb4fdfb2e083e5:0xd22a0902decc38e3!8m2!3d40.7740939!4d29.9715051!16s%2Fg%2F11csh7tdty!19sChIJ5YPgst9PyxQR4zjM3gIJKtI?authuser=0&hl=tr&rclk=1
Best Simit Cafe,"Karabaş, Cengiz Topel Cd. No:36, 41900 İzmit/Kocaeli",(0262) 324 00 00,No Website,,https://www.google.com/maps/place/Best+Simit+Cafe/data=!4m7!3m6!1s0x14cb4f87bcc398e3:0x3322fa10d4d79a58!8m2!3d40.7647281!4d29.9374017!16s%2Fg%2F1tsyxwnv!19sChIJ45jDvIdPyxQRWJrX1BD6IjM?authuser=0&hl=tr&rclk=1
Salash Burger,"Yenişehir, Democracy Boulevard No:86, 41050 İzmit/Kocaeli",(0262) 643 54 61,info@salashburger.com,https://www.google.com/url?q=http://www.salashburger.com/&opi=79508299&sa=U&ved=0ahUKEwidrMXekaeMAxX7SPEDHQwyDnsQ61gIGigQ&usg=AOvVaw0VtZZh64sMwnnsZtVP9vXD,https://www.google.com/maps/place/Salash+Burger/data=!4m7!3m6!1s0x14cb4ff0fec7e08d:0xfe2bfd79895fb935!8m2!3d40.7635553!4d29.9598363!16s%2Fg%2F11hb33blxs!19sChIJjeDH_vBPyxQRNblfiXn9K_4?authuser=0&hl=tr&rclk=1
Olta Balık,"Ömerağa, Salim Dervişoğlu Cd (Oramiral Salim Dervişoğlu Cd.), 41300 İzmit/Kocaeli",(0262) 322 90 96,No Website,,https://www.google.com/maps/place/Olta+Bal%C4%B1k/data=!4m7!3m6!1s0x14cb458ff4d8b283:0x5583f2535e80f83d!8m2!3d40.760812!4d29.930585!16s%2Fg%2F1tj4_y6d!19sChIJg7LY9I9FyxQRPfiAXlPyg1U?authuser=0&hl=tr&rclk=1
Emex Restaurant,"Sanayi, Ömer Türkçakal Bulv. Emex Otel No:26, 41040 İzmit/Kocaeli (İzmit)",(0262) 335 48 40,No Website,,https://www.google.com/maps/place/Emex+Restaurant/data=!4m7!3m6!1s0x14cb456954d952bd:0x47df13b50415a9d9!8m2!3d40.747436!4d29.945211!16s%2Fg%2F1hc7gvnwh!19sChIJvVLZVGlFyxQR2akVBLUT30c?authuser=0&hl=tr&rclk=1
"Saklı Vadi Restaurant - Maşukiye, Kartepe","Kartepe Kayak Merkezi yolu üzeri 5.km Maşukiye, 41295 Kartepe/Kocaeli",(0262) 354 20 30,info@kartepesaklivadi.com,https://www.google.com/url?q=https://kartepesaklivadi.com/&opi=79508299&sa=U&ved=0ahUKEwiHk_XlkaeMAxX7VPEDHemIDDkQ61gIEigO&usg=AOvVaw1ZsxYQCC4L1hhi8Ysknczg,"https://www.google.com/maps/place/Sakl%C4%B1+Vadi+Restaurant+-+Ma%C5%9Fukiye,+Kartepe/data=!4m7!3m6!1s0x14cb58697c598bf7:0x529553bbe6e63582!8m2!3d40.6831094!4d30.1388374!16s%2Fg%2F1yfh_kdwx!19sChIJ94tZfGlYyxQRgjXm5rtTlVI?authuser=0&hl=tr&rclk=1"
Mavi Kayalar Restoran,"Mahallesi, Servetiye Cami, Aşağı Alartı Mevkii 22/1, 41090 Başiskele/Kocaeli",(0262) 345 00 53,info@mavikayalar.com,https://www.google.com/url?q=http://www.mavikayalar.com/&opi=79508299&sa=U&ved=0ahUKEwj9jdvokaeMAxX_BdsEHcKRISYQ61gIFygS&usg=AOvVaw3YDr3YlAMg0L7SRFf_Ze2l,https://www.google.com/maps/place/Mavi+Kayalar+Restoran/data=!4m7!3m6!1s0x14cb431231f87ed5:0x53887c8111f3ab61!8m2!3d40.6337392!4d29.9506154!16s%2Fg%2F11h18dtjzh!19sChIJ1X74MRJDyxQRYavzEYF8iFM?authuser=0&hl=tr&rclk=1
Gürbüz Ocakbaşı,"Yanı) Kumkapı Balık Restorant, Karabaş, Oramiral Salim Dervişoğlu Cd. Sabancı Kültür Sitesi No:3, 41100 İzmit/Kocaeli",(0262) 323 41 42,No Website,,https://www.google.com/maps/place/G%C3%BCrb%C3%BCz+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb4f01c0d7c3f1:0x913e99713e008a51!8m2!3d40.7606265!4d29.9305123!16s%2Fg%2F11mvzxrs41!19sChIJ8cPXwAFPyxQRUYoAPnGZPpE?authuser=0&hl=tr&rclk=1
Bursa Kebabçısı,"Ömerağa, Hürriyet Cd. No:91, 41300 İzmit/Kocaeli",(0262) 331 31 19,No Email Found,https://www.google.com/url?q=http://bursakebapcisiizmit.com/&opi=79508299&sa=U&ved=0ahUKEwiLppzwkaeMAxWESPEDHfFhIxIQ61gIFSgQ&usg=AOvVaw0ew3goCnVbiGPkYxI9sb0n,https://www.google.com/maps/place/Bursa+Kebab%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4581c6a8c559:0x551c7b09afc6066b!8m2!3d40.7634548!4d29.9271169!16s%2Fg%2F1tf90tl9!19sChIJWcWoxoFFyxQRawbGrwl7HFU?authuser=0&hl=tr&rclk=1
Paşafırını,"Körfez, Berk Sk. No:1, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Pa%C5%9Faf%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb4f8874555555:0xd3c3352c06909905!8m2!3d40.7640739!4d29.9395416!16s%2Fg%2F11h54zbh4n!19sChIJVVVVdIhPyxQRBZmQBiw1w9M?authuser=0&hl=tr&rclk=1
Mahmut Usta Künefe ve Baklava Salonları,"Körfez, Atatürk Blv. No:24, 41040 İzmit/Kocaeli",(0262) 321 07 02,info@mahmutustatatlilari.com,https://www.google.com/url?q=https://mahmutustatatlilari.com/&opi=79508299&sa=U&ved=0ahUKEwi-gYn1kaeMAxXOSfEDHS96OdcQ61gIGCgQ&usg=AOvVaw26Uqgs_WD5k8v1A-tyOFIF,https://www.google.com/maps/place/Mahmut+Usta+K%C3%BCnefe+ve+Baklava+Salonlar%C4%B1/data=!4m7!3m6!1s0x14cb4f888c2a026b:0x4b55d5784040ef9d!8m2!3d40.7651954!4d29.9404705!16s%2Fg%2F113f0rwt8!19sChIJawIqjIhPyxQRne9AQHjVVUs?authuser=0&hl=tr&rclk=1
Kocaeli Polis Sosyal Tesisleri,"Leyla Atakan Caddesi, Karabaş, Belde Sk. No:3, 41040 İzmit",0505 318 41 60,No Website,,https://www.google.com/maps/place/Kocaeli+Polis+Sosyal+Tesisleri/data=!4m7!3m6!1s0x14cb457dc589e993:0x9afc64033ef24fd4!8m2!3d40.7624835!4d29.9342702!16s%2Fg%2F11f4qy_k2v!19sChIJk-mJxX1FyxQR1E_yPgNk_Jo?authuser=0&hl=tr&rclk=1
Midpoint - Symbol AVM,"Symbol, Kocaeli",Telefon Yok,info@tikla.com.tr,https://www.google.com/url?q=https://www.tikla.com.tr/midpoint-symbol-kocaeli-avm.html&opi=79508299&sa=U&ved=0ahUKEwiLnM75kaeMAxXfVfEDHWXrL3IQ61gIDigK&usg=AOvVaw3fxe5F6b4e0001Crw4gtrN,https://www.google.com/maps/place/Midpoint+-+Symbol+AVM/data=!4m7!3m6!1s0x14cb50036a2cb18d:0x7b01956958810603!8m2!3d40.7591603!4d29.9796404!16s%2Fg%2F11c55vzp9q!19sChIJjbEsagNQyxQRAwaBWGmVAXs?authuser=0&hl=tr&rclk=1
Kâfi restoran-meyhane,"yahyaptan mah, Sami Sk. no:9, 41100 İzmit/Kocaeli",0532 154 15 51,No Website,,https://www.google.com/maps/place/K%C3%A2fi+restoran-meyhane/data=!4m7!3m6!1s0x14cb4f6b5876b549:0x8bd028ff3862b54a!8m2!3d40.772058!4d29.969891!16s%2Fg%2F11jnpt_4yd!19sChIJSbV2WGtPyxQRSrViOP8o0Is?authuser=0&hl=tr&rclk=1
Antep kebap evi,"Karabaş mahallesi Süleymanpaşa sokak Ünsal iş merkezi, no27/A, 41000 İzmit/Kocaeli",0535 287 52 84,No Website,,https://www.google.com/maps/place/Antep+kebap+evi/data=!4m7!3m6!1s0x14cb4535cde0b713:0x831ee293fbbe8f1f!8m2!3d40.7631534!4d29.935824!16s%2Fg%2F11hzqgwdgy!19sChIJE7fgzTVFyxQRH4---5PiHoM?authuser=0&hl=tr&rclk=1
Cilve Yeni Nesil Meyhane,"Yenişehir, Demokrasi Cd. No:25, 41050 İzmit/Kocaeli",0549 761 21 00,No Website,,https://www.google.com/maps/place/Cilve+Yeni+Nesil+Meyhane/data=!4m7!3m6!1s0x14cb4ff467563a49:0x35c18a7c33a41036!8m2!3d40.7629815!4d29.9637085!16s%2Fg%2F11s9y4t79q!19sChIJSTpWZ_RPyxQRNhCkM3yKwTU?authuser=0&hl=tr&rclk=1
