Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Kebapçı Bayram Usta,"Sahil, Millet Cd. No:2/a, 41090, 41000 Başiskele/Kocaeli",0537 236 17 41,No Email Found,https://instagram.com/kebapcibayramusta41,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1+Bayram+Usta/data=!4m7!3m6!1s0x14cb45800c092247:0xed5e5bea3e1c74ec!8m2!3d40.7149236!4d29.9320445!16s%2Fg%2F11tmswdl8s!19sChIJRyIJDIBFyxQR7HQcPupbXu0?authuser=0&hl=tr&rclk=1
Gurme Kokorec Seymen,"Seymen İzmit Yalova Yolu No:133,Körfez, 41245, 41000 Başiskele/Kocaeli",(0262) 343 43 63,No Website,,https://www.google.com/maps/place/Gurme+Kokorec+Seymen/data=!4m7!3m6!1s0x14cb45dd5fcdc503:0x87a1f56c634e98a3!8m2!3d40.7124782!4d29.9129274!16s%2Fg%2F11gtzb1rr2!19sChIJA8XNX91FyxQRo5hOY2z1oYc?authuser=0&hl=tr&rclk=1
Marangoz Bahçe Kafe,"Yakacık Mahallesi Çınardere Caddesi, Su Yolu Sk., 41190 Başiskele/Kocaeli",0533 401 67 41,misafir@marangozbahcekafe.com,http://www.marangozbahcekafe.com/,https://www.google.com/maps/place/Marangoz+Bah%C3%A7e+Kafe/data=!4m7!3m6!1s0x14cb435a63cb254b:0x785f2d2ec81894ce!8m2!3d40.6757373!4d29.9634115!16s%2Fg%2F11f03vv7jx!19sChIJSyXLY1pDyxQRzpQYyC4tX3g?authuser=0&hl=tr&rclk=1
Tatlıcı Mahmut Usta BAŞİSKELE,"Körfez mah, karşıyaka, Mahmut Çavuş Cd. No :28, 41245 Başiskele/Kocaeli",0542 528 46 93,info@tatlicimahmutusta.com,http://www.tatlicimahmutusta.com/,https://www.google.com/maps/place/Tatl%C4%B1c%C4%B1+Mahmut+Usta+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb45271a88083d:0x6d826918d85a94fb!8m2!3d40.7095263!4d29.9232752!16s%2Fg%2F11p04tvhbf!19sChIJPQiIGidFyxQR-5Ra2Bhpgm0?authuser=0&hl=tr&rclk=1
Karaaslan Kamping & Bungalow Otel & Restaurant,"Servetiye Cami Köyü, Yuvacık Yakacık, Baraj Yolu 8. Km, 41090 Başiskele/Kocaeli",(0262) 345 01 07,bilgi@karaaslankamping.com,https://www.karaaslankamping.com/,https://www.google.com/maps/place/Karaaslan+Kamping+%26+Bungalow+Otel+%26+Restaurant/data=!4m10!3m9!1s0x14cb429555555555:0xe809652244943cd9!5m2!4m1!1i2!8m2!3d40.640505!4d29.941586!16s%2Fg%2F1tg83_4x!19sChIJVVVVVZVCyxQR2TyURCJlCeg?authuser=0&hl=tr&rclk=1
Burger House,"Ovacık, Adapazarı İzmit Yolu No:36, 41140 Başiskele/Kocaeli",(0262) 502 03 95,No Website,,https://www.google.com/maps/place/Burger+House/data=!4m7!3m6!1s0x14cb50037790ffa1:0xa63a9384d78c7b6a!8m2!3d40.7585488!4d29.9790552!16s%2Fg%2F11c37ls02b!19sChIJof-QdwNQyxQRanuM14STOqY?authuser=0&hl=tr&rclk=1
Karaaslan Kamping & Bungalow Otel & Restaurant,"Servetiye Cami Köyü, Yuvacık Yakacık, Baraj Yolu 8. Km, 41090 Başiskele/Kocaeli",(0262) 345 01 07,bilgi@karaaslankamping.com,https://www.karaaslankamping.com/,https://www.google.com/maps/place/Karaaslan+Kamping+%26+Bungalow+Otel+%26+Restaurant/data=!4m10!3m9!1s0x14cb429555555555:0xe809652244943cd9!5m2!4m1!1i2!8m2!3d40.640505!4d29.941586!16s%2Fg%2F1tg83_4x!19sChIJVVVVVZVCyxQR2TyURCJlCeg?authuser=0&hl=tr&rclk=1
Burger House,"Ovacık, Adapazarı İzmit Yolu No:36, 41140 Başiskele/Kocaeli",(0262) 502 03 95,No Website,,https://www.google.com/maps/place/Burger+House/data=!4m7!3m6!1s0x14cb50037790ffa1:0xa63a9384d78c7b6a!8m2!3d40.7585488!4d29.9790552!16s%2Fg%2F11c37ls02b!19sChIJof-QdwNQyxQRanuM14STOqY?authuser=0&hl=tr&rclk=1
Kullar Balıkçı Dörtyol Balık Restoran,"Yakacık Mah.Yakacık Cad Paşazade Sk No:1 Kullar Mah, 41320 Başiskele/Kocaeli",0542 604 00 41,No Website,,https://www.google.com/maps/place/Kullar+Bal%C4%B1k%C3%A7%C4%B1+D%C3%B6rtyol+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb5ac5409c242b:0x76578cc0dc18d56!8m2!3d40.722423!4d29.987046!16s%2Fg%2F11gd67tchg!19sChIJKyScQMVayxQRVo3BDcx4ZQc?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Sanayi, Ömer Türkçakal Blv. 8/4, 41040 Başiskele/Kocaeli",Telefon Yok,bilgi@kofteciyusuf.com,https://www.kofteciyusuf.com/,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x14cb4566698cfc97:0xe94aae6a2f865d05!8m2!3d40.7533908!4d29.9451767!16s%2Fg%2F11c59_f_0v!19sChIJl_yMaWZFyxQRBV2GL2quSuk?authuser=0&hl=tr&rclk=1
Harmanda Döner,"Yeşilyurt mahallesi Hoca Ahmet Yesevi Caddesi no:302, Izmit, Yuvacık Sapağından, yuvacık Barajına Doğru çıkarken 100 Metre ileride Sol'da, 41190 Başiskele/Kocaeli",0541 841 78 40,Error Accessing Site,https://harmandadoner.com/,https://www.google.com/maps/place/Harmanda+D%C3%B6ner/data=!4m7!3m6!1s0x14cb453a81996b7d:0x2da05ee6cba6dbe9!8m2!3d40.7184755!4d29.948315!16s%2Fg%2F11wg4z8jrm!19sChIJfWuZgTpFyxQR6dumy-ZeoC0?authuser=0&hl=tr&rclk=1
TANTUNYA BAŞİSKELE KONSOLOSLUĞU,"Serdar, Selahattin Eyyubi Cd. 12/A, 41040 Başiskele/Kocaeli",0555 025 65 56,No Website,,https://www.google.com/maps/place/TANTUNYA+BA%C5%9E%C4%B0SKELE+KONSOLOSLU%C4%9EU/data=!4m7!3m6!1s0x14cb458b98b321c7:0xc360a4b5d588140f!8m2!3d40.7140989!4d29.9349303!16s%2Fg%2F11rqs6x1w3!19sChIJxyGzmItFyxQRDxSI1bWkYMM?authuser=0&hl=tr&rclk=1
Gezgin Kafe,"Yakacık mah, Çınardere Cd., 41190 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Gezgin+Kafe/data=!4m7!3m6!1s0x14cb43296fe96bd3:0x8ed1ae6488264f1c!8m2!3d40.6705609!4d29.9598882!16s%2Fg%2F11p4q2wjrm!19sChIJ02vpbylDyxQRHE8miGSu0Y4?authuser=0&hl=tr&rclk=1
SERVETİYE ALABALIK ÜRETİM RESTORAN KAMP VE PİKNİK ALANI,"Servetiye Cami, köyü, 41190 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/SERVET%C4%B0YE+ALABALIK+%C3%9CRET%C4%B0M+RESTORAN+KAMP+VE+P%C4%B0KN%C4%B0K+ALANI/data=!4m7!3m6!1s0x14cb427db5611b91:0xb2a8f4c0b399e600!8m2!3d40.625675!4d29.9279659!16s%2Fg%2F11c48ph5r6!19sChIJkRthtX1CyxQRAOaZs8D0qLI?authuser=0&hl=tr&rclk=1
Ekleristan Yuvacık,"Yeşilyurt, 17 Ağustos Sk. 38/A, 41190 Başiskele/Kocaeli",0541 136 41 00,No Website,,https://www.google.com/maps/place/Ekleristan+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb4fd9d213554b:0xa931dd56509b435d!8m2!3d40.7206236!4d29.9518127!16s%2Fg%2F11rq1s0ld0!19sChIJS1UT0tlPyxQRXUObUFbdMak?authuser=0&hl=tr&rclk=1
Alaturka Osmanlı Lahmacun,"Karadenizliler, Aşağı Yuvacık Barbaros Cad. 35/C, 41140 Başiskele/Kocaeli (Izmit)",(0262) 344 38 51,No Website,,https://www.google.com/maps/place/Alaturka+Osmanl%C4%B1+Lahmacun/data=!4m7!3m6!1s0x14cb45461d874c89:0xeb8686e052ef8352!8m2!3d40.7416108!4d29.9624862!16s%2Fg%2F11h168x37!19sChIJiUyHHUZFyxQRUoPvUuCGhus?authuser=0&hl=tr&rclk=1
Harmantepe Aile Piknik Restaurant,"Yuvacık Yakacık, 41090 Başiskele/Kocaeli",0507 364 44 00,No Website,,https://www.google.com/maps/place/Harmantepe+Aile+Piknik+Restaurant/data=!4m7!3m6!1s0x14cb431f3819210b:0xc2fe8ab82a01530a!8m2!3d40.6528795!4d29.9493166!16s%2Fg%2F11g9dw0c68!19sChIJCyEZOB9DyxQRClMBKriK_sI?authuser=0&hl=tr&rclk=1
Lokanta Nizam,"Vezirçiftliği, Eroğlu Sk., 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Lokanta+Nizam/data=!4m7!3m6!1s0x14cb454381c7236b:0x5d0b02879f8c60d0!8m2!3d40.7463176!4d29.9564644!16s%2Fg%2F11h27x48jk!19sChIJayPHgUNFyxQR0GCMn4cCC10?authuser=0&hl=tr&rclk=1
Antepkale Kebap,"Yenişehir, Demokrasi Cd. No:66, 41050 İzmit/Kocaeli",(0262) 313 00 33,No Website,,https://www.google.com/maps/place/Antepkale+Kebap/data=!4m7!3m6!1s0x14cb4f087e8748d9:0x42fa3ecaec0a6cca!8m2!3d40.7633955!4d29.9633406!16s%2Fg%2F11p5qlx2m2!19sChIJ2UiHfghPyxQRymwK7Mo--kI?authuser=0&hl=tr&rclk=1
Cadde Katık Yuvacık,"Yeşilyurt, Mahmutpaşa Cd No:4/A, 41190 Başiskele/Kocaeli",0543 431 41 00,No Website,,https://www.google.com/maps/place/Cadde+Kat%C4%B1k+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb453a878c9b75:0x8516f1ae0581c10d!8m2!3d40.7225497!4d29.9509507!16s%2Fg%2F11r_fczs09!19sChIJdZuMhzpFyxQRDcGBBa7xFoU?authuser=0&hl=tr&rclk=1
YILDIZ BÜFE DÖNER-KÖFTE-TOST,"Vezirçiftliği, Körfez Sk. No:19, 41140 Başiskele/Kocaeli",(0262) 349 44 00,No Website,,https://www.google.com/maps/place/YILDIZ+B%C3%9CFE+D%C3%96NER-K%C3%96FTE-TOST/data=!4m7!3m6!1s0x14cb45446746e8f7:0x732b3b7b3a5f2625!8m2!3d40.74545!4d29.957981!16s%2Fg%2F11bxb9qy9b!19sChIJ9-hGZ0RFyxQRJSZfOns7K3M?authuser=0&hl=tr&rclk=1
CADDE KATIK DÖNER BAŞİSKELE,"Barbaros, Pınar Cd. No:13/D, 41090 Başiskele/Kocaeli",0536 223 42 22,languageswtchr_1@300x.png,http://caddekatikbasiskele.com/?utm_source=gmb&utm_medium=referral,https://www.google.com/maps/place/CADDE+KATIK+D%C3%96NER+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb4460119623d7:0xd6a1b7da63ca4ba!8m2!3d40.7102127!4d29.9266986!16s%2Fg%2F11gxrnmdjd!19sChIJ1yOWEWBEyxQRuqQ8pn0bag0?authuser=0&hl=tr&rclk=1
Pizzaköy İzmit Yahyakaptan Şubesi,"Yenişehir, Demokrasi Cd. No: 80/A, 41050 İzmit/Kocaeli",0536 321 28 40,No Website,,https://www.google.com/maps/place/Pizzak%C3%B6y+%C4%B0zmit+Yahyakaptan+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fbdebb50811:0x5d39992d80cc9879!8m2!3d40.7634597!4d29.9609022!16s%2Fg%2F11t9q59cdq!19sChIJEQi1671PyxQReZjMgC2ZOV0?authuser=0&hl=tr&rclk=1
Şahbaz Katık Dürüm,"Vezirçiftligi Mahallesi d-130 karayolu cad no 200 a, 41140 Başiskele/Kocaeli",0545 876 54 24,No Website,,https://www.google.com/maps/place/%C5%9Eahbaz+Kat%C4%B1k+D%C3%BCr%C3%BCm/data=!4m7!3m6!1s0x14cb46b6e45ef517:0x5f9cab7ccc107f6b!8m2!3d40.7454781!4d29.9568053!16s%2Fg%2F11df63mlqd!19sChIJF_Ve5LZGyxQRa38QzHyrnF8?authuser=0&hl=tr&rclk=1
Maçka İşkembe,"Yenişehir, Demokrasi Cd. No:74, 41050 İzmit/Kocaeli",(0262) 313 00 11,info@macka.com.tr,http://www.macka.com.tr/,https://www.google.com/maps/place/Ma%C3%A7ka+%C4%B0%C5%9Fkembe/data=!4m7!3m6!1s0x14cb4ff07dc91143:0x9af16d88cbc1dcf8!8m2!3d40.763416!4d29.962055!16s%2Fg%2F1q66xsn89!19sChIJQxHJffBPyxQR-NzBy4ht8Zo?authuser=0&hl=tr&rclk=1
Terra Pizza Başiskele,"Yeşilyurt, Hoca Ahmet Yesevi Cd. NO:310/A, 41190 Başiskele/Kocaeli",(0262) 324 42 20,ornek@terrapizza.com,https://www.terrapizza.com.tr/restoranlarimiz,https://www.google.com/maps/place/Terra+Pizza+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb457c1058898f:0x648bfaa636212b23!8m2!3d40.7190851!4d29.9481634!16s%2Fg%2F11b6j01dph!19sChIJj4lYEHxFyxQRIyshNqb6i2Q?authuser=0&hl=tr&rclk=1
PİLAVCI Teyze Oğulları,"Barbaros, Pınar Cd. No:51, 41090, 41090 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/P%C4%B0LAVCI+Teyze+O%C4%9Fullar%C4%B1/data=!4m7!3m6!1s0x14cb45211ce2cb33:0x1490fb69c9012fc4!8m2!3d40.7112286!4d29.9324636!16s%2Fg%2F11flc178n_!19sChIJM8viHCFFyxQRxC8ByWn7kBQ?authuser=0&hl=tr&rclk=1
Yamaç Kamping,"Servetiye Cami, 41090 Başiskele/Kocaeli",0532 061 20 53,No Website,,https://www.google.com/maps/place/Yama%C3%A7+Kamping/data=!4m7!3m6!1s0x14cb42ebfbb4bc1d:0x3d8655f1d8a622b6!8m2!3d40.6355528!4d29.9455358!16s%2Fg%2F11c45ngttl!19sChIJHby0--tCyxQRtiKm2PFVhj0?authuser=0&hl=tr&rclk=1
Packet Burger,"Ovacık, 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Packet+Burger/data=!4m7!3m6!1s0x14cb512140bfdab5:0x1513562a66dc370e!8m2!3d40.7579636!4d29.9795393!16s%2Fg%2F11fj_knr6s!19sChIJtdq_QCFRyxQRDjfcZipWExU?authuser=0&hl=tr&rclk=1
Mini Köşk,"Ovacık, D100 26a, 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Mini+K%C3%B6%C5%9Fk/data=!4m7!3m6!1s0x14cb51b7c16a2e4d:0xfbc32f99888f4d5e!8m2!3d40.7596502!4d29.9765383!16s%2Fg%2F11ny04mlpb!19sChIJTS5qwbdRyxQRXk2PiJkvw_s?authuser=0&hl=tr&rclk=1
GREEN SALADS SYMBOL AVM,"Ovacık, 41140 Başiskele/Kocaeli",(0262) 502 30 22,No Website,,https://www.google.com/maps/place/GREEN+SALADS+SYMBOL+AVM/data=!4m7!3m6!1s0x14cb51c82f18b449:0xa5a58cc9d97c4734!8m2!3d40.7586859!4d29.9794421!16s%2Fg%2F11h7kswmy6!19sChIJSbQYL8hRyxQRNEd82cmMpaU?authuser=0&hl=tr&rclk=1
Gül’ün Mutfağı,"Serdar Mahallesi Yavuz Caddesi, Yeni, Belediye Karşısı No:6/A, 41090 Başiskele/Kocaeli",0542 669 67 02,No Website,,https://www.google.com/maps/place/G%C3%BCl%E2%80%99%C3%BCn+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cb453466b7eaf3:0x4b739c9e70fad5e8!8m2!3d40.7138782!4d29.9351508!16s%2Fg%2F11rkcfzzcv!19sChIJ8-q3ZjRFyxQR6NX6cJ6cc0s?authuser=0&hl=tr&rclk=1
Lotus Meat,"Yenişehir, Dönmez Sk., 41040 İzmit/Kocaeli",0506 871 49 28,info@lafloraotel.com,https://lafloraotel.com/restaurant/lotus-1,https://www.google.com/maps/place/Lotus+Meat/data=!4m7!3m6!1s0x14cb4f1eb6bbb193:0x9badc0bd4cce3c92!8m2!3d40.7658064!4d29.9660805!16s%2Fg%2F11hdjhm653!19sChIJk7G7th5PyxQRkjzOTL3ArZs?authuser=0&hl=tr&rclk=1
Tarif Cağ Kebap,"Mehmet Ali Paşa Mahallesi, Adnan Menderes Blv. No:3, 41050 İzmit/Kocaeli",0530 773 61 06,No Website,,https://www.google.com/maps/place/Tarif+Ca%C4%9F+Kebap/data=!4m7!3m6!1s0x14cb4fccaad6dfed:0x6cbf5e003094d3b!8m2!3d40.7637451!4d29.9591348!16s%2Fg%2F11h24rvl8d!19sChIJ7d_WqsxPyxQRO00JA-D1ywY?authuser=0&hl=tr&rclk=1
Katmışlar Yemek Hizmetleri,"Karadenizliler, Sayı Sk. No:5, 41300 Başiskele/Kocaeli",(0262) 335 49 09,"katmislaryemek@hotmail.com, info@katmislaryemek.com",http://www.katmislaryemek.com/,https://www.google.com/maps/place/Katm%C4%B1%C5%9Flar+Yemek+Hizmetleri/data=!4m7!3m6!1s0x14cb457cf7f44079:0x4644a06c286ea995!8m2!3d40.7513542!4d29.9610469!16s%2Fg%2F11fqhbw7qh!19sChIJeUD093xFyxQRlaluKGygREY?authuser=0&hl=tr&rclk=1
HD İskender,"SYMBOL OVACIK MAHALLESİ D 100 KARAYOLU CADDESİ NO:34 SF BLOK NO:6 BAŞİSKELE / KOCAELİ (2. KAT, 41100 Başiskele/Kocaeli",444 1 262,bilgi@hdiskender.com,http://hdiskender.com/,https://www.google.com/maps/place/HD+%C4%B0skender/data=!4m7!3m6!1s0x14cb500366ecf527:0xa73b88031b1aeb7e!8m2!3d40.758029!4d29.9795779!16s%2Fg%2F11cmtyzfbl!19sChIJJ_XsZgNQyxQRfusaGwOIO6c?authuser=0&hl=tr&rclk=1
Çınaraltı Künefe & Kahvaltı,"Yenişehir, Demokrasi Cd. No:76, 41900 İzmit/Kocaeli",(0262) 311 54 61,info@cinaraltikunefe.com,http://www.cinaraltikunefe.com/,https://www.google.com/maps/place/%C3%87%C4%B1naralt%C4%B1+K%C3%BCnefe+%26+Kahvalt%C4%B1/data=!4m7!3m6!1s0x14cb4f24913dc991:0xbfb0195a74f19da8!8m2!3d40.763447!4d29.9617489!16s%2Fg%2F11f6514z44!19sChIJkck9kSRPyxQRqJ3xdFoZsL8?authuser=0&hl=tr&rclk=1
Little Caesars Başiskele Şubesi,"Yeşilyurt, Hürler Cd. No:258D, 41190 Başiskele/Kocaeli",(0262) 999 68 61,m-maps@support.yandex.ru,https://www.littlecaesars.com.tr/?utm_source=GMB&utm_medium=local&utm_campaign=LC-Kocaeli-Basiskele-Profile-Click,https://www.google.com/maps/place/Little+Caesars+Ba%C5%9Fiskele+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4547d0856619:0xc05ce34b030b4526!8m2!3d40.7199471!4d29.9687778!16s%2Fg%2F11w1cpkr7q!19sChIJGWaF0EdFyxQRJkULA0vjXMA?authuser=0&hl=tr&rclk=1
Satır Kebap Ciğer İzmit,"Yenişehir, Demokrasi Cd. No:48, 41050 İzmit/Kocaeli",0542 208 48 69,No Website,,https://www.google.com/maps/place/Sat%C4%B1r+Kebap+Ci%C4%9Fer+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fb926eef1b9:0x6afa7dc1e62c34ed!8m2!3d40.763217!4d29.9646292!16s%2Fg%2F11s5f1gm67!19sChIJufHuJrlPyxQR7TQs5sF9-mo?authuser=0&hl=tr&rclk=1
BURGER AMCA (Symbol Avm),"Ovacık Mah. D-100 Karayolu Cad. Symbol AVM, 41140 Başiskele/Kocaeli",(0262) 504 77 55,No Website,,https://www.google.com/maps/place/BURGER+AMCA+%28Symbol+Avm%29/data=!4m7!3m6!1s0x14cb51d5d6d47a33:0x2198745c05f99574!8m2!3d40.758029!4d29.9795779!16s%2Fg%2F11fqps53hf!19sChIJM3rU1tVRyxQRdJX5BVx0mCE?authuser=0&hl=tr&rclk=1
Serpmeköy Trabzon Köy Kahvaltısı,"Yenişehir, Demokrasi Cd. 68/A, 41050 İzmit/Kocaeli",(0262) 311 23 61,Error Accessing Site,http://serpmekoy.com/,https://www.google.com/maps/place/Serpmek%C3%B6y+Trabzon+K%C3%B6y+Kahvalt%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4ffa8fec85f3:0x92ba4a928a867dc5!8m2!3d40.763348!4d29.9632864!16s%2Fg%2F11ggw7_3y9!19sChIJ84Xsj_pPyxQRxX2GipJKupI?authuser=0&hl=tr&rclk=1
Tavuk Dünyası Sembol Avm Kocaeli,"Symbol Kocaeli Alışveriş Merkezi, Ovacık, D100 No:34, 41100 Başiskele/Kocaeli",444 8 850,symbol@symbolkocaeli.com,https://www.tavukdunyasi.com/,https://www.google.com/maps/place/Tavuk+D%C3%BCnyas%C4%B1+Sembol+Avm+Kocaeli/data=!4m7!3m6!1s0x14cb500366ecf527:0x189e25f07159b18b!8m2!3d40.759317!4d29.979217!16s%2Fg%2F11bxg2vdqb!19sChIJJ_XsZgNQyxQRi7FZcfAlnhg?authuser=0&hl=tr&rclk=1
Klida Karadeniz,"Yenişehir, Ziynet Sk. No:2, 41050 İzmit/Kocaeli",(0262) 331 33 41,iletisim@yakalamac.com.tr,http://tr-tr.facebook.com/Klida-Karadeniz-920081214766839/,https://www.google.com/maps/place/Klida+Karadeniz/data=!4m7!3m6!1s0x14cb4fe5ac0c6c91:0x15c7fdf54fb0d0ec!8m2!3d40.767122!4d29.9649656!16s%2Fg%2F11cst2l7yc!19sChIJkWwMrOVPyxQR7NCwT_X9xxU?authuser=0&hl=tr&rclk=1
Kare Restaurant,"Yenişehir, Adnan Menderes Blv. No:8/1, 41100 İzmit/Kocaeli",(0262) 335 50 80,No Website,,https://www.google.com/maps/place/Kare+Restaurant/data=!4m7!3m6!1s0x14cb4f2066d3b0cb:0xb19f2d36a3f158bc!8m2!3d40.7641456!4d29.9595979!16s%2Fg%2F11j285cpcn!19sChIJy7DTZiBPyxQRvFjxozYtn7E?authuser=0&hl=tr&rclk=1
Sahil kokoreç,"Körfez, Önen Sk., 41245 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sahil+kokore%C3%A7/data=!4m7!3m6!1s0x14cb458089fc2acd:0x844b8ef8164f19e7!8m2!3d40.7157219!4d29.9194855!16s%2Fg%2F11fklsvl_5!19sChIJzSr8iYBFyxQR5xlPFviOS4Q?authuser=0&hl=tr&rclk=1
Maşşa Ocakbaşı,"M.Ali Pasa Mah. Erkan Sok. No:3 (Teona Otel Altı), 41050 İzmit/Kocaeli",(0262) 322 40 40,No Email Found,http://facebook.com/massaocakbasi,https://www.google.com/maps/place/Ma%C5%9F%C5%9Fa+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb4ff3e727bfbf:0x5b9e406c2327e5e5!8m2!3d40.7636425!4d29.9562956!16s%2Fg%2F11c5rq2532!19sChIJv78n5_NPyxQR5eUnI2xAnls?authuser=0&hl=tr&rclk=1
EN KOKOREÇ,"Körfez, Mareşal Fevzi Çakmak Cd. No:62, 41090 Başiskele/Kocaeli",0533 326 79 59,No Website,,https://www.google.com/maps/place/EN+KOKORE%C3%87/data=!4m7!3m6!1s0x14cb44f58ba6872f:0xdd9d9ccb871b388a!8m2!3d40.7123476!4d29.9198876!16s%2Fg%2F11c72n40ld!19sChIJL4emi_VEyxQRijgbh8ucnd0?authuser=0&hl=tr&rclk=1
Şahane Restaurant,"Yenişehir, Gazi Mustafa Kemal Blv. NO:157, 41100 İzmit/Kocaeli",(0262) 311 10 00,No Email Found,http://sahaneiskembe.com/,https://www.google.com/maps/place/%C5%9Eahane+Restaurant/data=!4m7!3m6!1s0x14cb4fe448fb1fe3:0x4b1ebdab40b8babf!8m2!3d40.767862!4d29.9663132!16s%2Fg%2F1tf21f3b!19sChIJ4x_7SORPyxQRv7q4QKu9Hks?authuser=0&hl=tr&rclk=1
Barista Plus - 41 Burda AVM,"Sanayi, Ömer Türkçekal BUlvarı 41 Burda AVM No:7, 41040 İzmit/Kocaeli",(0262) 332 33 77,No Website,,https://www.google.com/maps/place/Barista+Plus+-+41+Burda+AVM/data=!4m7!3m6!1s0x14cb457d00000001:0x9d809320d7f73cca!8m2!3d40.7561547!4d29.946276!16s%2Fg%2F11f3cn9hnb!19sChIJAQAAAH1FyxQRyjz31yCTgJ0?authuser=0&hl=tr&rclk=1
Domino's Pizza Başiskele,"Barbaros Mah Atatürk Cad N39, 41090 Başiskele/Kocaeli",(0262) 343 28 00,No Email Found,https://www.dominos.com.tr/subeler/kocaeli/basiskele-40560,https://www.google.com/maps/place/Domino%27s+Pizza+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb448ace83342f:0xd8153a9496d2e5f7!8m2!3d40.7095521!4d29.9296462!16s%2Fg%2F11cmht5n3b!19sChIJLzSDzopEyxQR9-XSlpQ6Fdg?authuser=0&hl=tr&rclk=1
Vezir Döner,"Vezirçiftliği, Vezir Cd., 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Vezir+D%C3%B6ner/data=!4m7!3m6!1s0x14cb454751de6523:0x8ce093fe26ccc207!8m2!3d40.739803!4d29.957169!16s%2Fg%2F11bycgcbp0!19sChIJI2XeUUdFyxQRB8LMJv6T4Iw?authuser=0&hl=tr&rclk=1
Alaçatı Muhallebicisi Symbol AVM,"Symbol Avm, Ovacık, D100 Üzeri No:34, 41140 Başiskele/Kocaeli",(0262) 502 04 13,selimmuratsari@alacatimuhallebicisi.com,http://www.alacatimuhallebicisi.com/,https://www.google.com/maps/place/Ala%C3%A7at%C4%B1+Muhallebicisi+Symbol+AVM/data=!4m7!3m6!1s0x14cb5002ee37e145:0xc0be0dad79b9e5f6!8m2!3d40.758992!4d29.979131!16s%2Fg%2F11c558kjkm!19sChIJReE37gJQyxQR9uW5ea0NvsA?authuser=0&hl=tr&rclk=1
MehmET kebap ciğer,"Yenişehir, Dönmez Sk. No:40, 41050 İzmit/Kocaeli",0537 795 56 66,No Website,,https://www.google.com/maps/place/MehmET+kebap+ci%C4%9Fer/data=!4m7!3m6!1s0x14cb4ffadef6b607:0xa1b274eb616b556d!8m2!3d40.7636415!4d29.9651126!16s%2Fg%2F11clygwg1n!19sChIJB7b23vpPyxQRbVVrYet0sqE?authuser=0&hl=tr&rclk=1
"Refiye Restoran - Cağ Kebap , Izgara , Serpme Kahvaltı , İzmit","Yahyakaptan, Kara Yolu Cd. No:21/B, 41050 İzmit/Kocaeli",(0262) 333 11 12,bilgi@refiyerestaurant.com,https://www.refiyerestaurant.com/,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Fiskkos Cafe Restaurant,"Körfez, Hafız Binbaşı Cd. No:7, 41040 İzmit/Kocaeli",0530 610 64 41,No Website,,https://www.google.com/maps/place/Fiskkos+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f333d9fb3c7:0x8daa37ceaaae4980!8m2!3d40.7630781!4d29.9393618!16s%2Fg%2F11g4cjwl61!19sChIJx7OfPTNPyxQRgEmuqs43qo0?authuser=0&hl=tr&rclk=1
