Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Lezzet-i Şahane,"Atatürk, 1003. Sk. 5/A, 35920 Selçuk/İzmir",0532 599 94 98,No Email Found,https://www.google.com/url?q=https://www.facebook.com/muhammetali.atik.54&opi=79508299&sa=U&ved=0ahUKEwi78erKy4aMAxU2A9sEHRpRKg0Q61gIGCgQ&usg=AOvVaw0HmOPZ5Y71baJVNTnUg0jL,https://www.google.com/maps/place/Lezzet-i+%C5%9Eahane/data=!4m7!3m6!1s0x14b94dcfc903413f:0x5ce7872b55fb93eb!8m2!3d37.949968!4d27.370298!16s%2Fg%2F11q2trr78z!19sChIJP0EDyc9NuRQR65P7VSuH51w?authuser=0&hl=tr&rclk=1
CERİTHAN RESTAURANT,"Cumhuriyet mah Atatürk cad :185, 35920 Selçuk/İzmir",0544 264 31 27,No Website,N/A,https://www.google.com/maps/place/CER%C4%B0THAN+RESTAURANT/data=!4m7!3m6!1s0x14beb2aa2f47a96f:0xda95ab4d9ec9f97c!8m2!3d37.9345219!4d27.3627242!16s%2Fg%2F113h4bsbm!19sChIJb6lHL6qyvhQRfPnJnk2rldo?authuser=0&hl=tr&rclk=1
No:7 Doymatik Selçuk,"Atatürk, Lienz Cd. No:11, 35920 Selçuk/İzmir",(0232) 892 92 29,No Website,N/A,https://www.google.com/maps/place/No:7+Doymatik+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d46265a9e43:0xbb0625c44432d360!8m2!3d37.949698!4d27.370777!16s%2Fg%2F11s78cdtfs!19sChIJQ55aJkZNuRQRYNMyRMQlBrs?authuser=0&hl=tr&rclk=1
GALA BÜFE TOST,"Atatürk, Şahabettin Dede Blv NO: 16, 35920 Selçuk/İzmir",0543 813 74 00,No Website,N/A,https://www.google.com/maps/place/GALA+B%C3%9CFE+TOST/data=!4m7!3m6!1s0x14b94d894823598f:0x6a80f21b3d24b85c!8m2!3d37.9471105!4d27.3711859!16s%2Fg%2F11tbx51_j6!19sChIJj1kjSIlNuRQRXLgkPRvygGo?authuser=0&hl=tr&rclk=1
Ercan’ın yeri Mehşür çöp-şiş Köftesi,"Atatürk, Atatürk Cd. No:162, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Ercan%E2%80%99%C4%B1n+yeri+Meh%C5%9F%C3%BCr+%C3%A7%C3%B6p-%C5%9Fi%C5%9F+K%C3%B6ftesi/data=!4m7!3m6!1s0x14b94dceb82d86d1:0xb8d9683437bfbc28!8m2!3d37.9496515!4d27.3689406!16s%2Fg%2F11hyt6y7hk!19sChIJ0YYtuM5NuRQRKLy_NzRo2bg?authuser=0&hl=tr&rclk=1
Meydan Pide,"Atatürk, Cengiz Topel Cd. :3/A, 35920 Selçuk/İzmir",(0232) 892 91 91,No Website,N/A,https://www.google.com/maps/place/Meydan+Pide/data=!4m7!3m6!1s0x14b94d36edc1faad:0xb8471f3d0038f0a5!8m2!3d37.9502736!4d27.3724182!16s%2Fg%2F11w905tf98!19sChIJrfrB7TZNuRQRpfA4AD0fR7g?authuser=0&hl=tr&rclk=1
Ayasoluk Butik Otel,"Atatürk, 1051. Sk. NUMARA:12, 35920 Selçuk/İzmir",(0232) 892 33 34,"2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, info@ayasolukhotel.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",https://www.google.com/url?q=http://www.ayasolukhotel.com/&opi=79508299&sa=U&ved=0ahUKEwiw8OfXy4aMAxXFXvEDHSIcJeMQ61gIFCgQ&usg=AOvVaw3SPX0mHRelCkGRlIr2Moka,https://www.google.com/maps/place/Ayasoluk+Butik+Otel/data=!4m10!3m9!1s0x14b94d50d2a4cbc5:0x6b9f30e2a32631ef!5m2!4m1!1i2!8m2!3d37.9502722!4d27.3675529!16s%2Fg%2F1ptxvlt81!19sChIJxcuk0lBNuRQR7zEmo-Iwn2s?authuser=0&hl=tr&rclk=1
Köşem Restoran,"Atatürk, 1006. Sk. 4 C, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/K%C3%B6%C5%9Fem+Restoran/data=!4m7!3m6!1s0x14b94d5069077d27:0x485e5fb0b33a59ad!8m2!3d37.950184!4d27.3714109!16s%2Fg%2F1td10kv7!19sChIJJ30HaVBNuRQRrVk6s7BfXkg?authuser=0&hl=tr&rclk=1
Gıtgıt selçuk,"Atatürk, Cengiz Topel Cd. no.33, 35920 Selçuk/İzmir",(0232) 892 20 21,No Website,N/A,https://www.google.com/maps/place/G%C4%B1tg%C4%B1t+sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d2b1622930f:0xefbe6eab784eea69!8m2!3d37.9506324!4d27.3702926!16s%2Fg%2F11mbk30ntz!19sChIJD5MiFitNuRQRaepOeKtuvu8?authuser=0&hl=tr&rclk=1
Ateş Büfe,"Atatürk Mahallesi Şahabettindede Cad, Atatürk, 1020. Sk. No:7, 35920 Selçuk/İzmir",(0232) 892 30 58,No Website,N/A,https://www.google.com/maps/place/Ate%C5%9F+B%C3%BCfe/data=!4m7!3m6!1s0x14b94d5197437083:0xe299e04cc8cf426d!8m2!3d37.9473381!4d27.37125!16s%2Fg%2F11b7q72zc5!19sChIJg3BDl1FNuRQRbULPyEzgmeI?authuser=0&hl=tr&rclk=1
Ozzy Fast Food,"Atatürk, 1016. Sk. No:6, 35920 Selçuk/İzmir",(0232) 892 78 92,No Website,N/A,https://www.google.com/maps/place/Ozzy+Fast+Food/data=!4m7!3m6!1s0x14b94d10de64672b:0xf16d6929558f3cb1!8m2!3d37.9488731!4d27.3721299!16s%2Fg%2F11rxtwr0pv!19sChIJK2dk3hBNuRQRsTyPVSlpbfE?authuser=0&hl=tr&rclk=1
Selçuk Balık Pişiricisi,"Atatürk, Şahabettin Dede Blv 6/D, 35920 Selçuk/İzmir",(0232) 892 12 12,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Bal%C4%B1k+Pi%C5%9Firicisi/data=!4m7!3m6!1s0x14b94d519e1565a3:0x9bb9a20f5c1d8a39!8m2!3d37.94748!4d27.370493!16s%2Fg%2F11fxy1h6v2!19sChIJo2UVnlFNuRQROYodXA-iuZs?authuser=0&hl=tr&rclk=1
Serpme Kahvaltı KARAMEŞE RESTAURANT VE KIR DÜĞÜN SALONU,"İsa Bey, 2040. Sk. No:1, 35920 Selçuk/İzmir",0542 424 12 88,No Website,N/A,https://www.google.com/maps/place/Serpme+Kahvalt%C4%B1+KARAME%C5%9EE+RESTAURANT+VE+KIR+D%C3%9C%C4%9E%C3%9CN+SALONU/data=!4m7!3m6!1s0x14b94d577aa2c391:0x1cec02bb0901cfe9!8m2!3d37.9521119!4d27.3654092!16s%2Fg%2F11c57s4rj9!19sChIJkcOieldNuRQR6c8BCbsC7Bw?authuser=0&hl=tr&rclk=1
Galanın Yeri Gözleme,"Atatürk, 1020. Sk. No:11, 35920 Selçuk/İzmir",0543 813 74 00,No Website,N/A,https://www.google.com/maps/place/Galan%C4%B1n+Yeri+G%C3%B6zleme/data=!4m7!3m6!1s0x14b94d5199831345:0x1b8751a6e231c86a!8m2!3d37.9471909!4d27.371394!16s%2Fg%2F1tdjn479!19sChIJRRODmVFNuRQRasgx4qZRhxs?authuser=0&hl=tr&rclk=1
Köfteci Kasap Hüseyin,"Atatürk, Şahabettin Dede Blv No: 6, 35920 Selçuk/İzmir",0539 652 56 56,gokkaynakhuseyin@gmail.com,https://www.google.com/url?q=https://koftecikasaphuseyin.com/&opi=79508299&sa=U&ved=0ahUKEwjUgJLpy4aMAxXVBNsEHXGnNAgQ61gIFCgQ&usg=AOvVaw3pfzPzA8TjEsFLDGdBDgps,https://www.google.com/maps/place/K%C3%B6fteci+Kasap+H%C3%BCseyin/data=!4m7!3m6!1s0x14b94df44933edff:0xf85462134b83c9dc!8m2!3d37.94748!4d27.370493!16s%2Fg%2F11lycpv_nq!19sChIJ_-0zSfRNuRQR3MmDSxNiVPg?authuser=0&hl=tr&rclk=1
Kural döner,"Atatürk, Tahsin Başaran Cd. No:3, 35920 Selçuk/İzmir",0542 599 20 68,No Website,N/A,https://www.google.com/maps/place/Kural+d%C3%B6ner/data=!4m7!3m6!1s0x14b94d504d954069:0x6b3439406d6cb56c!8m2!3d37.94906!4d27.371324!16s%2Fg%2F11b7q6rssb!19sChIJaUCVTVBNuRQRbLVsbUA5NGs?authuser=0&hl=tr&rclk=1
Kokoreççi Ekonun Yeri,"Atatürk, Tahsin Başaran Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Kokore%C3%A7%C3%A7i+Ekonun+Yeri/data=!4m7!3m6!1s0x14b94d51adccfc95:0x7a71e86feebf5fc3!8m2!3d37.9486429!4d27.371021!16s%2Fg%2F11b7q102nc!19sChIJlfzMrVFNuRQRw1-_7m_ocXo?authuser=0&hl=tr&rclk=1
Kumpirimo,"Atatürk, 1014. Sk. no25/a, 35920 Selçuk/İzmir",0545 892 35 99,No Website,N/A,https://www.google.com/maps/place/Kumpirimo/data=!4m7!3m6!1s0x14b94dcd4fd85d19:0xc6184c5c44305acc!8m2!3d37.9475849!4d27.371838!16s%2Fg%2F11w984g6_3!19sChIJGV3YT81NuRQRzFowRFxMGMY?authuser=0&hl=tr&rclk=1
Carpouza Cafe,"İsa Bey, 1010. Sk. No:5, 35920 Selçuk/İzmir",(0232) 892 26 65,No Website,N/A,https://www.google.com/maps/place/Carpouza+Cafe/data=!4m7!3m6!1s0x14b94d5a9f8ce357:0x89c5ada9fe0ef0ca!8m2!3d37.951219!4d27.3718969!16s%2Fg%2F1tvrfc92!19sChIJV-OMn1pNuRQRyvAO_qmtxYk?authuser=0&hl=tr&rclk=1
Selçuk Balıkçılık,"6, Atatürk, Şahabettin Dede Blv No:6 D:8, 35920 Selçuk/İzmir",(0232) 892 46 69,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Bal%C4%B1k%C3%A7%C4%B1l%C4%B1k/data=!4m7!3m6!1s0x14b94d519ef331e1:0xd359abf5fb862ac1!8m2!3d37.9475256!4d27.3704944!16s%2Fg%2F11c0phdv0y!19sChIJ4THznlFNuRQRwSqG-_WrWdM?authuser=0&hl=tr&rclk=1
Yörükoğlu Çorba lahmacun Kebap,"İsa Bey, 35920 Selçuk/İzmir",(0232) 892 12 13,No Website,N/A,https://www.google.com/maps/place/Y%C3%B6r%C3%BCko%C4%9Flu+%C3%87orba+lahmacun+Kebap/data=!4m7!3m6!1s0x14b94d548f741e7f:0xe38d36afac695e2d!8m2!3d37.9521222!4d27.3709187!16s%2Fg%2F11g_zx9zx_!19sChIJfx50j1RNuRQRLV5prK82jeM?authuser=0&hl=tr&rclk=1
HAN The Inn Ephesus Cafe Restaurant & Hediyelik Eşya,"Müze kompleksi, Atatürk, 1066. Sk. no:6 D:3, 35920 Selçuk/İzmir",0535 070 18 80,info@efeshan.com,https://www.google.com/url?q=https://www.efeshan.com/&opi=79508299&sa=U&ved=0ahUKEwik3pn4y4aMAxVyBtsEHS6nECIQ61gIFigS&usg=AOvVaw2Le3TmI8nz3FnRy-gW0QYl,https://www.google.com/maps/place/HAN+The+Inn+Ephesus+Cafe+Restaurant+%26+Hediyelik+E%C5%9Fya/data=!4m7!3m6!1s0x14b94d890559ee97:0xaacd13d720013f75!8m2!3d37.9483951!4d27.3664885!16s%2Fg%2F11vy3_s23_!19sChIJl-5ZBYlNuRQRdT8BINcTzao?authuser=0&hl=tr&rclk=1
Karameşe Anadolu Köy Sofrası,"İsa Bey, St. Jean Cd., 35920 Selçuk/İzmir",(0232) 892 04 66,No Website,N/A,https://www.google.com/maps/place/Karame%C5%9Fe+Anadolu+K%C3%B6y+Sofras%C4%B1/data=!4m7!3m6!1s0x14b94d576ffe3d25:0xc2c54faa9d20a25c!8m2!3d37.9521137!4d27.3654109!16s%2Fg%2F11b7pyz1rv!19sChIJJT3-b1dNuRQRXKIgnapPxcI?authuser=0&hl=tr&rclk=1
Dada Burger,"Kırıtaklar Apt, Atatürk, Lienz Cd. No : 5/A, 35920 Selçuk/İzmir",0542 892 30 33,No Email Found,https://www.google.com/url?q=https://www.instagram.com/dadaburgerselcuk/&opi=79508299&sa=U&ved=0ahUKEwiUxeH8y4aMAxXLBNsEHRLGGiAQ61gIGigS&usg=AOvVaw0wr2DyzOdlkqXsj3Z6pet3,https://www.google.com/maps/place/Dada+Burger/data=!4m7!3m6!1s0x14b94d82c5549a87:0xa6047b4a06447609!8m2!3d37.9494077!4d27.3702973!16s%2Fg%2F11l5th1zn2!19sChIJh5pUxYJNuRQRCXZEBkp7BKY?authuser=0&hl=tr&rclk=1
Ciğerci Vehbi,"Atatürk, Cengiz Topel Cd. No: 9/B, 35920 Selçuk/İzmir",0506 044 19 78,Error Accessing Site,https://www.google.com/url?q=https://cigercivehbi.com/&opi=79508299&sa=U&ved=0ahUKEwjGnqX_y4aMAxXmSfEDHTyWMNEQ61gIGCgQ&usg=AOvVaw0asJIYCeyjlg0g4rbdjgEF,https://www.google.com/maps/place/Ci%C4%9Ferci+Vehbi/data=!4m7!3m6!1s0x14b94d0d980d5e9d:0x6f7ced44941d3068!8m2!3d37.950301!4d27.372047!16s%2Fg%2F11vy39nq9f!19sChIJnV4NmA1NuRQRaDAdlETtfG8?authuser=0&hl=tr&rclk=1
Zeybek fast food döner,"Atatürk, 1006. Sk. 2 C, 35920 Selçuk/İzmir",(0232) 892 17 18,No Website,N/A,https://www.google.com/maps/place/Zeybek+fast+food+d%C3%B6ner/data=!4m7!3m6!1s0x14b94d9de6f5b2dd:0x6102e7073faec86!8m2!3d37.9497455!4d27.3713454!16s%2Fg%2F11spn54nyb!19sChIJ3bL15p1NuRQRhuz6c3AuEAY?authuser=0&hl=tr&rclk=1
Selçuk Efes Döner,"Atatürk, 1016. Sk., 35920 Selçuk/İzmir",(0232) 892 88 70,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Efes+D%C3%B6ner/data=!4m7!3m6!1s0x14b94d504b8435b9:0x43358d79219da0e!8m2!3d37.9489955!4d27.3716271!16s%2Fg%2F11byclv3sh!19sChIJuTWES1BNuRQRDtoZktdYMwQ?authuser=0&hl=tr&rclk=1
Maydonoz Döner İzmir Selçuk,"Atatürk, Cengiz Topel Cd. No: 11, 35920 Selçuk/İzmir",(0232) 218 10 21,No Website,N/A,https://www.google.com/maps/place/Maydonoz+D%C3%B6ner+%C4%B0zmir+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94dd6c0cb4bc7:0xfa71d358ec68a3dc!8m2!3d37.9503423!4d27.3716326!16s%2Fg%2F11wh_jvwhb!19sChIJx0vLwNZNuRQR3KNo7FjTcfo?authuser=0&hl=tr&rclk=1
Domino's Pizza Selçuk,"İsa Bey, Atatürk Cd. No:69A, 35920 Selçuk/İzmir",(0232) 241 15 77,No Email Found,https://www.google.com/url?q=https://www.dominos.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj4kNeHzIaMAxXZQ_EDHRyNGxsQ61gIGCgQ&usg=AOvVaw3BJcEV6TEIXhfytX11VUFa,https://www.google.com/maps/place/Domino%27s+Pizza+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d2ca4c9ab61:0xea6ac3aebde7d6f3!8m2!3d37.9529256!4d27.3712878!16s%2Fg%2F11vcm75sxs!19sChIJYavJpCxNuRQR89bnva7Dauo?authuser=0&hl=tr&rclk=1
Yandım Çavuş,"Atatürk, Şahabettin Dede Blv No : 1/A, 35920 Selçuk/İzmir",0535 707 35 35,No Website,N/A,https://www.google.com/maps/place/Yand%C4%B1m+%C3%87avu%C5%9F/data=!4m7!3m6!1s0x14b94d50f727f857:0x4f0ee540c0971109!8m2!3d37.9479331!4d27.3693741!16s%2Fg%2F1tj54spm!19sChIJV_gn91BNuRQRCRGXwEDlDk8?authuser=0&hl=tr&rclk=1
Artemis kokoreç,"Atatürk, 1010. Sk., 35920 Selçuk/İzmir",0553 164 96 00,No Website,N/A,https://www.google.com/maps/place/Artemis+kokore%C3%A7/data=!4m10!3m9!1s0x14b94d501550576d:0x9558a264d1fc93f!5m2!4m1!1i2!8m2!3d37.94992!4d27.371967!16s%2Fg%2F11df251c71!19sChIJbVdQFVBNuRQRP8kfTSaKVQk?authuser=0&hl=tr&rclk=1
Tostcu ismail,"Atatürk mahallesi pazar yeri küme evleri belediye dükkanları no:16, 35920 Selçuk/İzmir",(0232) 892 17 29,No Website,N/A,https://www.google.com/maps/place/Tostcu+ismail/data=!4m7!3m6!1s0x14b94d77d8a47afb:0x6b8cf63eff19e1b5!8m2!3d37.9489364!4d27.3707951!16s%2Fg%2F11hyt71lr0!19sChIJ-3qk2HdNuRQRteEZ_z72jGs?authuser=0&hl=tr&rclk=1
Orhanbey Ciğercisi,"Atatürk Mahallesi, 1013. Sokak No :1, 35920 Selçuk/İzmir",(0232) 892 08 01,No Email Found,https://www.google.com/url?q=https://m.facebook.com/Orhanbey-Cigercisi-577416179041229/&opi=79508299&sa=U&ved=0ahUKEwia06WQzIaMAxVWSvEDHVQGOeQQ61gIEigO&usg=AOvVaw2hTeC1IqGB2LYex3n7Pjf8,https://www.google.com/maps/place/Orhanbey+Ci%C4%9Fercisi/data=!4m7!3m6!1s0x14b94d50550c2e9b:0xf531b9c3b9219d81!8m2!3d37.9491297!4d27.3705579!16s%2Fg%2F11b7q29wct!19sChIJmy4MVVBNuRQRgZ0hucO5MfU?authuser=0&hl=tr&rclk=1
Çatı Pide & Lahmacun,"Atatürk, Atatürk Cd. No: 158/A, 35920 Selçuk/İzmir",(0232) 892 14 44,No Website,N/A,https://www.google.com/maps/place/%C3%87at%C4%B1+Pide+%26+Lahmacun/data=!4m7!3m6!1s0x14b94d7372683d8d:0xe95226ba26773ea7!8m2!3d37.9581238!4d27.3719497!16s%2Fg%2F11h0jkyv36!19sChIJjT1ocnNNuRQRpz53JromUuk?authuser=0&hl=tr&rclk=1
Şükrü Baba Restaurant,"Atatürk, 1005. Sk. No:16, 35920 Selçuk/İzmir",(0232) 892 80 68,No Website,N/A,https://www.google.com/maps/place/%C5%9E%C3%BCkr%C3%BC+Baba+Restaurant/data=!4m7!3m6!1s0x14b94d50564fd24d:0x9b5bb39a0a973855!8m2!3d37.949485!4d27.370546!16s%2Fg%2F11b75p5fwq!19sChIJTdJPVlBNuRQRVTiXCpqzW5s?authuser=0&hl=tr&rclk=1
Pamukun Yeri,"Atatürk, 1004. Sk. No:5, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Pamukun+Yeri/data=!4m7!3m6!1s0x14b94d50f92a6ab3:0x18461f5298f16594!8m2!3d37.9494068!4d27.3702863!16s%2Fg%2F1v7hxbyl!19sChIJs2oq-VBNuRQRlGXxmFIfRhg?authuser=0&hl=tr&rclk=1
Efes35 Fastfood,"Atatürk Mahallesi, 1006 sokak, Tahsinağa Camii Karşısı 1/A, 35920 Selçuk/İzmir",0553 302 08 39,No Website,N/A,https://www.google.com/maps/place/Efes35+Fastfood/data=!4m7!3m6!1s0x14b94d9e437e78a7:0x5a3f3ac3217effff!8m2!3d37.950845!4d27.369954!16s%2Fg%2F11vkrmwtwq!19sChIJp3h-Q55NuRQR__9-IcM6P1o?authuser=0&hl=tr&rclk=1
AYSE'S KITCHEN,"Atatürk, 1010. Sk., 35920 Selçuk/İzmir",0536 505 27 05,No Website,N/A,https://www.google.com/maps/place/AYSE%27S+KITCHEN/data=!4m7!3m6!1s0x14b94d3ed5a26d79:0x16728f31cd73d39e!8m2!3d37.949951!4d27.371976!16s%2Fg%2F11y66dvcbk!19sChIJeW2i1T5NuRQRntNzzTGPchY?authuser=0&hl=tr&rclk=1
Meşhur Köfteci Veli,"Atatürk, 1009. Sk. No:2, 35920, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Me%C5%9Fhur+K%C3%B6fteci+Veli/data=!4m7!3m6!1s0x14b94daa07500711:0xd78e032866450969!8m2!3d37.9502442!4d27.371886!16s%2Fg%2F11h3tjj2kb!19sChIJEQdQB6pNuRQRaQlFZigDjtc?authuser=0&hl=tr&rclk=1
Münire Selçuk,"Atatürk, Uğur Mumcu Sevgi Yolu 12 B, 35920 Selçuk/İzmir",0553 166 59 55,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",https://www.google.com/url?q=https://www.munire.com.tr/&opi=79508299&sa=U&ved=0ahUKEwiCw7mfzIaMAxWoBNsEHZuUFaAQ61gIGSgQ&usg=AOvVaw2hp6L60Jf-YZsRaNW6uwin,https://www.google.com/maps/place/M%C3%BCnire+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94dea3bb9f35d:0xffeeeed1f106b5de!8m2!3d37.9495531!4d27.3685271!16s%2Fg%2F11v0y4rfgh!19sChIJXfO5O-pNuRQR3rUG8dHu7v8?authuser=0&hl=tr&rclk=1
Tolga Çöp Şiş,"No:154Sevinç Pastanesi, İsabey Mahallesi Atatürk Caddesi, Karşısı, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Tolga+%C3%87%C3%B6p+%C5%9Ei%C5%9F/data=!4m7!3m6!1s0x14b94d508407b993:0x584eccc73ffa8744!8m2!3d37.95135!4d27.370003!16s%2Fg%2F11bycklg8h!19sChIJk7kHhFBNuRQRRIf6P8fMTlg?authuser=0&hl=tr&rclk=1
Boomerang Guesthouse,"Atatürk, 1047. Sk., 35920 Selçuk/İzmir",0534 055 47 61,No Email Found,https://www.google.com/url?q=http://www.ephesusboomerangguesthouse.com/&opi=79508299&sa=U&ved=0ahUKEwi67fqjzIaMAxV_QvEDHRJBGegQ61gIFCgQ&usg=AOvVaw3dfpHCG9iQqriNWNdlt6wO,https://www.google.com/maps/place/Boomerang+Guesthouse/data=!4m10!3m9!1s0x14b94d512ec229db:0xc08cde6251fa61ce!5m2!4m1!1i2!8m2!3d37.9492379!4d27.3678693!16s%2Fg%2F1tft0kmj!19sChIJ2ynCLlFNuRQRzmH6UWLejMA?authuser=0&hl=tr&rclk=1
Dönerci Ümit,"Atatürk, Tahsin Başaran Cd. No:3, 35920 Selçuk/İzmir",0543 352 69 94,No Email Found,https://www.google.com/url?q=http://esnaf.pro/donercim&opi=79508299&sa=U&ved=0ahUKEwio5cemzIaMAxXmQ_EDHWgzHMsQ61gIGSgQ&usg=AOvVaw254RNew2Wu_Axq1TXUquyF,https://www.google.com/maps/place/D%C3%B6nerci+%C3%9Cmit/data=!4m7!3m6!1s0x14b94d586a00f23b:0xeed7f45d36f4158e!8m2!3d37.94906!4d27.371324!16s%2Fg%2F11j8zxbjg6!19sChIJO_IAalhNuRQRjhX0Nl301-4?authuser=0&hl=tr&rclk=1
Demiroğlu Baklavaları Selçuk,"Atatürk, 1013. Sk. No:3, 35920 Selçuk/İzmir",0553 418 88 46,No Website,N/A,https://www.google.com/maps/place/Demiro%C4%9Flu+Baklavalar%C4%B1+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d50465e7c95:0x8cd2ff4832907015!8m2!3d37.9487822!4d27.3705079!16s%2Fg%2F11b7q4br__!19sChIJlXxeRlBNuRQRFXCQMkj_0ow?authuser=0&hl=tr&rclk=1
Pidehane,"Atatürk, Kubilay Cd. No:17, 35920 Selçuk/İzmir",(0232) 892 30 73,Error Accessing Site,https://www.google.com/url?q=http://www.pidehane.com.tr/&opi=79508299&sa=U&ved=0ahUKEwigxvGszIaMAxUrR_EDHWhBDHoQ61gIGCgQ&usg=AOvVaw1WpPYp2Wa6_pcdGs-xgoPj,https://www.google.com/maps/place/Pidehane/data=!4m7!3m6!1s0x14b94d53a2d21637:0x52296125a11f2f23!8m2!3d37.944533!4d27.3691767!16s%2Fg%2F12ml2ms8x!19sChIJNxbSolNNuRQRIy8foSVhKVI?authuser=0&hl=tr&rclk=1
Emir Pamuk Büfe,"Atatürk, 1004. Sk. No:1, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Emir+Pamuk+B%C3%BCfe/data=!4m7!3m6!1s0x14b94d50f9cb13dd:0x85b4787b17d3e382!8m2!3d37.9495273!4d27.3703517!16s%2Fg%2F11f01vb3rx!19sChIJ3RPL-VBNuRQRguPTF3t4tIU?authuser=0&hl=tr&rclk=1
Sencan Restaurant St john,"Atatürk, Atatürk Cd. No:158/A, 35920 Selçuk/İzmir",0538 984 22 38,No Website,N/A,https://www.google.com/maps/place/Sencan+Restaurant+St+john/data=!4m7!3m6!1s0x14b94d518185f9ab:0x18f8c9e70fe78b94!8m2!3d37.9506751!4d27.3695887!16s%2Fg%2F11q9mf2ml4!19sChIJq_mFgVFNuRQRlIvnD-fJ-Bg?authuser=0&hl=tr&rclk=1
Şirince Can Restaurant,"Şirince, 202 sokak no:14, 35920 Selçuk/İzmir",0533 324 28 00,No Website,N/A,https://www.google.com/maps/place/%C5%9Eirince+Can+Restaurant/data=!4m7!3m6!1s0x14b94cc0987cbd19:0xd9d664a7b3082fd9!8m2!3d37.9422359!4d27.4321451!16s%2Fg%2F11c5hzw4lk!19sChIJGb18mMBMuRQR2S8Is6dk1tk?authuser=0&hl=tr&rclk=1
Selçuk Avcılar Ve Atıcılar Balıkçılar Kıraathanesi,"Atatürk, 1010. Sk., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Avc%C4%B1lar+Ve+At%C4%B1c%C4%B1lar+Bal%C4%B1k%C3%A7%C4%B1lar+K%C4%B1raathanesi/data=!4m7!3m6!1s0x14b94d5013103d9b:0x64e6a56a8166a732!8m2!3d37.950283!4d27.372064!16s%2Fg%2F11b7q8g46q!19sChIJmz0QE1BNuRQRMqdmgWql5mQ?authuser=0&hl=tr&rclk=1
Donerci Ugur,"Atatürk, 1006. Sk. No:5, 35920 Selçuk/İzmir",(0232) 892 69 92,No Website,N/A,https://www.google.com/maps/place/Donerci+Ugur/data=!4m7!3m6!1s0x14b94d2ae45acf55:0x3b2ededb38101612!8m2!3d37.9498996!4d27.3712111!16s%2Fg%2F11fltx5mwl!19sChIJVc9a5CpNuRQREhYQONveLjs?authuser=0&hl=tr&rclk=1
Seferoğlu Baklavaları Selçuk,"Atatürk, 1013. Sk. no1/A, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Sefero%C4%9Flu+Baklavalar%C4%B1+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d2568bfea1b:0x38136f8aba32791a!8m2!3d37.9490188!4d27.3706282!16s%2Fg%2F11kpq2vn0t!19sChIJG-q_aCVNuRQRGnkyuopvEzg?authuser=0&hl=tr&rclk=1
Pizza Maximus,"Atatürk, Lienz Cd. No:5-A, 35920 Selçuk/İzmir",(0232) 892 49 45,No Email Found,https://www.google.com/url?q=http://pizzamaximus.blogspot.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjeutW7zIaMAxX4B9sEHbp2MwAQ61gIFCgQ&usg=AOvVaw04_S_YWlaVKOASmCeANBw9,https://www.google.com/maps/place/Pizza+Maximus/data=!4m7!3m6!1s0x14b94d50f70995c3:0x7c9d9ef3d138edca!8m2!3d37.9498291!4d27.3702821!16s%2Fg%2F11fzvgdsz_!19sChIJw5UJ91BNuRQRyu040fOenXw?authuser=0&hl=tr&rclk=1
