Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
ipekyolu restaurant kartepe,"Maşukiye, 41250 Kartepe/Kocaeli",0535 935 40 57,bilgi@ipekyolurestaurant.com,http://www.ipekyolurestaurant.com/,https://www.google.com/maps/place/ipekyolu+restaurant+kartepe/data=!4m7!3m6!1s0x14cb58634f12d3a5:0x82f6cc3c68f4661!8m2!3d40.6702444!4d30.1467825!16s%2Fg%2F11c701r8zl!19sChIJpdMST2NYyxQRYUaPxsNsLwg?authuser=0&hl=tr&rclk=1
Safahat Lokantası,"Emekevler, D100 No:110, 41180 Kartepe/Kocaeli",(0262) 371 15 60,No Email Found,https://www.safahatlokantasi.com.tr/,https://www.google.com/maps/place/Safahat+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb50ca6fa781e3:0x480d42cd4a4b5f46!8m2!3d40.7463272!4d30.0635221!16s%2Fg%2F11g6jpsq50!19sChIJ44Gnb8pQyxQRRl9LSs1CDUg?authuser=0&hl=tr&rclk=1
Macaras Cafe Restaurant,"Balaban, Sapanca Yolu Cd. 38-1, 41180 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Macaras+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb50bb944a94b9:0x807f6f39b475e423!8m2!3d40.7435577!4d30.0503796!16s%2Fg%2F11csbfb639!19sChIJuZRKlLtQyxQRI-R1tDlvf4A?authuser=0&hl=tr&rclk=1
Pınar Alabalık RESTAURANT Maşukiye,"Maşukiye, Alabalık Sk., 41250 Kartepe/Kocaeli",(0262) 354 35 67,No Website,N/A,https://www.google.com/maps/place/P%C4%B1nar+Alabal%C4%B1k+RESTAURANT+Ma%C5%9Fukiye/data=!4m7!3m6!1s0x14cb5845a312fc1b:0xfb89cf6e85604b83!8m2!3d40.684506!4d30.12599!16s%2Fg%2F1ptx2zl4t!19sChIJG_wSo0VYyxQRg0tghW7Pifs?authuser=0&hl=tr&rclk=1
URFALI PAŞA KEBAP,"İstasyon, Mithatpaşa Cd. No:5, 41250 Kartepe/Kocaeli",0541 371 11 63,No Website,N/A,https://www.google.com/maps/place/URFALI+PA%C5%9EA+KEBAP/data=!4m7!3m6!1s0x14cb508c24de862f:0x696fd4f89e38a662!8m2!3d40.7517731!4d30.0280755!16s%2Fg%2F11ddxyx8xn!19sChIJL4beJIxQyxQRYqY4nvjUb2k?authuser=0&hl=tr&rclk=1
Artvin pide dunyası,"Kosekoy, İstasyon, Mithatpaşa Cd. no 45a, 41000 Kartepe/Kocaeli",(0262) 373 63 63,No Website,N/A,https://www.google.com/maps/place/Artvin+pide+dunyas%C4%B1/data=!4m7!3m6!1s0x14cb51991434bd2d:0x97a745e54e4f0ccf!8m2!3d40.7524487!4d30.0235518!16s%2Fg%2F11j0w7y400!19sChIJLb00FJlRyxQRzwxPTuVFp5c?authuser=0&hl=tr&rclk=1
LEVENT BÖREK KARTEPE,"Fatih Sultan Mehmet, Yasa Sk. No:19, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/LEVENT+B%C3%96REK+KARTEPE/data=!4m7!3m6!1s0x14cb51192eeeda65:0xce3699ffc91e324e!8m2!3d40.741439!4d30.0194771!16s%2Fg%2F11pkcsyk8k!19sChIJZdruLhlRyxQRTjIeyf-ZNs4?authuser=0&hl=tr&rclk=1
Akasya Alabalık,"Maşukiye, Alabalık Sk. No:45/A, 41295 Kartepe/Kocaeli",(0262) 354 31 36,No Email Found,https://www.akasyaalabalik.com/,https://www.google.com/maps/place/Akasya+Alabal%C4%B1k/data=!4m7!3m6!1s0x14cb581955555555:0x805cf4c63294c580!8m2!3d40.6891282!4d30.1259993!16s%2Fg%2F1td82r3j!19sChIJVVVVVRlYyxQRgMWUMsb0XIA?authuser=0&hl=tr&rclk=1
Akin Döner & Izgara Yemek Salonu,"Hacı Mustafa, Atatürk Cd. No:22, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Akin+D%C3%B6ner+%26+Izgara+Yemek+Salonu/data=!4m7!3m6!1s0x14cb5a986892b5e9:0x8e404a486e85edf4!8m2!3d40.7384016!4d29.9983908!16s%2Fg%2F11kkxthrz2!19sChIJ6bWSaJhayxQR9O2FbkhKQI4?authuser=0&hl=tr&rclk=1
Kuzu Yayla Park Izgara Evi,"Maşukiye, 41000 Kartepe/Kocaeli",Telefon Yok,No Email Found,https://menuburada.com/kuzu-yayla-park-izgara-evi-nusretiye-kocaeli/,https://www.google.com/maps/place/Kuzu+Yayla+Park+Izgara+Evi/data=!4m7!3m6!1s0x14cb58c1dd50e9fd:0xd0469b8f2dda2e42!8m2!3d40.6518406!4d30.1315221!16s%2Fg%2F113fvkxcp!19sChIJ_elQ3cFYyxQRQi7aLY-bRtA?authuser=0&hl=tr&rclk=1
Venom Burger Kartepe,"İstasyon, Fırın Sk. No:8 D:B, 41135 Kartepe/Kocaeli",(0262) 373 39 88,No Website,N/A,https://www.google.com/maps/place/Venom+Burger+Kartepe/data=!4m7!3m6!1s0x14cb51d1299022c7:0xfb8848800e3ec595!8m2!3d40.7523167!4d30.0223096!16s%2Fg%2F11qbs7pqpx!19sChIJxyKQKdFRyxQRlcU-DoBIiPs?authuser=0&hl=tr&rclk=1
Gecem Yatık Döner (Kartepe Gece Döneri),"Emekevler, Filiz Sk. No:27, 41180 Kartepe/Kocaeli",0501 108 48 29,No Email Found,https://www.instagram.com/gecedoneri_kartepe/,https://www.google.com/maps/place/Gecem+Yat%C4%B1k+D%C3%B6ner+%28Kartepe+Gece+D%C3%B6neri%29/data=!4m7!3m6!1s0x14cb51ef9c0a4375:0x716c263dcd4045a6!8m2!3d40.7412896!4d30.0519231!16s%2Fg%2F11vwp3tv87!19sChIJdUMKnO9RyxQRpkVAzT0mbHE?authuser=0&hl=tr&rclk=1
Akdağ lahmacun ve pide salonu,"Emekevler, Rençber Sk. No:15, 41001 Kartepe/Kocaeli",0534 637 30 15,No Email Found,https://instagram.com/akdaglahmacunn?igshid=8wcullvmutry,https://www.google.com/maps/place/Akda%C4%9F+lahmacun+ve+pide+salonu/data=!4m7!3m6!1s0x14cb516c705b51bf:0x4e74c8c2692b54d9!8m2!3d40.7456877!4d30.0539746!16s%2Fg%2F11h1m4dfpc!19sChIJv1FbcGxRyxQR2VQracLIdE4?authuser=0&hl=tr&rclk=1
Packet Burger(Ataevler Kartepe),"Balaban, Sapanca Yolu Cd. No:56, 41180 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Packet+Burger%28Ataevler+Kartepe%29/data=!4m7!3m6!1s0x14cb515d7a55d011:0x104a8213f0b87a1d!8m2!3d40.740886!4d30.0509522!16s%2Fg%2F11s4sygttf!19sChIJEdBVel1RyxQRHXq48BOCShA?authuser=0&hl=tr&rclk=1
Yayla Alabalık Maşukiye,"Soğuksu Mah, Maşukiye, Çiftlik Cd. No:27, 41295 Kartepe/Kocaeli",(0262) 354 26 58,No Website,N/A,https://www.google.com/maps/place/Yayla+Alabal%C4%B1k+Ma%C5%9Fukiye/data=!4m7!3m6!1s0x14cb57feda55db19:0x4eb5235c67a596e1!8m2!3d40.7017943!4d30.1556796!16s%2Fg%2F113dhj3mz!19sChIJGdtV2v5XyxQR4ZalZ1wjtU4?authuser=0&hl=tr&rclk=1
Kartepe Pizza,"Dumlupınar, Şht. Turgut Çiçek Cad. No:2, 41250 Kartepe/Kocaeli",(0262) 606 14 44,No Website,N/A,https://www.google.com/maps/place/Kartepe+Pizza/data=!4m7!3m6!1s0x14cb510b3b892025:0xb0af0fce3d1ca7b2!8m2!3d40.755554!4d30.0236627!16s%2Fg%2F11r_n6g725!19sChIJJSCJOwtRyxQRsqccPc4Pr7A?authuser=0&hl=tr&rclk=1
Tahıl Gıda Restorant ve Unlu Mamüller San. Tic. Ltd. Şti.,"Arslanbey, İzmit Cd. No:133, 41285 Kartepe/Kocaeli",0532 415 22 75,Error Accessing Site,http://www.tahilgida.com.tr/,https://www.google.com/maps/place/Tah%C4%B1l+G%C4%B1da+Restorant+ve+Unlu+Mam%C3%BCller+San.+Tic.+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb5a5624eadb55:0xe925417c8170c7c6!8m2!3d40.7088908!4d30.0209305!16s%2Fg%2F1thzx9gy!19sChIJVdvqJFZayxQRxsdwgXxBJek?authuser=0&hl=tr&rclk=1
Çoban Katık Döner Kartepe,"İstasyon, Leyla Atakan Cad. No: 17, 41320 Kartepe/Kocaeli",0552 150 70 41,No Website,N/A,https://www.google.com/maps/place/%C3%87oban+Kat%C4%B1k+D%C3%B6ner+Kartepe/data=!4m7!3m6!1s0x14cb51eab299a155:0xe3b7493cfac2c5a0!8m2!3d40.7518236!4d30.0230475!16s%2Fg%2F11rjn6vr01!19sChIJVaGZsupRyxQRoMXC-jxJt-M?authuser=0&hl=tr&rclk=1
Packet Burger Kartepe,"İstasyon, Mithatpaşa Cd. No:58, 41250 Kartepe/Kocaeli",0554 700 19 25,info@tikla.com.tr,https://www.tikla.com.tr/packet-burger-kartepe.html,https://www.google.com/maps/place/Packet+Burger+Kartepe/data=!4m7!3m6!1s0x14cb508bde3688e5:0xf0c7472d59105cc8!8m2!3d40.7525616!4d30.0245528!16s%2Fg%2F11g7zf968p!19sChIJ5Yg23otQyxQRyFwQWS1Hx_A?authuser=0&hl=tr&rclk=1
Dane Mantı,"Ataevler, İsmet Paşa Cd. No:102/B, 41180 Kartepe/Kocaeli",0549 559 44 40,danemanti@danemanti.com,http://www.danemanti.com/,https://www.google.com/maps/place/Dane+Mant%C4%B1/data=!4m7!3m6!1s0x14cb511411db175d:0x91da99be14af0e65!8m2!3d40.7466581!4d30.0357291!16s%2Fg%2F11vdhl9c3n!19sChIJXRfbERRRyxQRZQ6vFL6Z2pE?authuser=0&hl=tr&rclk=1
Arda Döner,"Dumlupınar, Sakıp Sabancı Cd. No:61, 41250 Kartepe/Kocaeli",0536 654 12 08,No Email Found,https://www.instagram.com/ardadonerkartepe,https://www.google.com/maps/place/Arda+D%C3%B6ner/data=!4m7!3m6!1s0x14cb5061a17a5a19:0x93438f9b9cfa7148!8m2!3d40.7550801!4d30.0244059!16s%2Fg%2F11cs1wkdx6!19sChIJGVp6oWFQyxQRSHH6nJuPQ5M?authuser=0&hl=tr&rclk=1
ÖZER LAHMACUN,"Dumlupınar, Sakıp Sabancı Cd. No:102/b, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/%C3%96ZER+LAHMACUN/data=!4m7!3m6!1s0x14cb519480508593:0x22c59e0c2c90ec2c!8m2!3d40.7556329!4d30.0186014!16s%2Fg%2F11sg8cn9ph!19sChIJk4VQgJRRyxQRLOyQLAyexSI?authuser=0&hl=tr&rclk=1
PizzaLazza Kartepe,"İstasyon, Mithatpaşa Cd. No:66B, 41250 Kartepe/Kocaeli",(0262) 242 95 71,No Email Found,https://www.pizzalazza.com.tr/,https://www.google.com/maps/place/PizzaLazza+Kartepe/data=!4m7!3m6!1s0x14cb514a02992741:0x443e93ce5eab29b!8m2!3d40.7526!4d30.0238!16s%2Fg%2F11qbj8c55h!19sChIJQSeZAkpRyxQRm7Lq5TzpQwQ?authuser=0&hl=tr&rclk=1
Pizza Storm KARTEPE,"Demokrasi Cd. No:35,Fatih Sultan Mehmet,41250, 41170 Kartepe/Kocaeli",(0262) 352 25 25,No Website,N/A,https://www.google.com/maps/place/Pizza+Storm+KARTEPE/data=!4m7!3m6!1s0x14cb5bcb02c5a5e7:0x14aa4775ae12f843!8m2!3d40.7399877!4d30.0173134!16s%2Fg%2F11svj5h85p!19sChIJ56XFAstbyxQRQ_gSrnVHqhQ?authuser=0&hl=tr&rclk=1
Acara Et Mangal,"Maşukiye, Leyla Atakan Cd. No:49, 41295 Kartepe/Kocaeli",(0262) 312 80 00,info@acaraet.com,https://www.acaraet.com/,https://www.google.com/maps/place/Acara+Et+Mangal/data=!4m7!3m6!1s0x14cb59002fa47d2f:0x3a39e64df40027ab!8m2!3d40.6997619!4d30.1332632!16s%2Fg%2F11y44v9hpt!19sChIJL32kLwBZyxQRqycA9E3mOTo?authuser=0&hl=tr&rclk=1
Mehmet stahous et lokantası,"İstasyon, Leyla Atakan Cad. No:2, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Mehmet+stahous+et+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb51385615a4c7:0x2304e959eefa2f9e!8m2!3d40.7530101!4d30.0230692!16s%2Fg%2F11f651ftd9!19sChIJx6QVVjhRyxQRni_67lnpBCM?authuser=0&hl=tr&rclk=1
Laz Oğlu Balık Restaurant,"İstasyon, Ankara Cd. No:127, 41135 Kartepe/Kocaeli",(0262) 373 39 54,No Email Found,http://www.facebook.com/LazOgluBalikcilikRestaurant,https://www.google.com/maps/place/Laz+O%C4%9Flu+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb506201fd6669:0x40689a2cc266b311!8m2!3d40.7529831!4d30.0235901!16s%2Fg%2F1pp2tl37g!19sChIJaWb9AWJQyxQREbNmwiyaaEA?authuser=0&hl=tr&rclk=1
HisarönüGÖLet mangalbaşı,"Ketenciler, çaloğlu mevkii küme evleri No 23, 41180 Kartepe/Kocaeli",0541 211 41 78,No Website,N/A,https://www.google.com/maps/place/Hisar%C3%B6n%C3%BCG%C3%96Let+mangalba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb5658f1e280fb:0xa0db2b43d738c82e!8m2!3d40.7615702!4d30.1145999!16s%2Fg%2F11g873vp60!19sChIJ-4Di8VhWyxQRLsg410Mr26A?authuser=0&hl=tr&rclk=1
Çamlı Konak,"Maşukiye, Leyla Atakan Cd. No:11, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/%C3%87aml%C4%B1+Konak/data=!4m7!3m6!1s0x14cb581ec367c807:0x9cea2d6c59ee6436!8m2!3d40.7497585!4d30.0131924!16s%2Fg%2F11j4svyc80!19sChIJB8hnwx5YyxQRNmTuWWwt6pw?authuser=0&hl=tr&rclk=1
Ayaz Pastanesi,"Dumlupınar, Şht. Turgut Çiçek Cad. NO:2, 41250 Kartepe/Kocaeli",(0262) 373 50 00,No Website,N/A,https://www.google.com/maps/place/Ayaz+Pastanesi/data=!4m7!3m6!1s0x14cb508b047da357:0x777719305ed5d221!8m2!3d40.755554!4d30.0236627!16s%2Fg%2F11c61b6ry2!19sChIJV6N9BItQyxQRIdLVXjAZd3c?authuser=0&hl=tr&rclk=1
Yazıcılar Otel,"Alabalık Vadisi, Maşukiye, 41295 Kartepe/Kocaeli",(0262) 354 29 00,"info@yazicilarotel.com.tr, bilgi@yazicilarotel.com.tr",http://www.yazicilarotel.com.tr/,https://www.google.com/maps/place/Yaz%C4%B1c%C4%B1lar+Otel/data=!4m10!3m9!1s0x14cb58384b6bd25b:0xb56db5f93d0ea198!5m2!4m1!1i2!8m2!3d40.6930188!4d30.1261396!16s%2Fg%2F1td__tj2!19sChIJW9JrSzhYyxQRmKEOPfm1bbU?authuser=0&hl=tr&rclk=1
Park Lokanta Ve Köfte Salonu,"İstasyon, 41135 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Park+Lokanta+Ve+K%C3%B6fte+Salonu/data=!4m7!3m6!1s0x14cb508eb8c264b7:0xa5b0727fc3bfdee0!8m2!3d40.7504182!4d30.027038!16s%2Fg%2F113j4vky2!19sChIJt2TCuI5QyxQR4N6_w39ysKU?authuser=0&hl=tr&rclk=1
Ķöseķöy Pide Kebap Lahmacun Ev Yemekleri,"Dumlupınar Mah, Köseköy, Sakıp Sabancı Cd. No:59/A, 41100 Kocaeli",0536 823 21 58,No Website,N/A,https://www.google.com/maps/place/%C4%B6%C3%B6se%C4%B7%C3%B6y+Pide+Kebap+Lahmacun+Ev+Yemekleri/data=!4m7!3m6!1s0x14cb51b50824dec1:0xfed3b0112ab9eaff!8m2!3d40.7552062!4d30.0245477!16s%2Fg%2F11kh1jvct5!19sChIJwd4kCLVRyxQR_-q5KhGw0_4?authuser=0&hl=tr&rclk=1
Antepce Kadayıf Kartepe,"Zeray Effect Sitesi, Fatih Sultan Mehmet Mh. Akyol Cd, 42 Nolu İşyeri A Blok, 41250 Kartepe/Kocaeli",0540 041 27 41,No Email Found,https://www.instagram.com/antepce41/,https://www.google.com/maps/place/Antepce+Kaday%C4%B1f+Kartepe/data=!4m7!3m6!1s0x14cb519229107355:0x22826e9a82ae2598!8m2!3d40.7369211!4d30.0308602!16s%2Fg%2F11ln_nzdbb!19sChIJVXMQKZJRyxQRmCWugppugiI?authuser=0&hl=tr&rclk=1
Pasaport Pizza Kartepe,"İstasyon, Hüsnü Efe Cd. No:26/B, 41100 Kartepe/Kocaeli",(0262) 331 44 45,No Email Found,https://www.yemeksepeti.com/restaurant/jrz2/pasaport-pizza-jrz2,https://www.google.com/maps/place/Pasaport+Pizza+Kartepe/data=!4m7!3m6!1s0x14cb5129ffba3ffb:0x7f96c48e2d39ca83!8m2!3d40.7511801!4d30.0263059!16s%2Fg%2F11ns9qgj3_!19sChIJ-z-6_ylRyxQRg8o5LY7Eln8?authuser=0&hl=tr&rclk=1
Komagene kartepe,"İstasyon, Mithatpaşa Cd. No:39 D:c, 41155 Kartepe/Kocaeli",0506 093 51 41,banner-15@2x-scaled-1.jpg,https://www.komagene.com.tr/tr/iletisim,https://www.google.com/maps/place/Komagene+kartepe/data=!4m7!3m6!1s0x14cb5186f293122d:0x7656c48e49944f43!8m2!3d40.7522547!4d30.0246533!16s%2Fg%2F11gk668nbn!19sChIJLRKT8oZRyxQRQ0-USY7EVnY?authuser=0&hl=tr&rclk=1
Kartepe Tuana Balık Evi,"Emekevler, Başak Cd. No:22, 41100 Kartepe/Kocaeli",0537 570 63 40,No Website,N/A,https://www.google.com/maps/place/Kartepe+Tuana+Bal%C4%B1k+Evi/data=!4m7!3m6!1s0x14cb514a6109d7cf:0xf62b1873957a8a7f!8m2!3d40.7455356!4d30.056899!16s%2Fg%2F11jyzmx_j5!19sChIJz9cJYUpRyxQRf4p6lXMYK_Y?authuser=0&hl=tr&rclk=1
Rail burger kartepe,"Çamlık, Cengiz Topel Cd. No:38/b, 41180 Kartepe/Kocaeli",0534 443 08 41,No Website,N/A,https://www.google.com/maps/place/Rail+burger+kartepe/data=!4m7!3m6!1s0x14cb5130461f64cf:0xab2215a6b1b17c50!8m2!3d40.7432178!4d30.0553395!16s%2Fg%2F11ry72311c!19sChIJz2QfRjBRyxQRUHyxsaYVIqs?authuser=0&hl=tr&rclk=1
Dedeman Kartepe Kocaeli,"Ataevler, Özgürlük Cd No:4/B, 41180 Kartepe/Kocaeli",(0262) 300 40 00,No Email Found,https://www.dedeman.com/oteller/dedeman-kartepe-kocaeli,https://www.google.com/maps/place/Dedeman+Kartepe+Kocaeli/data=!4m10!3m9!1s0x14cb51b742e976fd:0x7097f7183a42b17!5m2!4m1!1i2!8m2!3d40.7492963!4d30.0415547!16s%2Fg%2F11rzpxwvj2!19sChIJ_XbpQrdRyxQRFyukg3F_CQc?authuser=0&hl=tr&rclk=1
Seyr-et Kahvaltı Mangalbaşı,"Maşukiye, Leyla Atakan Cd. No:201, 41295 Kartepe/Kocaeli",0538 033 81 61,No Website,N/A,https://www.google.com/maps/place/Seyr-et+Kahvalt%C4%B1+Mangalba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb59442537beaf:0x23c8533e7c61a6af!8m2!3d40.6962788!4d30.1280808!16s%2Fg%2F11rmnq3qlr!19sChIJr743JURZyxQRr6ZhfD5TyCM?authuser=0&hl=tr&rclk=1
Enfes Tantuni,"İstasyon, Fırın Sk. No:4, 41250 Kartepe/Kocaeli",(0262) 373 63 17,No Website,N/A,https://www.google.com/maps/place/Enfes+Tantuni/data=!4m7!3m6!1s0x14cb51bd90f29b1d:0xf21181cbdb8f1ada!8m2!3d40.7522383!4d30.0227347!16s%2Fg%2F11fst8gf0q!19sChIJHZvykL1RyxQR2hqP28uBEfI?authuser=0&hl=tr&rclk=1
Maşukiye Kuzu Çevirme,"Soğuksu Mh Ondiline sapağı Sapanca yolu, Maşukiye, üzeri 848/A, 41295 Kartepe/Kocaeli",0539 878 21 95,No Website,N/A,https://www.google.com/maps/place/Ma%C5%9Fukiye+Kuzu+%C3%87evirme/data=!4m7!3m6!1s0x14cb580223126317:0x7db23dd884118e40!8m2!3d40.7005295!4d30.1528469!16s%2Fg%2F113dqvhmx!19sChIJF2MSIwJYyxQRQI4RhNg9sn0?authuser=0&hl=tr&rclk=1
Bolu'lu Veli Ustanin Yeri,"İstasyon, Leyla Atakan Cad. No:10, 41250 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Bolu%27lu+Veli+Ustanin+Yeri/data=!4m7!3m6!1s0x14cb50899cbe8695:0x7a7f6c5c8a6355e2!8m2!3d40.7522427!4d30.0228713!16s%2Fg%2F11h8k_fv8n!19sChIJlYa-nIlQyxQR4lVjilxsf3o?authuser=0&hl=tr&rclk=1
Acara Et Mangal,"Maşukiye, Leyla Atakan Cd. No:49, 41295 Kartepe/Kocaeli",(0262) 312 80 00,info@acaraet.com,https://www.acaraet.com/,https://www.google.com/maps/place/Acara+Et+Mangal/data=!4m7!3m6!1s0x14cb59002fa47d2f:0x3a39e64df40027ab!8m2!3d40.6997619!4d30.1332632!16s%2Fg%2F11y44v9hpt!19sChIJL32kLwBZyxQRqycA9E3mOTo?authuser=0&hl=tr&rclk=1
Acara Et Mangal,"Maşukiye, Leyla Atakan Cd. No:49, 41295 Kartepe/Kocaeli",(0262) 312 80 00,info@acaraet.com,https://www.acaraet.com/,https://www.google.com/maps/place/Acara+Et+Mangal/data=!4m7!3m6!1s0x14cb59002fa47d2f:0x3a39e64df40027ab!8m2!3d40.6997619!4d30.1332632!16s%2Fg%2F11y44v9hpt!19sChIJL32kLwBZyxQRqycA9E3mOTo?authuser=0&hl=tr&rclk=1
Köseköy Packet Burger,"İstasyon, Leyla Atakan Cad. KAPI NO:9-10-11, 41250 Kartepe/Kocaeli",0530 375 81 08,No Email Found,https://www.packetburger.com/,https://www.google.com/maps/place/K%C3%B6sek%C3%B6y+Packet+Burger/data=!4m7!3m6!1s0x14cb5140a71046bf:0x96d594d7dfbe42a0!8m2!3d40.7521602!4d30.0231289!16s%2Fg%2F11svtr9_0z!19sChIJv0YQp0BRyxQRoEK-39eU1ZY?authuser=0&hl=tr&rclk=1
Çıtır Kokoreç,"İstasyon, Leyla Atakan Cad. No:32/B, 41250 Kartepe/Kocaeli",(0262) 373 58 91,No Website,N/A,https://www.google.com/maps/place/%C3%87%C4%B1t%C4%B1r+Kokore%C3%A7/data=!4m7!3m6!1s0x14cb50884591a8b3:0xaea61e24224aff0c!8m2!3d40.7500068!4d30.0222338!16s%2Fg%2F11d_z82f31!19sChIJs6iRRYhQyxQRDP9KIiQepq4?authuser=0&hl=tr&rclk=1
4133 Tantuni,"Fatih Sultan Mehmet, Demokrasi Cd. No:37, 41180 Kartepe/Kocaeli",0530 414 33 41,No Website,N/A,https://www.google.com/maps/place/4133+Tantuni/data=!4m7!3m6!1s0x14cb5bdc064353db:0xb0cbacc75ed61d2!8m2!3d40.7400074!4d30.0173604!16s%2Fg%2F11tns4zcc9!19sChIJ21NDBtxbyxQR0mHtdcy6DAs?authuser=0&hl=tr&rclk=1
Maşukiye Şelale Restaurant,"Maşukiye Şelale Restaurant Dere İçi Mevki, 41290 İzmit, Kocaeli, 41110 İzmit/Kocaeli",(0262) 354 33 25,No Website,N/A,https://www.google.com/maps/place/Ma%C5%9Fukiye+%C5%9Eelale+Restaurant/data=!4m7!3m6!1s0x14cb5845d645aebf:0x9f5ae8e3ddd49ed8!8m2!3d40.686044!4d30.126686!16s%2Fg%2F11f33hmzjw!19sChIJv65F1kVYyxQR2J7U3ePoWp8?authuser=0&hl=tr&rclk=1
Lezzet pide ve lahmacun salonu,"Fatih Sultan Mehmet, 41250 Kartepe/Kocaeli",0537 680 01 41,No Website,N/A,https://www.google.com/maps/place/Lezzet+pide+ve+lahmacun+salonu/data=!4m7!3m6!1s0x14cb5be6364866d9:0xb44d72c789461e33!8m2!3d40.7407925!4d30.0119746!16s%2Fg%2F11h0t4x37c!19sChIJ2WZINuZbyxQRMx5GicdyTbQ?authuser=0&hl=tr&rclk=1
Gaziantep'li çakır kardeşler baklava,"Dumlupınar, Sakıp Sabancı Cd. No:99, 41100 Kartepe/Kocaeli",0555 370 68 58,No Website,N/A,https://www.google.com/maps/place/Gaziantep%27li+%C3%A7ak%C4%B1r+karde%C5%9Fler+baklava/data=!4m7!3m6!1s0x14cb59faa65bf49d:0x68239d4bbb220fa!8m2!3d40.755269!4d30.0201036!16s%2Fg%2F11l2s487_p!19sChIJnfRbpvpZyxQR-iCyu9Q5ggY?authuser=0&hl=tr&rclk=1
Cadde Katık Ataevler Şubesi,"Ataevler, İsmet Paşa Cd. 23/D, 41180 Kartepe/Kocaeli",0541 842 28 08,No Website,N/A,https://www.google.com/maps/place/Cadde+Kat%C4%B1k+Ataevler+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb51f81c08074b:0x29737b2203c390a3!8m2!3d40.7411703!4d30.0486166!16s%2Fg%2F11r16fdw9t!19sChIJSwcIHPhRyxQRo5DDAyJ7cyk?authuser=0&hl=tr&rclk=1
Polatlar Kebap Ve Lahmacun Salonu,"Ulus Mh., 41135 Kartepe/Kocaeli",0546 251 16 91,No Email Found,https://www.facebook.com/?locale=tr_TR,https://www.google.com/maps/place/Polatlar+Kebap+Ve+Lahmacun+Salonu/data=!4m7!3m6!1s0x14cb508d3ae92979:0xf90917ebbe2a2bf6!8m2!3d40.7547149!4d30.0298233!16s%2Fg%2F113dy2psq!19sChIJeSnpOo1QyxQR9isqvusXCfk?authuser=0&hl=tr&rclk=1
Subaşı Ekmek Fırını,"İstasyon, 41135 Kartepe/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Suba%C5%9F%C4%B1+Ekmek+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb508981ab0d19:0x847bd2c5919a7c81!8m2!3d40.7528153!4d30.0229603!16s%2Fg%2F1tfdw5pk!19sChIJGQ2rgYlQyxQRgXyakcXSe4Q?authuser=0&hl=tr&rclk=1
Kartepe Yemek,"Sanayi, Kumluk Sk. No:9, 41040 İzmit/Kocaeli",(0262) 335 52 66,info@kartepeyemek.com.tr,http://www.kartepeyemek.com.tr/,https://www.google.com/maps/place/Kartepe+Yemek/data=!4m7!3m6!1s0x14cb4f66644bfb9d:0x1dd1237bfc8ef0f4!8m2!3d40.7511784!4d29.9546815!16s%2Fg%2F1w3sx0nz!19sChIJnftLZGZPyxQR9PCO_Hsj0R0?authuser=0&hl=tr&rclk=1
Biberzade Çiğköfte & Pilavcızade,"İstasyon, Mithatpaşa Cd. no:51/A, 41310 Kartepe/Kocaeli",0541 530 02 41,No Website,N/A,https://www.google.com/maps/place/Biberzade+%C3%87i%C4%9Fk%C3%B6fte+%26+Pilavc%C4%B1zade/data=!4m7!3m6!1s0x14cb511f7dc4be0d:0x552d3b6a9ce905c1!8m2!3d40.7525655!4d30.0226883!16s%2Fg%2F11vs5mjvj5!19sChIJDb7EfR9RyxQRwQXpnGo7LVU?authuser=0&hl=tr&rclk=1
