Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
MehmET kebap ciğer,"Yenişehir, Dönmez Sk. No:40, 41050 İzmit/Kocaeli",0537 795 56 66,No Website,N/A,https://www.google.com/maps/place/MehmET+kebap+ci%C4%9Fer/data=!4m7!3m6!1s0x14cb4ffadef6b607:0xa1b274eb616b556d!8m2!3d40.7636415!4d29.9651126!16s%2Fg%2F11clygwg1n!19sChIJB7b23vpPyxQRbVVrYet0sqE?authuser=0&hl=tr&rclk=1
Antepkale Kebap,"Yenişehir, Demokrasi Cd. No:66, 41050 İzmit/Kocaeli",(0262) 313 00 33,No Website,N/A,https://www.google.com/maps/place/Antepkale+Kebap/data=!4m7!3m6!1s0x14cb4f087e8748d9:0x42fa3ecaec0a6cca!8m2!3d40.7633955!4d29.9633406!16s%2Fg%2F11p5qlx2m2!19sChIJ2UiHfghPyxQRymwK7Mo--kI?authuser=0&hl=tr&rclk=1
Aslar Kebap Salonu,"Karabaş, Cengiz Topel Cd. No:16, 41040 İzmit/Kocaeli",(0262) 321 47 77,No Website,N/A,https://www.google.com/maps/place/Aslar+Kebap+Salonu/data=!4m7!3m6!1s0x14cb4f8771bd7f45:0x86ddc05735cb339d!8m2!3d40.764479!4d29.9355666!16s%2Fg%2F1tlr2kwr!19sChIJRX-9cYdPyxQRnTPLNVfA3YY?authuser=0&hl=tr&rclk=1
Tamsos Döner İzmit,"İÇ KAPI, KARABAŞ MAH. CENGİZ TOPEL CAD. KÖRFEZ APT. NO: 22, NO: B, 41040 İzmit/Kocaeli",0543 747 01 41,Error Accessing Site,https://www.google.com/url?q=https://www.tamsosdoner.com/&opi=79508299&sa=U&ved=0ahUKEwjO2tvhx5WMAxXpBtsEHW-_OPoQ61gIGigS&usg=AOvVaw1JRwuXmNIJuZYG1WBB2XB6,https://www.google.com/maps/place/Tamsos+D%C3%B6ner+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f151af5684f:0xb96a76d69ac336a4!8m2!3d40.7645239!4d29.9360242!16s%2Fg%2F11w2mjybsy!19sChIJT2j1GhVPyxQRpDbDmtZ2ark?authuser=0&hl=tr&rclk=1
KÖZZ Ocakbaşı İzmit,"Sabancı Kültür Merkezi Yanı, Ömerağa, Oramiral Salim Dervişoğlu Cd. No:6, 41200 İzmit/Kocaeli",(0262) 322 79 70,No Website,N/A,https://www.google.com/maps/place/K%C3%96ZZ+Ocakba%C5%9F%C4%B1+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5aaafe7925c3:0xad0088aef5464827!8m2!3d40.760711!4d29.9299!16s%2Fg%2F1tglw9gw!19sChIJwyV5_qpayxQRJ0hG9a6IAK0?authuser=0&hl=tr&rclk=1
Sarmaşık Restaurant,"Kadıköy, Gelibolu Sk No: 10/A, 41050 İzmit/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Sarma%C5%9F%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4f942c0eeb93:0x16d3bfdc3f217fa1!8m2!3d40.766745!4d29.942378!16s%2Fg%2F11vyxpdhgp!19sChIJk-sOLJRPyxQRoX8hP9y_0xY?authuser=0&hl=tr&rclk=1
Cafe Kristo İzmit,"Tepecik, Fethiye Cd. No:56, 41200 İzmit/Kocaeli",(0262) 321 14 50,bilgi@cafekristo.com,https://www.google.com/url?q=http://www.cafekristo.com/&opi=79508299&sa=U&ved=0ahUKEwjF3Ibpx5WMAxWcRvEDHV_3NdQQ61gIGigQ&usg=AOvVaw22bTHr2PugpU5hPBTMiIRz,https://www.google.com/maps/place/Cafe+Kristo+%C4%B0zmit/data=!4m7!3m6!1s0x14cb458043f50605:0xd931a34c1f096687!8m2!3d40.7655505!4d29.9259896!16s%2Fg%2F11b808hb70!19sChIJBQb1Q4BFyxQRh2YJH0yjMdk?authuser=0&hl=tr&rclk=1
Masala Kebap,"Körfez Mahallesi, Berk Sokak No:1 - Dolphin AVM Karşısı, 41040 İzmit/Kocaeli",(0262) 324 40 70,info@masalakebap.com,https://www.google.com/url?q=https://www.masalakebap.com/&opi=79508299&sa=U&ved=0ahUKEwiAw6_rx5WMAxWvQ_EDHWoiN6EQ61gIFCgQ&usg=AOvVaw2SS3nqRiRQEYpDEH8PuBXy,https://www.google.com/maps/place/Masala+Kebap/data=!4m7!3m6!1s0x14cb4f87d7a3f2eb:0x5953f0cb1e4e4c0f!8m2!3d40.7647183!4d29.9401826!16s%2Fg%2F11bz_vjj_c!19sChIJ6_Kj14dPyxQRD0xOHsvwU1k?authuser=0&hl=tr&rclk=1
Bursa Kebabçısı,"Ömerağa, Hürriyet Cd. No:91, 41300 İzmit/Kocaeli",(0262) 331 31 19,ybbursakebap@gmail.com,https://www.google.com/url?q=http://bursakebapcisiizmit.com/&opi=79508299&sa=U&ved=0ahUKEwjW6OXux5WMAxV5B9sEHQRwBg4Q61gIFSgQ&usg=AOvVaw3o7E8r8yqzOBpR_x8mk3pn,https://www.google.com/maps/place/Bursa+Kebab%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4581c6a8c559:0x551c7b09afc6066b!8m2!3d40.7634548!4d29.9271169!16s%2Fg%2F1tf90tl9!19sChIJWcWoxoFFyxQRawbGrwl7HFU?authuser=0&hl=tr&rclk=1
Kocabey Konyali Etli Ekmek,"Kadıköy Mah. Bulvar Cad. No: 41, Kadıköy, Esendal Sk., 41050 Kocaeli/İzmit/Kocaeli",(0262) 331 28 01,No Website,N/A,https://www.google.com/maps/place/Kocabey+Konyali+Etli+Ekmek/data=!4m7!3m6!1s0x14cb4f8c8388a907:0xdf02ed76c1f95a90!8m2!3d40.7649087!4d29.9485847!16s%2Fg%2F1tg_1b1h!19sChIJB6mIg4xPyxQRkFr5wXbtAt8?authuser=0&hl=tr&rclk=1
Fiskos Lounge Anıtpark,"KENT MERKEZİ ANITPARK, Kadıköy, Vezir Sk. NO:5, 41040 İzmit/Kocaeli",0542 722 12 31,No Website,N/A,https://www.google.com/maps/place/Fiskos+Lounge+An%C4%B1tpark/data=!4m7!3m6!1s0x14cb4f272f1bc36b:0x1aa6a3831767930e!8m2!3d40.7665634!4d29.9413051!16s%2Fg%2F11rnk0jb9v!19sChIJa8MbLydPyxQRDpNnF4Ojpho?authuser=0&hl=tr&rclk=1
Sofram Pide Bank,"Karabaş, Cengiz Topel Cd. No:22, 41040 İzmit/Kocaeli",(0262) 321 18 27,No Email Found,https://www.google.com/url?q=https://soframpidebank.eatbu.com/&opi=79508299&sa=U&ved=0ahUKEwif9Zz1x5WMAxWfRPEDHaWIPd4Q61gIGCgQ&usg=AOvVaw3i8MOV6tiP_m_ADqZs2oJ4,https://www.google.com/maps/place/Sofram+Pide+Bank/data=!4m7!3m6!1s0x14cb4f311d096633:0xccf3038d9dfb434!8m2!3d40.7645294!4d29.9359778!16s%2Fg%2F1q670xfpq!19sChIJM2YJHTFPyxQRNLTf2Tgwzww?authuser=0&hl=tr&rclk=1
Tarihi Köfteci Niyazi,"Yenişehir, Gazi Mustafa Kemal Blv. No:82/A, 41050 İzmit/Kocaeli",(0262) 324 85 95,No Website,N/A,https://www.google.com/maps/place/Tarihi+K%C3%B6fteci+Niyazi/data=!4m7!3m6!1s0x14cb4fefb5d1e7eb:0x2fab3df00e1f3290!8m2!3d40.7671124!4d29.9578385!16s%2Fg%2F1q674bw8x!19sChIJ6-fRte9PyxQRkDIfDvA9qy8?authuser=0&hl=tr&rclk=1
Izmit Yelken Kulubu,"Kozluk, Oramiral Salim Dervişoğlu Cd. No:1, 41200 İzmit/Kocaeli",0850 335 1954,No Website,N/A,https://www.google.com/maps/place/Izmit+Yelken+Kulubu/data=!4m7!3m6!1s0x14cb458540239369:0x9d808d897293d77c!8m2!3d40.7609088!4d29.9175645!16s%2Fg%2F11c5gdp2fw!19sChIJaZMjQIVFyxQRfNeTcomNgJ0?authuser=0&hl=tr&rclk=1
Best Simit Cafe,"Karabaş, Cengiz Topel Cd. No:36, 41900 İzmit/Kocaeli",(0262) 324 00 00,No Website,N/A,https://www.google.com/maps/place/Best+Simit+Cafe/data=!4m7!3m6!1s0x14cb4f87bcc398e3:0x3322fa10d4d79a58!8m2!3d40.7647281!4d29.9374017!16s%2Fg%2F1tsyxwnv!19sChIJ45jDvIdPyxQRWJrX1BD6IjM?authuser=0&hl=tr&rclk=1
Kebapçı Mehmet Usta,"Çenedağ, Denizciler Cd. No:17 D:2a, 41900 Derince/Kocaeli",(0262) 229 87 44,No Email Found,https://www.google.com/url?q=https://instagram.com/kebapcimehmetusta&opi=79508299&sa=U&ved=0ahUKEwjtsvf9x5WMAxU2A9sEHWRNGPcQ61gIFSgQ&usg=AOvVaw0nePjSUPUjN0ljrvtlsEuE,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1+Mehmet+Usta/data=!4m7!3m6!1s0x14cb4654d83a064d:0x2a5b85839fbd870d!8m2!3d40.757589!4d29.836052!16s%2Fg%2F113h7w0zy!19sChIJTQY62FRGyxQRDYe9n4OFWyo?authuser=0&hl=tr&rclk=1
Kuru Fasulyeci Ziya,"Karabaş, Osmanbey Gç. No:10, 41040 İzmit/Kocaeli",0531 653 25 26,No Email Found,https://www.google.com/url?q=https://kurufasulyeciziya.eatbu.com/&opi=79508299&sa=U&ved=0ahUKEwiokdyAyJWMAxXIbvEDHb4uEYwQ61gIGCgQ&usg=AOvVaw1XLaUwJclP1ivmD2ncVY9b,https://www.google.com/maps/place/Kuru+Fasulyeci+Ziya/data=!4m7!3m6!1s0x14cb450eb336ca6d:0xb1f78026c4d31546!8m2!3d40.7643947!4d29.931109!16s%2Fg%2F11fncq_ytj!19sChIJbco2sw5FyxQRRhXTxCaA97E?authuser=0&hl=tr&rclk=1
Fiskkos Cafe Restaurant,"Körfez, Hafız Binbaşı Cd. No:7, 41040 İzmit/Kocaeli",0530 610 64 41,No Website,N/A,https://www.google.com/maps/place/Fiskkos+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f333d9fb3c7:0x8daa37ceaaae4980!8m2!3d40.7630781!4d29.9393618!16s%2Fg%2F11g4cjwl61!19sChIJx7OfPTNPyxQRgEmuqs43qo0?authuser=0&hl=tr&rclk=1
Olta Balık,"Ömerağa, Salim Dervişoğlu Cd (Oramiral Salim Dervişoğlu Cd.), 41300 İzmit/Kocaeli",(0262) 322 90 96,No Website,N/A,https://www.google.com/maps/place/Olta+Bal%C4%B1k/data=!4m7!3m6!1s0x14cb458ff4d8b283:0x5583f2535e80f83d!8m2!3d40.760812!4d29.930585!16s%2Fg%2F1tj4_y6d!19sChIJg7LY9I9FyxQRPfiAXlPyg1U?authuser=0&hl=tr&rclk=1
Lotus Meat,"Yenişehir, Dönmez Sk., 41040 İzmit/Kocaeli",0506 871 49 28,info@lafloraotel.com,https://www.google.com/url?q=https://lafloraotel.com/restaurant/lotus-1&opi=79508299&sa=U&ved=0ahUKEwilyruHyJWMAxVBSvEDHcOcOCIQ61gIGigQ&usg=AOvVaw0fvDhvBM_ZFCfNbmj4VFsH,https://www.google.com/maps/place/Lotus+Meat/data=!4m7!3m6!1s0x14cb4f1eb6bbb193:0x9badc0bd4cce3c92!8m2!3d40.7658064!4d29.9660805!16s%2Fg%2F11hdjhm653!19sChIJk7G7th5PyxQRkjzOTL3ArZs?authuser=0&hl=tr&rclk=1
Hoşgör Pastaneleri,"Karabaş, Cumhuriyet Cd. No:190, 41040 İzmit/Kocaeli",(0262) 322 55 35,No Email Found,https://www.google.com/url?q=http://www.hosgorpastaneleri.com/&opi=79508299&sa=U&ved=0ahUKEwiF_LCLyJWMAxW3QPEDHQRVLb0Q61gIFSgQ&usg=AOvVaw2MXK-xIf2YHtx0TVjXs5wo,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastaneleri/data=!4m7!3m6!1s0x14cb4613fa4f3571:0xb98beb7dbd4230ac!8m2!3d40.7641667!4d29.9341667!16s%2Fg%2F1v86h0r1!19sChIJcTVP-hNGyxQRrDBCvX3ri7k?authuser=0&hl=tr&rclk=1
İntiba Döner - İzmit,"Körfez, İstanbul İzmit Yanyolu No:137 No:137, 41040 İzmit/Kocaeli",0850 644 5775,info@intiba.com.tr,https://www.google.com/url?q=http://www.intiba.com.tr/&opi=79508299&sa=U&ved=0ahUKEwiN9OKNyJWMAxXvRPEDHRSKGrgQ61gIFSgQ&usg=AOvVaw0WBOyIUztAhVZlLzQfFSWQ,https://www.google.com/maps/place/%C4%B0ntiba+D%C3%B6ner+-+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f8ba9fa58c7:0xe62851d5e7327ad0!8m2!3d40.7629711!4d29.9478727!16s%2Fg%2F11by_ldj2t!19sChIJx1j6qYtPyxQR0Hoy59VRKOY?authuser=0&hl=tr&rclk=1
Bolu Lezzet Lokantası,"Karabaş, Akça Cami Cd., 41040 İzmit/Kocaeli",0531 784 45 88,No Website,N/A,https://www.google.com/maps/place/Bolu+Lezzet+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f80c16b6d4b:0xa7948f32e930f1e!8m2!3d40.7661174!4d29.9337705!16s%2Fg%2F11ggbd1v2d!19sChIJS21rwYBPyxQRHg-TLvNIeQo?authuser=0&hl=tr&rclk=1
Cafe Tramway,"Pertev Paşa Cd.,Karabaş Mahallesi, 41040 İzmit/Kocaeli, 41100 İzmit/Kocaeli",(0262) 331 01 30,No Website,N/A,https://www.google.com/maps/place/Cafe+Tramway/data=!4m7!3m6!1s0x14cb457ee495e755:0x37376f6d39bdafbd!8m2!3d40.762203!4d29.931117!16s%2Fg%2F11f3qyh07w!19sChIJVeeV5H5FyxQRva-9OW1vNzc?authuser=0&hl=tr&rclk=1
Bobgel Döner,"İstiklal Caddesi, Karabaş, Gümüşlü Sk. No:10, 41040 İzmit/Kocaeli",(0262) 322 25 61,No Website,N/A,https://www.google.com/maps/place/Bobgel+D%C3%B6ner/data=!4m7!3m6!1s0x14cb4f874e7d7179:0xf2b5034c5471a3e!8m2!3d40.765106!4d29.933612!16s%2Fg%2F11bzzg8z15!19sChIJeXF9TodPyxQRPhpHxTRQKw8?authuser=0&hl=tr&rclk=1
KEBO İZMİT,"Körfez, Şht. Rafet Karacan Blv 4A, 41040 İzmit/Kocaeli",0850 259 5231,No Website,N/A,https://www.google.com/maps/place/KEBO+%C4%B0ZM%C4%B0T/data=!4m7!3m6!1s0x14cb4feb2c9d6c15:0x21f78807738b25eb!8m2!3d40.7650777!4d29.9393685!16s%2Fg%2F11wp_8_wd_!19sChIJFWydLOtPyxQR6yWLcweI9yE?authuser=0&hl=tr&rclk=1
Ala Restaurant,"metropol avn, Kemalpaşa, Cumhuriyet Cd. Kat:4, 41200 İzmit/Kocaeli",0541 485 54 70,No Website,N/A,https://www.google.com/maps/place/Ala+Restaurant/data=!4m7!3m6!1s0x14cb457993e198b5:0x24bb292a43189934!8m2!3d40.7622974!4d29.9205501!16s%2Fg%2F11pv372y63!19sChIJtZjhk3lFyxQRNJkYQyopuyQ?authuser=0&hl=tr&rclk=1
Kâfi restoran-meyhane,"yahyaptan mah, Sami Sk. no:9, 41100 İzmit/Kocaeli",0532 154 15 51,No Website,N/A,https://www.google.com/maps/place/K%C3%A2fi+restoran-meyhane/data=!4m7!3m6!1s0x14cb4f6b5876b549:0x8bd028ff3862b54a!8m2!3d40.772058!4d29.969891!16s%2Fg%2F11jnpt_4yd!19sChIJSbV2WGtPyxQRSrViOP8o0Is?authuser=0&hl=tr&rclk=1
Manifesto Sahne,"Ömerağa, Oramiral Salim Dervişoğlu Cd. No:76.D, 41300 İzmit/Kocaeli",0530 716 91 41,No Website,N/A,https://www.google.com/maps/place/Manifesto+Sahne/data=!4m7!3m6!1s0x14cb45514fdd0e21:0xf0daffcdfacd090d!8m2!3d40.7607239!4d29.9302749!16s%2Fg%2F11rcws7f43!19sChIJIQ7dT1FFyxQRDQnN-s3_2vA?authuser=0&hl=tr&rclk=1
Happymoon's Cafe,"Arastapark AVM, Yahyakaptan, Akasyalar Cd. No:24 kat:2, 41050 İzmit/Kocaeli",(0262) 311 75 32,No Email Found,https://www.google.com/url?q=http://www.happymoons.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjg08GiyJWMAxVlBdsEHV6uFKwQ61gIFygS&usg=AOvVaw0VDb7QZOYkCpTo_wjkI-e1,https://www.google.com/maps/place/Happymoon%27s+Cafe/data=!4m7!3m6!1s0x14cb501e7d5a2ad5:0x6232f163c2079d25!8m2!3d40.7671045!4d29.975776!16s%2Fg%2F11cjlw7f28!19sChIJ1SpafR5QyxQRJZ0HwmPxMmI?authuser=0&hl=tr&rclk=1
Deniz Yıldızı Balık Restaurant,"Ömerağa, Abdurrahman Yüksel Cd. 9/3 D:172, 41040 İzmit/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Deniz+Y%C4%B1ld%C4%B1z%C4%B1+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4562912ab3bf:0x46d9bfff272c77b9!8m2!3d40.7652719!4d29.9300963!16s%2Fg%2F1hc0zw2ck!19sChIJv7MqkWJFyxQRuXcsJ_-_2UY?authuser=0&hl=tr&rclk=1
PWB Peanut Waffle Belgium İzmit,"Karabaş, Asım Efendi Sk. No:22/A, 41001 İzmit/Kocaeli",(0262) 223 42 41,No Website,N/A,https://www.google.com/maps/place/PWB+Peanut+Waffle+Belgium+%C4%B0zmit/data=!4m7!3m6!1s0x14cb456fc0dc34a5:0xd85bc1a5121718eb!8m2!3d40.7633236!4d29.9362801!16s%2Fg%2F11v652kw7t!19sChIJpTTcwG9FyxQR6xgXEqXBW9g?authuser=0&hl=tr&rclk=1
Nakarat,"Kozluk, Ruşen Hakkı Cd. No:2, 41300 İzmit/Kocaeli",(0262) 331 44 00,No Website,N/A,https://www.google.com/maps/place/Nakarat/data=!4m7!3m6!1s0x14cb4585b82a3179:0xf28bccc4c77f4c60!8m2!3d40.7628791!4d29.9183072!16s%2Fg%2F11gdmf862l!19sChIJeTEquIVFyxQRYEx_x8TMi_I?authuser=0&hl=tr&rclk=1
Antep kebap evi,"Karabaş mahallesi Süleymanpaşa sokak Ünsal iş merkezi, no27/A, 41000 İzmit/Kocaeli",0535 287 52 84,No Website,N/A,https://www.google.com/maps/place/Antep+kebap+evi/data=!4m7!3m6!1s0x14cb4535cde0b713:0x831ee293fbbe8f1f!8m2!3d40.7631534!4d29.935824!16s%2Fg%2F11hzqgwdgy!19sChIJE7fgzTVFyxQRH4---5PiHoM?authuser=0&hl=tr&rclk=1
Cilve Yeni Nesil Meyhane,"Yenişehir, Demokrasi Cd. No:25, 41050 İzmit/Kocaeli",0549 761 21 00,No Website,N/A,https://www.google.com/maps/place/Cilve+Yeni+Nesil+Meyhane/data=!4m7!3m6!1s0x14cb4ff467563a49:0x35c18a7c33a41036!8m2!3d40.7629815!4d29.9637085!16s%2Fg%2F11s9y4t79q!19sChIJSTpWZ_RPyxQRNhCkM3yKwTU?authuser=0&hl=tr&rclk=1
Twinss,"Karabaş Mahallesi Hürriyet Caddesi Hürriyet Apartmanı, No:159 Daire:4, 41100 İzmit/Kocaeli",0533 581 41 00,No Email Found,https://www.google.com/url?q=https://twinss.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj4_KOvyJWMAxUERvEDHUhHJTsQ61gIGCgQ&usg=AOvVaw1y81DqCLd5HRmDgQ3PXD41,https://www.google.com/maps/place/Twinss/data=!4m7!3m6!1s0x14cb45bca5fd0199:0xbca6586521ca6bc0!8m2!3d40.7644401!4d29.9332259!16s%2Fg%2F11t3wd78_v!19sChIJmQH9pbxFyxQRwGvKIWVYprw?authuser=0&hl=tr&rclk=1
TEPE CAFE & RESTORAN,"Kabaoğlu, Kabaoğlu Mahallesi, Kocaeli Ünv. Araştırma Hastanesi Yanı Umuttepe Kampüsü, 41000 İzmit/Kocaeli",(0262) 303 78 37,No Website,N/A,https://www.google.com/maps/place/TEPE+CAFE+%26+RESTORAN/data=!4m7!3m6!1s0x14cb4e8cb7bb75a7:0x300be2253335f670!8m2!3d40.8234432!4d29.9167358!16s%2Fg%2F11g_jbjxr!19sChIJp3W7t4xOyxQRcPY1MyXiCzA?authuser=0&hl=tr&rclk=1
Şen Yuvam Lokantası,"Çukurbağ, İnönü Cd. No:270, 41300 İzmit/Kocaeli",(0262) 321 39 63,No Email Found,https://www.google.com/url?q=http://www.firmasec.com/firma/rmmykr-sen-yuvam-lokantasi/&opi=79508299&sa=U&ved=0ahUKEwjc4u6zyJWMAxWiR_EDHUSMNdoQ61gIFCgQ&usg=AOvVaw1yafaiYh4BDzwFK7ZtVho1,https://www.google.com/maps/place/%C5%9Een+Yuvam+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f80c3377ab3:0xd903c50b4df86e55!8m2!3d40.7664642!4d29.9326855!16s%2Fg%2F1tfthjxz!19sChIJs3o3w4BPyxQRVW74TQvFA9k?authuser=0&hl=tr&rclk=1
Balıkçı Hamdi,"Ömerağa, Oramiral Salim Dervişoğlu Cd. No:7, 41300 İzmit/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Bal%C4%B1k%C3%A7%C4%B1+Hamdi/data=!4m7!3m6!1s0x14cb4578cd6f3665:0xd60cecc1c9203a6c!8m2!3d40.7601706!4d29.9288898!16s%2Fg%2F1tcy_w2l!19sChIJZTZvzXhFyxQRbDogycHsDNY?authuser=0&hl=tr&rclk=1
Kocaeli köfte,"Kadıköy, Bağdat Cd. 104B, 41050 İzmit/Kocaeli",0532 225 28 08,No Website,N/A,https://www.google.com/maps/place/Kocaeli+k%C3%B6fte/data=!4m7!3m6!1s0x14cb4fd8091b5c65:0x422a9d5973b2cbf1!8m2!3d40.7673151!4d29.9485899!16s%2Fg%2F11r9sjnw7f!19sChIJZVwbCdhPyxQR8cuyc1mdKkI?authuser=0&hl=tr&rclk=1
Seka Pilavcısı Yürüyüş Yolu,"Karabaş, Cengiz Topel Cd. NO:26-D D:E, 41040 İzmit/Kocaeli",(0262) 322 58 58,Error Accessing Site,https://www.google.com/url?q=https://sekapilavcisi.com/&opi=79508299&sa=U&ved=0ahUKEwjgzNa6yJWMAxUSRfEDHVPjCCgQ61gIGCgQ&usg=AOvVaw0pFpaot5IdYiCwHIfNvnJ5,https://www.google.com/maps/place/Seka+Pilavc%C4%B1s%C4%B1+Y%C3%BCr%C3%BCy%C3%BC%C5%9F+Yolu/data=!4m7!3m6!1s0x14cb4f879feb1999:0x4933351683ae91f0!8m2!3d40.7646185!4d29.9366906!16s%2Fg%2F11c1xjm759!19sChIJmRnrn4dPyxQR8JGugxY1M0k?authuser=0&hl=tr&rclk=1
Çetin Balık Restoran,"Ömerağa, Oramiral Salim Dervişoğlu Cd. no:7/B, 41300 İzmit/Kocaeli",(0262) 322 06 53,No Website,N/A,https://www.google.com/maps/place/%C3%87etin+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb4582d391da27:0x677d74ff5899f598!8m2!3d40.7607562!4d29.9294847!16s%2Fg%2F11h5d1krsz!19sChIJJ9qR04JFyxQRmPWZWP90fWc?authuser=0&hl=tr&rclk=1
Kadıköy Döner İzmit,"Kadıköy, Bağdat Cd. no:100, 41100 İzmit/Kocaeli",0535 842 54 41,No Website,N/A,https://www.google.com/maps/place/Kad%C4%B1k%C3%B6y+D%C3%B6ner+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fa11a14e1b7:0xeeecef63bf09797e!8m2!3d40.7673634!4d29.9480894!16s%2Fg%2F11hykh1cxh!19sChIJt-EUGqFPyxQRfnkJv2Pv7O4?authuser=0&hl=tr&rclk=1
Yeşildağlar Et,"D-130 KARAYOLU CADDESİ NO:183, 41030 Başiskele/Kocaeli",(0262) 343 43 46,No Email Found,https://www.google.com/url?q=http://www.yesildaglar.com/&opi=79508299&sa=U&ved=0ahUKEwifhJPByJWMAxVKA9sEHTeEDzIQ61gIEygO&usg=AOvVaw3sgqkCoBvYiEnNAUkIykvK,https://www.google.com/maps/place/Ye%C5%9Filda%C4%9Flar+Et/data=!4m7!3m6!1s0x14cb445e6d314589:0x2cec06428d195c5c!8m2!3d40.7133558!4d29.9225622!16s%2Fg%2F11b_3fwx0b!19sChIJiUUxbV5EyxQRXFwZjUIG7Cw?authuser=0&hl=tr&rclk=1
The House Cafe İzmit,"Yenişehir, Konak Sk. No: 19, 41050 İzmit/Kocaeli",0506 871 49 26,No Email Found,https://www.google.com/url?q=http://www.thehousecafe.com/&opi=79508299&sa=U&ved=0ahUKEwjFpsHDyJWMAxVHRfEDHYn-OeEQ61gIFSgQ&usg=AOvVaw08iM-Vawicph4NuBPUNwFM,https://www.google.com/maps/place/The+House+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f40a6e461b9:0x96504557dfa86b78!8m2!3d40.7659823!4d29.9666466!16s%2Fg%2F11ss57gl29!19sChIJuWHkpkBPyxQReGuo31dFUJY?authuser=0&hl=tr&rclk=1
Always waffle izmit şubesi,"Karabaş, Şht. Musa Sk. no10/A, 41040 İzmit/Kocaeli",0505 161 04 41,No Website,N/A,https://www.google.com/maps/place/Always+waffle+izmit+%C5%9Fubesi/data=!4m7!3m6!1s0x14cb4fc8a3215a65:0xfb6892745d803964!8m2!3d40.7643164!4d29.9376733!16s%2Fg%2F11wfv1djj9!19sChIJZVoho8hPyxQRZDmAXXSSaPs?authuser=0&hl=tr&rclk=1
Manu Burger,"Önen Apartmanı, Karabaş, Süleymanpaşa Sk No:25/A, 41040 İzmit/Kocaeli",Telefon Yok,No Email Found,https://www.google.com/url?q=https://www.instagram.com/izmitmanuburger.co/&opi=79508299&sa=U&ved=0ahUKEwiH78fJyJWMAxUAAtsEHUmMBSMQ61gIFigO&usg=AOvVaw0H5ekDEDN7dm6ZbjGSpijk,https://www.google.com/maps/place/Manu+Burger/data=!4m7!3m6!1s0x14cb452afec7b515:0x4b3cdbb9a2843c23!8m2!3d40.7631657!4d29.9357906!16s%2Fg%2F11y3h8949v!19sChIJFbXH_ipFyxQRIzyEornbPEs?authuser=0&hl=tr&rclk=1
Mis Sandwich,"Ömerağa, Abdurrahman Yüksel Cd. Belsa plaza No: 9 D:3-4 Blok, 41300 İzmit/Kocaeli",0533 457 54 41,No Website,N/A,https://www.google.com/maps/place/Mis+Sandwich/data=!4m7!3m6!1s0x14cb453630e3cd87:0xd4757ba48779235a!8m2!3d40.7651406!4d29.929524!16s%2Fg%2F11q46mpbj0!19sChIJh83jMDZFyxQRWiN5h6R7ddQ?authuser=0&hl=tr&rclk=1
Özkılıç Aspava Lounge,"Yenişehir, Demokrasi Cd. No:65, 41040, 41200 İzmit/Kocaeli",(0262) 311 46 46,iletisim@ozkilicaspava.com.tr,https://www.google.com/url?q=https://www.ozkilicaspava.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjoocrOyJWMAxV8RvEDHSsiFLIQ61gIFCgQ&usg=AOvVaw1Vkq7B2MSWQ_3amskRVYA9,https://www.google.com/maps/place/%C3%96zk%C4%B1l%C4%B1%C3%A7+Aspava+Lounge/data=!4m7!3m6!1s0x14cb4fb3b12f19a7:0xf61d4637eed58170!8m2!3d40.7632347!4d29.9599681!16s%2Fg%2F11l6j4rdww!19sChIJpxkvsbNPyxQRcIHV7jdGHfY?authuser=0&hl=tr&rclk=1
