Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Ouzo Roof Restaurant,"Fenerbahçe, Fener Kalamış Cd. No:38, 34726 Kadıköy/İstanbul",(0216) 400 00 30,info@ouzorestaurant.com,http://www.ouzorestaurant.com/,https://www.google.com/maps/place/Ouzo+Roof+Restaurant/data=!4m7!3m6!1s0x14cab87e22853dbb:0x42514292a4026b04!8m2!3d40.9777218!4d29.0416057!16s%2Fg%2F11cjkq1m8_!19sChIJuz2FIn64yhQRBGsCpJJCUUI?authuser=0&hl=tr&rclk=1
Güler Osmanlı Mutfağı,"Hasanpaşa, Kurbağalıdere Cd. No:74, 34722 Kadıköy/İstanbul",(0216) 348 22 45,guler@osmanlimutfagi.com.tr,http://www.osmanlimutfagi.com/,https://www.google.com/maps/place/G%C3%BCler+Osmanl%C4%B1+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cab874bc081979:0x7feb34b61a954ed9!8m2!3d40.994778!4d29.0412267!16s%2Fg%2F1tds8xsk!19sChIJeRkIvHS4yhQR2U6VGrY0638?authuser=0&hl=tr&rclk=1
Radika Restaurant,"Koşuyolu, Kalfa Çeşmesi Sk. No:30, 34718 Kadıköy/İstanbul",0531 310 63 15,No Email Found,https://q-r.ltd/a8920,https://www.google.com/maps/place/Radika+Restaurant/data=!4m7!3m6!1s0x14cab811a529dec3:0x5ffea744e22e2a2f!8m2!3d41.0104011!4d29.0408698!16s%2Fg%2F1tgtznpw!19sChIJw94ppRG4yhQRLyou4kSn_l8?authuser=0&hl=tr&rclk=1
Lusnika Kafe,"Osmanağa, Üzerlik Sk No:11, 34714 Kadıköy/İstanbul",0505 826 82 88,No Website,N/A,https://www.google.com/maps/place/Lusnika+Kafe/data=!4m7!3m6!1s0x14cac7b749c9ecdf:0x882dfbf964ea6658!8m2!3d40.9902817!4d29.0257642!16s%2Fg%2F113h_z9xl!19sChIJ3-zJSbfHyhQRWGbqZPn7LYg?authuser=0&hl=tr&rclk=1
"Selfish Tapas, Seafood & Wine","Caferağa, Moda Cd. No:77/A, 34710 Kadıköy/İstanbul",0533 363 54 28,No Website,N/A,"https://www.google.com/maps/place/Selfish+Tapas,+Seafood+%26+Wine/data=!4m7!3m6!1s0x14cab969e6cb0255:0xb376b1ce738582b3!8m2!3d40.9860092!4d29.025397!16s%2Fg%2F11j01nn0y9!19sChIJVQLL5mm5yhQRs4KFc86xdrM?authuser=0&hl=tr&rclk=1"
Zapata Burger,"Caferağa, Sakız Sk. No:1 D:C, 34710 Kadıköy/İstanbul",(0216) 550 06 56,No Website,N/A,https://www.google.com/maps/place/Zapata+Burger/data=!4m7!3m6!1s0x14cab866fbab128f:0x1f2b0bf76fb2a7a8!8m2!3d40.987786!4d29.026163!16s%2Fg%2F12hnrdwm9!19sChIJjxKr-2a4yhQRqKeyb_cLKx8?authuser=0&hl=tr&rclk=1
Asmalı Bahçe,"Osmanağa, Kuşdili Cd. No:40, 34714 Kadıköy/İstanbul",(0216) 338 12 38,No Email Found,http://www.kadikoyasmalibahce.com/,https://www.google.com/maps/place/Asmal%C4%B1+Bah%C3%A7e/data=!4m7!3m6!1s0x14cab86f8ac8053f:0x2217c40dec7e353e!8m2!3d40.9887349!4d29.0328459!16s%2Fg%2F11b7q0gtrt!19sChIJPwXIim-4yhQRPjV-7A3EFyI?authuser=0&hl=tr&rclk=1
Cafe Jêle,"Osmanağa, Ali Suavi Sk. 22/A, 34714 Kadıköy/İstanbul",0543 177 03 23,Error Accessing Site,https://instagram.com/cafejele,https://www.google.com/maps/place/Cafe+J%C3%AAle/data=!4m7!3m6!1s0x14cab8658b3cb18f:0x2d58eff231aa148b!8m2!3d40.9891887!4d29.0302677!16s%2Fg%2F11dxd0_1wy!19sChIJj7E8i2W4yhQRixSqMfLvWC0?authuser=0&hl=tr&rclk=1
Kipos Balık - Ayvalık Cunda Mutfağı,"cenapşahabettin, Koşuyolu, Cenap Şahabettin Sokağı No:128, 34718 Kadıköy/İstanbul",(0216) 340 84 54,iletisim@kiposbalik.com,http://www.kiposbalik.com/,https://www.google.com/maps/place/Kipos+Bal%C4%B1k+-+Ayval%C4%B1k+Cunda+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cab8100bef5463:0x4f279d0ec3e48ebf!8m2!3d41.006923!4d29.033276!16s%2Fg%2F1tjbcf6h!19sChIJY1TvCxC4yhQRv47kww6dJ08?authuser=0&hl=tr&rclk=1
Piraye Taş Plak Meyhanesi,"Osmanağa Mahallesi, Serasker Cad. Mimar Çıkmazı No:8/A, 34714 Kadıköy/İstanbul",(0216) 330 57 52,No Website,N/A,https://www.google.com/maps/place/Piraye+Ta%C5%9F+Plak+Meyhanesi/data=!4m7!3m6!1s0x14cab86600fae157:0xb3ec18b396f83efe!8m2!3d40.9896828!4d29.0283837!16s%2Fg%2F1pp2wym6_!19sChIJV-H6AGa4yhQR_j74lrMY7LM?authuser=0&hl=tr&rclk=1
Panzarotti Kadıköy,"Osmanağa, Kıvanç Sk. No:5, 34710 Kadıköy/İstanbul",0850 840 8328,No Email Found,http://panzarotti.istanbul/,https://www.google.com/maps/place/Panzarotti+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab9fff61f6051:0xc61ec7b5a4d9fe3f!8m2!3d40.9919228!4d29.0287855!16s%2Fg%2F11h_vx7q3t!19sChIJUWAf9v-5yhQRP_7ZpLXHHsY?authuser=0&hl=tr&rclk=1
Kirpi Erenköy,"Bağdat Caddesi No.325 A 1-2, 34728 Kadıköy/İstanbul",,"ik@kirpirestaurant.com.tr, info@kirpirestaurant.com.tr",http://www.kirpicafe.com/,https://www.google.com/maps/place/Kirpi+Erenk%C3%B6y/data=!4m7!3m6!1s0x14cac774e72ddf6b:0x200c1d26371cfcac!8m2!3d40.9653764!4d29.0718876!16s%2Fg%2F1tr46wf1!19sChIJa98t53THyhQRrPwcNyYdDCA?authuser=0&hl=tr&rclk=1
mutfakkoz,"Kozyatağı, Kaya Sultan Sokağı No:27-B, 34742 Kadıköy/İstanbul",0551 636 44 55,luciano@latinotype.com,http://www.mutfakkoz.com/,https://www.google.com/maps/place/mutfakkoz/data=!4m7!3m6!1s0x14cac72cb3be4469:0x671f0a3f47cc75f1!8m2!3d40.9659309!4d29.0911023!16s%2Fg%2F11m1gns5pk!19sChIJaUS-syzHyhQR8XXMRz8KH2c?authuser=0&hl=tr&rclk=1
Black House Moda,"Moda Caddesi, Ferit Tek Sok. No: 46/A, 34710 Kadıköy",(0216) 318 39 47,Error Accessing Site,https://www.instagram.com/blackhousemoda,https://www.google.com/maps/place/Black+House+Moda/data=!4m7!3m6!1s0x14cab8f4df6b31f5:0x482fee86de030c0!8m2!3d40.980142!4d29.0215193!16s%2Fg%2F11g6q_jyhp!19sChIJ9TFr3_S4yhQRwDDgbej-ggQ?authuser=0&hl=tr&rclk=1
Brekkie Breakfast Club,"Osmanağa, Yoğurtçu Parkı Cd No:24/1, 34714 Kadıköy/İstanbul",(0216) 345 03 45,Error Accessing Site,https://www.instagram.com/brekkiemoda/?hl=ru,https://www.google.com/maps/place/Brekkie+Breakfast+Club/data=!4m7!3m6!1s0x14cab9c52f2f90f5:0xac947cd211a1406a!8m2!3d40.9862377!4d29.0330656!16s%2Fg%2F11gjhdwtbk!19sChIJ9ZAvL8W5yhQRakChEdJ8lKw?authuser=0&hl=tr&rclk=1
Morn,"Osmanağa, Yoğurtçu Parkı Cd 62/A, 34714 Kadıköy/İstanbul",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Morn/data=!4m7!3m6!1s0x14cab94fd2ec80c7:0xf703806dea35c255!8m2!3d40.9843782!4d29.0329724!16s%2Fg%2F11r9q81bbv!19sChIJx4Ds0k-5yhQRVcI16m2AA_c?authuser=0&hl=tr&rclk=1
Divan Pastanesi Erenköy,"Caddebostan, Bağdat Cad. No:333A, 34728 Kadıköy/İstanbul",(0216) 355 16 40,No Email Found,https://www.divanpastaneleri.com.tr/?utm_source=google&utm_medium=maps&utm_campaign=pastane&utm_content=divan-pastanesi-erenkoy,https://www.google.com/maps/place/Divan+Pastanesi+Erenk%C3%B6y/data=!4m7!3m6!1s0x14cac70b91039ffb:0xd2c3324a2d533277!8m2!3d40.9649295!4d29.072792!16s%2Fg%2F1tf8qfd_!19sChIJ-58DkQvHyhQRdzJTLUoyw9I?authuser=0&hl=tr&rclk=1
Munchies Crepes & Pancakes,"Caferağa, Moda Cd., 34710 Kadıköy/İstanbul",(0216) 336 30 39,No Website,N/A,https://www.google.com/maps/place/Munchies+Crepes+%26+Pancakes/data=!4m7!3m6!1s0x14cab88aa80db1c1:0x619885e761165a3d!8m2!3d40.9819444!4d29.0233333!16s%2Fg%2F11c150c86z!19sChIJwbENqIq4yhQRPVoWYeeFmGE?authuser=0&hl=tr&rclk=1
Cafe & Shop Kadıköy,"Caferağa Mh Bahariye Cad, Hacı Şükrü Sk. No:11, 34710 Kadıköy/İstanbul",(0216) 418 60 64,No Website,N/A,https://www.google.com/maps/place/Cafe+%26+Shop+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab86695ffa82b:0x1f161a2ea6e50980!8m2!3d40.9867094!4d29.0274584!16s%2Fg%2F1typr86j!19sChIJK6j_lWa4yhQRgAnlpi4aFh8?authuser=0&hl=tr&rclk=1
Mezze House,"Fenerbahçe, Yoğurtçubaşı Sk. No:2, 34726 Kadıköy/İstanbul",0530 151 42 50,No Website,N/A,https://www.google.com/maps/place/Mezze+House/data=!4m7!3m6!1s0x14cac77e3fb80221:0xe0812ff8ab0834c9!8m2!3d40.9718!4d29.0475!16s%2Fg%2F11fx9b1pjg!19sChIJIQK4P37HyhQRyTQIq_gvgeA?authuser=0&hl=tr&rclk=1
Roka Balık,"Koşuyolu, Muhittin Üstündağ Cd. No:59, 34718 Kadıköy/İstanbul",(0216) 339 71 72,Error Accessing Site,https://instagram.com/rokabalik,https://www.google.com/maps/place/Roka+Bal%C4%B1k/data=!4m7!3m6!1s0x14cab805caab0551:0x9a9c0d3a0d00bf53!8m2!3d41.0084573!4d29.0390539!16s%2Fg%2F1tcttwlx!19sChIJUQWrygW4yhQRU78ADToNnJo?authuser=0&hl=tr&rclk=1
Pizzeria Il Pellicano,"Osmanağa, Kalfaoğlu Sk. No:17/A, 34714 Kadıköy/İstanbul",(0216) 338 23 28,No Website,N/A,https://www.google.com/maps/place/Pizzeria+Il+Pellicano/data=!4m7!3m6!1s0x14cab86393538c7f:0xef8310f3cb0d524f!8m2!3d40.9880795!4d29.029579!16s%2Fg%2F11bxd7jlb3!19sChIJf4xTk2O4yhQRT1INy_MQg-8?authuser=0&hl=tr&rclk=1
Kasr-ı Şirin Restaurant Cafe,"Merdivenköy, Hızırbey Cd. No:225/D, 34732 Kadıköy/İstanbul",(0216) 565 10 00,No Website,N/A,https://www.google.com/maps/place/Kasr-%C4%B1+%C5%9Eirin+Restaurant+Cafe/data=!4m7!3m6!1s0x14cac77ac194498f:0xba89c9f9fe2b6d54!8m2!3d40.9851966!4d29.0618287!16s%2Fg%2F11f9zzc4bk!19sChIJj0mUwXrHyhQRVG0r_vnJibo?authuser=0&hl=tr&rclk=1
Küff Kolektif,"Osmanağa, Ali Suavi Sk. No:9/B, 34714 Kadıköy/İstanbul",Telefon Yok,Error Accessing Site,https://www.instagram.com/kuff.kolektif/,https://www.google.com/maps/place/K%C3%BCff+Kolektif/data=!4m7!3m6!1s0x14cab9ef01876129:0x7460919cbcf6076!8m2!3d40.989151!4d29.030727!16s%2Fg%2F11gmv91288!19sChIJKWGHAe-5yhQRdmDPyxkJRgc?authuser=0&hl=tr&rclk=1
KEM KÜM Egyptian Vegan Restaurant Moda Kadıköy Istanbul,"Osmanağa, Pavlonya Sk. no9, 34714 Kadıköy/İstanbul",0533 422 92 43,Error Accessing Site,https://www.instagram.com/kem.kum.egyptian.eatery?igsh=ejlwcWdkNWM1Ym9l,https://www.google.com/maps/place/KEM+K%C3%9CM+Egyptian+Vegan+Restaurant+Moda+Kad%C4%B1k%C3%B6y+Istanbul/data=!4m7!3m6!1s0x14cab945873c1b31:0xb8c5cfb890f7de83!8m2!3d40.9905339!4d29.0264016!16s%2Fg%2F11h75_f4by!19sChIJMRs8h0W5yhQRg973kLjPxbg?authuser=0&hl=tr&rclk=1
Kalamış Paysage Restaurant,"Yat Limanı içi, Fenerbahçe, Münir Nurettin Selçuk Cd., 34726 Kadıköy/İstanbul",0532 411 08 24,No Website,N/A,https://www.google.com/maps/place/Kalam%C4%B1%C5%9F+Paysage+Restaurant/data=!4m7!3m6!1s0x14cab87dcdc0d231:0x4b21db200bfa4289!8m2!3d40.9741371!4d29.0361424!16s%2Fg%2F1hc8cp66m!19sChIJMdLAzX24yhQRiUL6CyDbIUs?authuser=0&hl=tr&rclk=1
Kadıköy,"Eğitim, Çırağan Sk. No:24, 34722 Kadıköy/İstanbul",0543 710 01 21,No Email Found,https://egtm.eatbu.com/,https://www.google.com/maps/place/Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cac78926f266a1:0x3c29fabe802aec64!8m2!3d40.9910671!4d29.0525071!16s%2Fg%2F11h_fr3fxn!19sChIJoWbyJonHyhQRZOwqgL76KTw?authuser=0&hl=tr&rclk=1
Tarihi Tencere Köftecisi İstanbul Kadıköy Caferağa,"Caferağa, İmamata Sk. No: 5 D:1, 34710 Kadıköy/İstanbul",Telefon Yok,No Email Found,https://tarihitencerekoftecisi.com/,https://www.google.com/maps/place/Tarihi+Tencere+K%C3%B6ftecisi+%C4%B0stanbul+Kad%C4%B1k%C3%B6y+Cafera%C4%9Fa/data=!4m7!3m6!1s0x14cab934e9bcf64f:0x5a96e6f2f201d3d0!8m2!3d40.9895645!4d29.0240919!16s%2Fg%2F11x1pmv2ts!19sChIJT_a86TS5yhQR0NMB8vLmllo?authuser=0&hl=tr&rclk=1
Koşuyolu Kebap Restoran,"Koşuyolu, Eminbey Sokağı no:20 A, 34722 Kadıköy/İstanbul",(0216) 327 00 70,rezervasyon@kosuyolukebap.com,https://www.kosuyolukebap.com/,https://www.google.com/maps/place/Ko%C5%9Fuyolu+Kebap+Restoran/data=!4m7!3m6!1s0x14cab8058e13c7f1:0x6722fc0a99c1c76b!8m2!3d41.0060568!4d29.0392965!16s%2Fg%2F1hc5wr6s7!19sChIJ8ccTjgW4yhQRa8fBmQr8Imc?authuser=0&hl=tr&rclk=1
Il Padrino Ristorante,"Caddebostan, Caddebostan İskele Sk. No:8 D:C, 34728 Kadıköy/İstanbul",(0216) 385 93 19,No Email Found,http://www.ilpadrino.com.tr/,https://www.google.com/maps/place/Il+Padrino+Ristorante/data=!4m7!3m6!1s0x14cac774909406d3:0x31ec2808270279f3!8m2!3d40.9663889!4d29.0672222!16s%2Fg%2F1tlr2842!19sChIJ0waUkHTHyhQR83kCJwgo7DE?authuser=0&hl=tr&rclk=1
Pehlivan Köfte,"Rasimpaşa, Söğütlü Çeşme Cd No:101, 34716 Kadıköy/İstanbul",(0216) 550 04 05,No Email Found,http://pehlivanlokantalari.com/,https://www.google.com/maps/place/Pehlivan+K%C3%B6fte/data=!4m7!3m6!1s0x14cab869a4bfd859:0x5007b96c752b52d!8m2!3d40.9915891!4d29.0315649!16s%2Fg%2F1tf8b6n_!19sChIJWdi_pGm4yhQRLbVSx5Z7AAU?authuser=0&hl=tr&rclk=1
Şekerci Cafer Erol - Kadıköy,"Osmanağa, Yasa Cd. No:19, 34714 Kadıköy/İstanbul",(0216) 337 11 03,"OmerValidation_Mail@test.AlanAdiniIceremez, siparis@sekercicafererol.com, info@iyilikkazansin.com, OmerValidation_Mail@deneme.AlanAdiniIceremez",http://www.sekercicafererol.com/,https://www.google.com/maps/place/%C5%9Eekerci+Cafer+Erol+-+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab867dee9cb01:0x163111a50841caa8!8m2!3d40.9907343!4d29.0247072!16s%2Fg%2F1v4lzfjk!19sChIJAcvp3me4yhQRqMpBCKURMRY?authuser=0&hl=tr&rclk=1
Nelipide Gurme,"Göztepe, Bağdat Cad. 199/B, 34730 Kadıköy/İstanbul",(0216) 356 52 52,info@nelipide.com,http://www.nelipide.com/,https://www.google.com/maps/place/Nelipide+Gurme/data=!4m7!3m6!1s0x14cac782892a4ee1:0x3b364db39aa66e21!8m2!3d40.974242!4d29.05522!16s%2Fg%2F1q67k1y7k!19sChIJ4U4qiYLHyhQRIW6mmrNNNjs?authuser=0&hl=tr&rclk=1
"Vera ""Ocakbaşı""","Osmanağa, Serasker Caddesi/Mimar Çıkmazı 6/1, 34714 Kadıköy/İstanbul",0532 172 47 27,No Website,N/A,https://www.google.com/maps/place/Vera+%22Ocakba%C5%9F%C4%B1%22/data=!4m7!3m6!1s0x14cab86600dc73b9:0x143316fa1b51be48!8m2!3d40.9894368!4d29.0283431!16s%2Fg%2F11cltwkbzp!19sChIJuXPcAGa4yhQRSL5RG_oWMxQ?authuser=0&hl=tr&rclk=1
Viktor Levi Şarap Evi,"Caferağa Mh Moda Cd. &, Damacı Sk. No:4, 34710 Kadıköy",0530 975 75 23,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",http://www.viktorlevimoda.com/,https://www.google.com/maps/place/Viktor+Levi+%C5%9Earap+Evi/data=!4m7!3m6!1s0x14cab866e40a1239:0xaf17ef036cfbef8d!8m2!3d40.9873587!4d29.0260049!16s%2Fg%2F1tfn5k53!19sChIJORIK5Ga4yhQRje_7bAPvF68?authuser=0&hl=tr&rclk=1
Babil Kadıköy,"Osmanağa, Piri Çavuş Sk. No:33/a, 34714 Kadıköy/İstanbul",0546 776 79 71,No Website,N/A,https://www.google.com/maps/place/Babil+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab916c40e7013:0xcdd0b8dbad7357bf!8m2!3d40.9886417!4d29.0279103!16s%2Fg%2F11whlb_yqc!19sChIJE3AOxBa5yhQRv1dzrdu40M0?authuser=0&hl=tr&rclk=1
Fern Cafe,"Fenerbahçe, Lalezar Sk. No:14, 34726 Kadıköy/İstanbul",0535 348 68 10,No Email Found,http://www.fern.ist/,https://www.google.com/maps/place/Fern+Cafe/data=!4m7!3m6!1s0x14cac7b6331c2221:0x326c32e27ebc603f!8m2!3d40.9746817!4d29.0471729!16s%2Fg%2F11p6683np8!19sChIJISIcM7bHyhQRP2C8fuIybDI?authuser=0&hl=tr&rclk=1
Basta Neo Bistro,"Caddebostan, Operatör Cemil Topuzlu Cd. No:39, 34728 Kadıköy/İstanbul",(0216) 755 77 50,No Website,N/A,https://www.google.com/maps/place/Basta+Neo+Bistro/data=!4m7!3m6!1s0x14cac772a31b6cb1:0xb3d91321d718b646!8m2!3d40.971422!4d29.0524539!16s%2Fg%2F11pqr8g535!19sChIJsWwbo3LHyhQRRrYY1yET2bM?authuser=0&hl=tr&rclk=1
Sahan,"Caddebostan, Plaj Yolu Sk. No: 21/A, 34740 Kadıköy/İstanbul",(0216) 358 01 69,info@sahan.com,http://www.sahan.com/,https://www.google.com/maps/place/Sahan/data=!4m7!3m6!1s0x14cac77153499c0f:0x5b0c8dcd69616549!8m2!3d40.966539!4d29.0632381!16s%2Fg%2F1tp68rjr!19sChIJD5xJU3HHyhQRSWVhac2NDFs?authuser=0&hl=tr&rclk=1
Çay Tarlası Cafe,"Caferağa, Dr. Esat Işık Cd. No:34, 34710 Kadıköy/İstanbul",0541 500 34 08,No Website,N/A,https://www.google.com/maps/place/%C3%87ay+Tarlas%C4%B1+Cafe/data=!4m7!3m6!1s0x14cab86138b5d843:0xab4cdaaa408e3e6c!8m2!3d40.9848743!4d29.0266359!16s%2Fg%2F11clvh32cx!19sChIJQ9i1OGG4yhQRbD6OQKraTKs?authuser=0&hl=tr&rclk=1
Yer Cafe,"Caferağa, Ferit Tek Sok. 25/A, 34710 Kadıköy/İstanbul",(0216) 450 16 70,tripssupport@theculturetrip.com,https://theculturetrip.com/europe/turkey/articles/the-best-cafes-and-coffee-shops-in-moda-kadikoy-istanbul/,https://www.google.com/maps/place/Yer+Cafe/data=!4m7!3m6!1s0x14cab88ab3358c75:0xc6637a8473126740!8m2!3d40.981544!4d29.0227054!16s%2Fg%2F11b6h_zl4g!19sChIJdYw1s4q4yhQRQGcSc4R6Y8Y?authuser=0&hl=tr&rclk=1
Kadiköy Lahmacun Dükkani,"Rasimpaşa, Bayram Yeri Sk., 34716 Kadıköy/İstanbul",(0216) 302 73 73,Error Accessing Site,http://www.lahmacundukkani.com.tr/,https://www.google.com/maps/place/Kadik%C3%B6y+Lahmacun+D%C3%BCkkani/data=!4m7!3m6!1s0x14cab86f18dd0105:0xea5cb3af8393b734!8m2!3d40.9913968!4d29.0301372!16s%2Fg%2F11ggt1qrt5!19sChIJBQHdGG-4yhQRNLeTg6-zXOo?authuser=0&hl=tr&rclk=1
Nebyan Doğal Kalamış,"Fenerbahçe, Rüştiye Sk. no:11/A, 34726 Kadıköy/İstanbul",(0216) 550 53 55,"u003eebru@nebyandogal.com, guvenlik@2x.png, info@nebyandogal.com, ebulten@2x.png",http://nebyandogal.com/,https://www.google.com/maps/place/Nebyan+Do%C4%9Fal+Kalam%C4%B1%C5%9F/data=!4m7!3m6!1s0x14cab9066b23aa73:0x742239b4b9a1c762!8m2!3d40.9828118!4d29.039586!16s%2Fg%2F11sh7h4wsj!19sChIJc6ojawa5yhQRYsehubQ5InQ?authuser=0&hl=tr&rclk=1
Safran Restaurant,"Osmanağa, Osmancık Sk. No:14-16/A, 34714 Kadıköy/İstanbul",(0216) 337 91 58,Error Accessing Site,http://www.safranmeyhane.com/,https://www.google.com/maps/place/Safran+Restaurant/data=!4m7!3m6!1s0x14cab866028576db:0x9af356bd37b564bb!8m2!3d40.9899547!4d29.0278206!16s%2Fg%2F11dz47jty4!19sChIJ23aFAma4yhQRu2S1N71W85o?authuser=0&hl=tr&rclk=1
Selamiçeşme Kebap,"Göztepe, Mustafa Mazhar Bey Sokağı No:18/A, 34724 Kadıköy/İstanbul",(0216) 567 47 47,No Website,N/A,https://www.google.com/maps/place/Selami%C3%A7e%C5%9Fme+Kebap/data=!4m7!3m6!1s0x14cac7321aaa7161:0x7d93a8ce3975c930!8m2!3d40.9809299!4d29.0549959!16s%2Fg%2F11pkcnbvs1!19sChIJYXGqGjLHyhQRMMl1Oc6ok30?authuser=0&hl=tr&rclk=1
Todori Fenerbahçe,"Fenerbahçe, Fener Kalamış Cd. No:46, 34726 Kadıköy/İstanbul",(0216) 450 20 45,No Email Found,http://www.fenerbahcetodori.com/,https://www.google.com/maps/place/Todori+Fenerbah%C3%A7e/data=!4m7!3m6!1s0x14cab8905d58ed43:0x964241a15d63b918!8m2!3d40.9767162!4d29.0420794!16s%2Fg%2F1tfdhl5m!19sChIJQ-1YXZC4yhQRGLljXaFBQpY?authuser=0&hl=tr&rclk=1
Lamartine Lounge Cafe-Bistro,"19 Mayıs, Ozan Sk. No:2, 34736 Kadıköy/İstanbul",(0216) 301 15 10,No Website,N/A,https://www.google.com/maps/place/Lamartine+Lounge+Cafe-Bistro/data=!4m7!3m6!1s0x14cac7b4ff3bdc03:0xa979b8912b4b3ec8!8m2!3d40.9797417!4d29.0897663!16s%2Fg%2F11cn9rgww6!19sChIJA9w7_7THyhQRyD5LK5G4eak?authuser=0&hl=tr&rclk=1
Kahvaltı Naga Putrika,"Caferağa, Moda Cd. 161/A, 34710 Kadıköy/İstanbul",0544 948 80 88,info@nagaputrika.com.tr,http://nagaputrika.com.tr/,https://www.google.com/maps/place/Kahvalt%C4%B1+Naga+Putrika/data=!4m7!3m6!1s0x14cab88ac03362d9:0xf643cf8382cb379c!8m2!3d40.9804921!4d29.0239665!16s%2Fg%2F11cjqcw_mz!19sChIJ2WIzwIq4yhQRnDfLgoPPQ_Y?authuser=0&hl=tr&rclk=1
Kuzureç,"Acıbadem, Acıbadem Cd. No:101B, 34718 Kadıköy/İstanbul",0850 255 1989,No Email Found,http://www.kuzurec.com/,https://www.google.com/maps/place/Kuzure%C3%A7/data=!4m7!3m6!1s0x14cab9010164e255:0xf052f7ad97c9f117!8m2!3d41.0041549!4d29.0443207!16s%2Fg%2F11h18g428t!19sChIJVeJkAQG5yhQRF_HJl633UvA?authuser=0&hl=tr&rclk=1
Araf İstanbul,"19 Mayıs Mahallesi Sümer Sokak Sümko N Blok No:1 AG, E İç Kapı No:2, 34742 Kadıköy/İstanbul",0533 969 27 23,"5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, info@arafistanbul.com, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com",https://www.arafistanbul.com/,https://www.google.com/maps/place/Araf+%C4%B0stanbul/data=!4m7!3m6!1s0x14cac78402944cc5:0x5ebbd200b91777bc!8m2!3d40.9785869!4d29.0932731!16s%2Fg%2F11sdkdhq8c!19sChIJxUyUAoTHyhQRvHcXuQDSu14?authuser=0&hl=tr&rclk=1
Eftalya Balık Şaşkınbakkal,"Suadiye, Kazım Özalp Sk. No:60, 34740 Şaşkınbakkal/Kadıköy/İstanbul",(0216) 350 01 52,No Website,N/A,https://www.google.com/maps/place/Eftalya+Bal%C4%B1k+%C5%9Ea%C5%9Fk%C4%B1nbakkal/data=!4m7!3m6!1s0x14cac70dc5aeefb5:0x614ce9d02577a652!8m2!3d40.9591732!4d29.0727477!16s%2Fg%2F1ptx9cnm_!19sChIJte-uxQ3HyhQRUqZ3JdDpTGE?authuser=0&hl=tr&rclk=1
Boden,"Osmanağa, İhlas Sk. No:4/A, 34714 Kadıköy/İstanbul",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Boden/data=!4m7!3m6!1s0x14cab9e2ccce0c4f:0x13ff3a5b10ef3157!8m2!3d40.9871887!4d29.0316497!16s%2Fg%2F11hxn8v86d!19sChIJTwzOzOK5yhQRVzHvEFs6_xM?authuser=0&hl=tr&rclk=1
Maşuk Devr-i Meyhane,"Osmanağa, Karadut Sk. No:17/A, 34714 Kadıköy/İstanbul",0532 502 17 74,No Email Found,http://instagram.com/masukdevrimeyhane,https://www.google.com/maps/place/Ma%C5%9Fuk+Devr-i+Meyhane/data=!4m7!3m6!1s0x14cab8667cc9a2af:0xfba3f43b547937c!8m2!3d40.990631!4d29.0307813!16s%2Fg%2F11clz455tm!19sChIJr6LJfGa4yhQRfJNHtUM_ug8?authuser=0&hl=tr&rclk=1
Tesadüf Cafe & Restaurant Fenerbahçe,"Fenerbahçe, Fener Kalamış Cd. No:93, 34726 Kadıköy/İstanbul",0531 105 42 30,No Website,N/A,https://www.google.com/maps/place/Tesad%C3%BCf+Cafe+%26+Restaurant+Fenerbah%C3%A7e/data=!4m7!3m6!1s0x14cab8848acd7073:0x6ff7f2fe3e34a9bc!8m2!3d40.9699165!4d29.0383307!16s%2Fg%2F1tmcv9zg!19sChIJc3DNioS4yhQRvKk0Pv7y928?authuser=0&hl=tr&rclk=1
Tavacı Recep Usta Bostancı - İstanbul,"Altıntepe, Bağdat Cad. No:6, 34840 Maltepe/İstanbul",(0216) 367 19 78,No Email Found,http://www.tavacirecepusta.com.tr/,https://www.google.com/maps/place/Tavac%C4%B1+Recep+Usta+Bostanc%C4%B1+-+%C4%B0stanbul/data=!4m7!3m6!1s0x14cac6e3342e1433:0x556ea830f01a7c53!8m2!3d40.9523258!4d29.0969059!16s%2Fg%2F11dfl9n49f!19sChIJMxQuNOPGyhQRU3wa8DCoblU?authuser=0&hl=tr&rclk=1
